epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727343784143,2024-09-26T12.43.04.143,44.897,0.224,0.202,0.988
1727343784163,2024-09-26T12.43.04.163,44.917,0.002,0.249,1.021
1727343784183,2024-09-26T12.43.04.183,44.937,-0.183,0.285,0.895
1727343784203,2024-09-26T12.43.04.203,44.957,-0.069,0.242,0.908
1727343784223,2024-09-26T12.43.04.223,44.977,0.011,0.234,0.909
1727343784243,2024-09-26T12.43.04.243,44.997,-0.010,0.257,0.948
1727343784263,2024-09-26T12.43.04.263,45.017,-0.126,0.300,1.003
1727343784283,2024-09-26T12.43.04.283,45.037,-0.014,0.304,1.016
1727343784303,2024-09-26T12.43.04.303,45.057,-0.127,0.297,0.919
1727343784323,2024-09-26T12.43.04.323,45.077,-0.116,0.295,0.872
1727343784343,2024-09-26T12.43.04.343,45.097,0.011,0.241,0.892
1727343784363,2024-09-26T12.43.04.363,45.117,-0.044,0.237,0.951
1727343784383,2024-09-26T12.43.04.383,45.137,-0.049,0.244,1.030
1727343784403,2024-09-26T12.43.04.403,45.157,-0.112,0.252,0.991
1727343784423,2024-09-26T12.43.04.423,45.177,-0.109,0.239,0.913
1727343784443,2024-09-26T12.43.04.443,45.197,-0.010,0.211,0.872
1727343784463,2024-09-26T12.43.04.463,45.217,0.017,0.211,0.902
1727343784483,2024-09-26T12.43.04.483,45.237,0.009,0.221,0.939
1727343784503,2024-09-26T12.43.04.503,45.257,-0.047,0.226,0.946
1727343784523,2024-09-26T12.43.04.523,45.277,-0.081,0.225,0.919
1727343784543,2024-09-26T12.43.04.543,45.297,-0.007,0.189,0.925
1727343784563,2024-09-26T12.43.04.563,45.317,0.034,0.179,0.987
1727343784583,2024-09-26T12.43.04.583,45.337,-0.020,0.176,1.003
1727343784603,2024-09-26T12.43.04.603,45.357,-0.071,0.183,0.980
1727343784623,2024-09-26T12.43.04.623,45.377,-0.042,0.172,0.970
1727343784643,2024-09-26T12.43.04.643,45.397,-0.006,0.170,1.001
1727343784663,2024-09-26T12.43.04.663,45.417,-0.015,0.177,1.019
1727343784683,2024-09-26T12.43.04.683,45.437,-0.040,0.190,1.018
1727343784703,2024-09-26T12.43.04.703,45.457,-0.071,0.202,0.987
1727343784723,2024-09-26T12.43.04.723,45.477,-0.084,0.188,0.961
1727343784743,2024-09-26T12.43.04.743,45.497,-0.019,0.153,0.933
1727343784763,2024-09-26T12.43.04.763,45.517,-0.042,0.126,0.894
1727343784783,2024-09-26T12.43.04.783,45.537,-0.051,0.072,0.910
1727343784803,2024-09-26T12.43.04.803,45.557,-0.087,0.013,0.932
1727343784823,2024-09-26T12.43.04.823,45.577,-0.036,-0.012,0.971
1727343784843,2024-09-26T12.43.04.843,45.597,-0.036,-0.016,0.987
1727343784863,2024-09-26T12.43.04.863,45.617,-0.160,0.003,0.996
1727343784883,2024-09-26T12.43.04.883,45.637,-0.143,-0.056,0.951
1727343784903,2024-09-26T12.43.04.903,45.657,0.037,-0.125,0.897
1727343784923,2024-09-26T12.43.04.923,45.677,0.202,-0.178,0.884
1727343784943,2024-09-26T12.43.04.943,45.697,0.260,-0.218,0.894
1727343784963,2024-09-26T12.43.04.963,45.717,0.362,-0.219,0.909
1727343784983,2024-09-26T12.43.04.983,45.737,0.418,-0.247,0.903
1727343785003,2024-09-26T12.43.05.003,45.757,0.391,-0.259,0.902
1727343785023,2024-09-26T12.43.05.023,45.777,0.342,-0.268,0.886
1727343785043,2024-09-26T12.43.05.043,45.797,0.339,-0.266,0.845
1727343785063,2024-09-26T12.43.05.063,45.817,0.410,-0.246,0.813
1727343785083,2024-09-26T12.43.05.083,45.837,0.513,-0.248,0.767
1727343785103,2024-09-26T12.43.05.103,45.857,0.595,-0.257,0.731
1727343785123,2024-09-26T12.43.05.123,45.877,0.616,-0.206,0.717
1727343785143,2024-09-26T12.43.05.143,45.897,0.620,-0.126,0.744
1727343785163,2024-09-26T12.43.05.163,45.917,0.632,-0.108,0.763
1727343785183,2024-09-26T12.43.05.183,45.937,0.665,-0.122,0.740
1727343785203,2024-09-26T12.43.05.203,45.957,0.728,-0.043,0.758
1727343785223,2024-09-26T12.43.05.223,45.977,0.800,-0.008,0.782
1727343785243,2024-09-26T12.43.05.243,45.997,0.750,-0.028,0.788
1727343785263,2024-09-26T12.43.05.263,46.017,0.684,-0.041,0.781
1727343785283,2024-09-26T12.43.05.283,46.037,0.715,0.003,0.725
1727343785303,2024-09-26T12.43.05.303,46.057,0.775,0.082,0.637
1727343785323,2024-09-26T12.43.05.323,46.077,0.710,0.101,0.567
1727343785343,2024-09-26T12.43.05.343,46.097,0.634,0.078,0.628
1727343785363,2024-09-26T12.43.05.363,46.117,0.668,0.120,0.826
1727343785383,2024-09-26T12.43.05.383,46.137,0.665,0.211,0.829
1727343785403,2024-09-26T12.43.05.403,46.157,0.666,0.208,0.663
1727343785423,2024-09-26T12.43.05.423,46.177,0.739,0.157,0.566
1727343785443,2024-09-26T12.43.05.443,46.197,0.709,0.206,0.693
1727343785463,2024-09-26T12.43.05.463,46.217,0.644,0.281,0.772
1727343785483,2024-09-26T12.43.05.483,46.237,0.614,0.277,0.738
1727343785503,2024-09-26T12.43.05.503,46.257,0.598,0.265,0.623
1727343785523,2024-09-26T12.43.05.523,46.277,0.520,0.290,0.672
1727343785543,2024-09-26T12.43.05.543,46.297,0.477,0.347,0.762
1727343785563,2024-09-26T12.43.05.563,46.317,0.290,0.369,0.806
1727343785583,2024-09-26T12.43.05.583,46.337,0.234,0.369,0.860
1727343785603,2024-09-26T12.43.05.603,46.357,0.344,0.364,0.855
1727343785623,2024-09-26T12.43.05.623,46.377,0.382,0.336,0.761
1727343785643,2024-09-26T12.43.05.643,46.397,0.275,0.359,0.812
1727343785663,2024-09-26T12.43.05.663,46.417,0.004,0.435,0.981
1727343785683,2024-09-26T12.43.05.683,46.437,0.013,0.422,1.074
1727343785703,2024-09-26T12.43.05.703,46.457,-0.016,0.445,0.902
1727343785723,2024-09-26T12.43.05.723,46.477,-0.050,0.397,0.652
1727343785743,2024-09-26T12.43.05.743,46.497,-0.232,0.227,0.550
1727343785763,2024-09-26T12.43.05.763,46.517,-0.367,0.069,0.656
1727343785783,2024-09-26T12.43.05.783,46.537,-0.344,-0.012,0.870
1727343785803,2024-09-26T12.43.05.803,46.557,-0.092,-0.132,1.016
1727343785823,2024-09-26T12.43.05.823,46.577,0.133,-0.166,1.055
1727343785843,2024-09-26T12.43.05.843,46.597,0.020,-0.107,1.031
1727343785863,2024-09-26T12.43.05.863,46.617,-0.125,-0.052,1.016
1727343785883,2024-09-26T12.43.05.883,46.637,-0.256,0.013,0.980
1727343785903,2024-09-26T12.43.05.903,46.657,-0.196,0.015,0.947
1727343785923,2024-09-26T12.43.05.923,46.677,0.009,-0.014,0.975
1727343785943,2024-09-26T12.43.05.943,46.697,-0.004,0.022,1.049
1727343785963,2024-09-26T12.43.05.963,46.717,-0.150,0.059,1.071
1727343785983,2024-09-26T12.43.05.983,46.737,-0.271,0.079,1.056
1727343786003,2024-09-26T12.43.06.003,46.757,-0.118,0.041,1.006
1727343786023,2024-09-26T12.43.06.023,46.777,0.092,0.001,0.979
1727343786043,2024-09-26T12.43.06.043,46.797,0.100,-0.003,0.983
1727343786063,2024-09-26T12.43.06.063,46.817,-0.056,0.049,1.001
1727343786083,2024-09-26T12.43.06.083,46.837,-0.099,0.063,0.986
1727343786103,2024-09-26T12.43.06.103,46.857,-0.022,0.039,0.981
1727343786123,2024-09-26T12.43.06.123,46.877,0.032,0.010,0.957
1727343786143,2024-09-26T12.43.06.143,46.897,0.094,-0.006,0.938
1727343786163,2024-09-26T12.43.06.163,46.917,0.024,0.014,0.969
1727343786183,2024-09-26T12.43.06.183,46.937,-0.056,0.040,0.976
1727343786203,2024-09-26T12.43.06.203,46.957,-0.083,0.037,0.976
1727343786223,2024-09-26T12.43.06.223,46.977,0.010,0.015,0.974
1727343786243,2024-09-26T12.43.06.243,46.997,0.100,-0.009,0.966
1727343786263,2024-09-26T12.43.06.263,47.017,0.051,-0.010,0.966
1727343786283,2024-09-26T12.43.06.283,47.037,-0.037,0.002,0.956
1727343786303,2024-09-26T12.43.06.303,47.057,-0.033,0.007,0.967
1727343786323,2024-09-26T12.43.06.323,47.077,-0.016,0.006,0.967
1727343786343,2024-09-26T12.43.06.343,47.097,0.021,0.007,0.950
1727343786363,2024-09-26T12.43.06.363,47.117,0.023,0.042,0.965
1727343786383,2024-09-26T12.43.06.383,47.137,-0.032,0.078,0.994
1727343786403,2024-09-26T12.43.06.403,47.157,-0.075,0.116,1.005
1727343786423,2024-09-26T12.43.06.423,47.177,-0.089,0.120,0.987
1727343786443,2024-09-26T12.43.06.443,47.197,-0.075,0.096,0.982
1727343786463,2024-09-26T12.43.06.463,47.217,0.012,0.130,0.981
1727343786483,2024-09-26T12.43.06.483,47.237,0.090,0.091,0.955
1727343786503,2024-09-26T12.43.06.503,47.257,0.160,0.021,0.880
1727343786523,2024-09-26T12.43.06.523,47.277,0.199,-0.034,0.853
1727343786543,2024-09-26T12.43.06.543,47.297,0.083,-0.042,0.862
1727343786563,2024-09-26T12.43.06.563,47.317,-0.061,-0.049,0.905
1727343786583,2024-09-26T12.43.06.583,47.337,-0.061,-0.035,0.955
1727343786603,2024-09-26T12.43.06.603,47.357,-0.011,-0.041,0.945
1727343786623,2024-09-26T12.43.06.623,47.377,-0.020,-0.059,0.892
1727343786643,2024-09-26T12.43.06.643,47.397,-0.013,-0.074,0.897
1727343786663,2024-09-26T12.43.06.663,47.417,-0.107,0.000,0.990
1727343786683,2024-09-26T12.43.06.683,47.437,-0.143,0.047,1.097
1727343786703,2024-09-26T12.43.06.703,47.457,-0.157,0.031,1.068
1727343786723,2024-09-26T12.43.06.723,47.477,-0.189,0.050,0.963
1727343786743,2024-09-26T12.43.06.743,47.497,-0.049,0.100,0.974
1727343786763,2024-09-26T12.43.06.763,47.517,-0.109,0.224,1.203
1727343786783,2024-09-26T12.43.06.783,47.537,-0.419,0.276,1.216
1727343786803,2024-09-26T12.43.06.803,47.557,-0.209,0.267,1.004
1727343786823,2024-09-26T12.43.06.823,47.577,0.162,0.260,0.931
1727343786843,2024-09-26T12.43.06.843,47.597,-0.140,0.365,1.023
1727343786863,2024-09-26T12.43.06.863,47.617,-0.261,0.441,1.060
1727343786883,2024-09-26T12.43.06.883,47.637,-0.086,0.409,1.037
1727343786903,2024-09-26T12.43.06.903,47.657,-0.117,0.421,0.873
1727343786923,2024-09-26T12.43.06.923,47.677,-0.081,0.384,0.790
1727343786943,2024-09-26T12.43.06.943,47.697,-0.161,0.393,0.852
1727343786963,2024-09-26T12.43.06.963,47.717,-0.216,0.443,0.918
1727343786983,2024-09-26T12.43.06.983,47.737,0.104,0.401,0.938
1727343787003,2024-09-26T12.43.07.003,47.757,0.059,0.402,0.757
1727343787023,2024-09-26T12.43.07.023,47.777,-0.324,0.338,0.499
1727343787043,2024-09-26T12.43.07.043,47.797,-0.047,0.282,0.786
1727343787063,2024-09-26T12.43.07.063,47.817,0.310,0.313,1.169
1727343787083,2024-09-26T12.43.07.083,47.837,0.156,0.397,1.137
1727343787103,2024-09-26T12.43.07.103,47.857,-0.115,0.431,0.806
1727343787123,2024-09-26T12.43.07.123,47.877,-0.280,0.330,0.501
1727343787143,2024-09-26T12.43.07.143,47.897,-0.255,0.208,0.562
1727343787163,2024-09-26T12.43.07.163,47.917,0.188,0.160,0.952
1727343787183,2024-09-26T12.43.07.183,47.937,0.204,0.194,1.125
1727343787203,2024-09-26T12.43.07.203,47.957,-0.099,0.267,0.950
1727343787223,2024-09-26T12.43.07.223,47.977,-0.229,0.207,0.776
1727343787243,2024-09-26T12.43.07.243,47.997,-0.169,0.116,0.771
1727343787263,2024-09-26T12.43.07.263,48.017,0.035,0.070,0.899
1727343787283,2024-09-26T12.43.07.283,48.037,0.039,0.060,0.989
1727343787303,2024-09-26T12.43.07.303,48.057,-0.086,0.046,1.001
1727343787323,2024-09-26T12.43.07.323,48.077,-0.159,0.050,0.961
1727343787343,2024-09-26T12.43.07.343,48.097,-0.113,0.039,0.968
1727343787363,2024-09-26T12.43.07.363,48.117,-0.001,0.001,0.943
1727343787383,2024-09-26T12.43.07.383,48.137,0.133,-0.066,0.936
1727343787403,2024-09-26T12.43.07.403,48.157,-0.072,-0.049,0.999
1727343787423,2024-09-26T12.43.07.423,48.177,-0.238,-0.005,1.019
1727343787443,2024-09-26T12.43.07.443,48.197,-0.062,-0.050,0.955
1727343787463,2024-09-26T12.43.07.463,48.217,0.329,-0.168,0.876
1727343787483,2024-09-26T12.43.07.483,48.237,0.559,-0.243,0.877
1727343787503,2024-09-26T12.43.07.503,48.257,0.412,-0.170,0.951
1727343787523,2024-09-26T12.43.07.523,48.277,0.191,-0.112,0.984
1727343787543,2024-09-26T12.43.07.543,48.297,0.107,-0.054,0.934
1727343787563,2024-09-26T12.43.07.563,48.317,0.237,-0.055,0.849
1727343787583,2024-09-26T12.43.07.583,48.337,0.576,-0.125,0.917
1727343787603,2024-09-26T12.43.07.603,48.357,0.641,-0.091,1.040
1727343787623,2024-09-26T12.43.07.623,48.377,0.393,0.011,1.039
1727343787643,2024-09-26T12.43.07.643,48.397,0.157,0.039,0.924
1727343787663,2024-09-26T12.43.07.663,48.417,0.080,0.066,0.886
1727343787683,2024-09-26T12.43.07.683,48.437,0.162,0.084,0.987
1727343787703,2024-09-26T12.43.07.703,48.457,0.254,0.052,1.047
1727343787723,2024-09-26T12.43.07.723,48.477,0.262,0.009,0.990
1727343787743,2024-09-26T12.43.07.743,48.497,0.272,0.025,0.901
1727343787763,2024-09-26T12.43.07.763,48.517,0.279,0.016,0.892
1727343787783,2024-09-26T12.43.07.783,48.537,0.239,0.033,0.951
1727343787803,2024-09-26T12.43.07.803,48.557,0.246,0.063,0.970
1727343787823,2024-09-26T12.43.07.823,48.577,0.186,0.047,0.944
1727343787843,2024-09-26T12.43.07.843,48.597,0.205,0.089,0.931
1727343787863,2024-09-26T12.43.07.863,48.617,0.255,0.099,0.878
1727343787883,2024-09-26T12.43.07.883,48.637,0.292,0.042,0.884
1727343787903,2024-09-26T12.43.07.903,48.657,0.266,0.061,0.923
1727343787923,2024-09-26T12.43.07.923,48.677,0.277,0.072,0.958
1727343787943,2024-09-26T12.43.07.943,48.697,0.243,0.078,0.974
1727343787963,2024-09-26T12.43.07.963,48.717,0.243,0.098,0.966
1727343787983,2024-09-26T12.43.07.983,48.737,0.221,0.111,0.933
1727343788003,2024-09-26T12.43.08.003,48.757,0.238,0.116,0.916
1727343788023,2024-09-26T12.43.08.023,48.777,0.266,0.102,0.927
1727343788043,2024-09-26T12.43.08.043,48.797,0.300,0.089,0.957
1727343788063,2024-09-26T12.43.08.063,48.817,0.261,0.110,0.969
1727343788083,2024-09-26T12.43.08.083,48.837,0.253,0.115,0.945
1727343788103,2024-09-26T12.43.08.103,48.857,0.219,0.116,0.937
1727343788123,2024-09-26T12.43.08.123,48.877,0.220,0.121,0.921
1727343788143,2024-09-26T12.43.08.143,48.897,0.251,0.106,0.931
1727343788163,2024-09-26T12.43.08.163,48.917,0.269,0.119,0.952
1727343788183,2024-09-26T12.43.08.183,48.937,0.278,0.106,0.948
1727343788203,2024-09-26T12.43.08.203,48.957,0.214,0.108,0.921
1727343788223,2024-09-26T12.43.08.223,48.977,0.224,0.106,0.888
1727343788243,2024-09-26T12.43.08.243,48.997,0.230,0.083,0.912
1727343788263,2024-09-26T12.43.08.263,49.017,0.258,0.080,0.962
1727343788283,2024-09-26T12.43.08.283,49.037,0.276,0.092,0.962
1727343788303,2024-09-26T12.43.08.303,49.057,0.236,0.108,0.931
1727343788323,2024-09-26T12.43.08.323,49.077,0.248,0.114,0.918
1727343788343,2024-09-26T12.43.08.343,49.097,0.218,0.107,0.904
1727343788363,2024-09-26T12.43.08.363,49.117,0.256,0.102,0.919
1727343788383,2024-09-26T12.43.08.383,49.137,0.301,0.093,0.952
1727343788403,2024-09-26T12.43.08.403,49.157,0.328,0.099,0.993
1727343788423,2024-09-26T12.43.08.423,49.177,0.344,0.102,1.010
1727343788443,2024-09-26T12.43.08.443,49.197,0.193,0.144,0.941
1727343788463,2024-09-26T12.43.08.463,49.217,0.143,0.157,0.908
1727343788483,2024-09-26T12.43.08.483,49.237,0.211,0.143,0.955
1727343788503,2024-09-26T12.43.08.503,49.257,0.091,0.131,0.979
1727343788523,2024-09-26T12.43.08.523,49.277,0.029,0.104,0.925
1727343788543,2024-09-26T12.43.08.543,49.297,0.063,0.053,0.858
1727343788563,2024-09-26T12.43.08.563,49.317,-0.006,0.058,0.795
1727343788583,2024-09-26T12.43.08.583,49.337,-0.168,0.153,0.823
1727343788603,2024-09-26T12.43.08.603,49.357,-0.298,0.200,1.000
1727343788623,2024-09-26T12.43.08.623,49.377,-0.403,0.227,1.208
1727343788643,2024-09-26T12.43.08.643,49.397,-0.491,0.364,1.302
1727343788663,2024-09-26T12.43.08.663,49.417,-0.335,0.377,1.170
1727343788683,2024-09-26T12.43.08.683,49.437,-0.252,0.393,0.970
1727343788703,2024-09-26T12.43.08.703,49.457,-0.365,0.440,0.905
1727343788723,2024-09-26T12.43.08.723,49.477,-0.381,0.500,0.888
1727343788743,2024-09-26T12.43.08.743,49.497,-0.272,0.441,0.744
1727343788763,2024-09-26T12.43.08.763,49.517,-0.351,0.378,0.600
1727343788783,2024-09-26T12.43.08.783,49.537,-0.486,0.277,0.556
1727343788803,2024-09-26T12.43.08.803,49.557,-0.425,0.117,0.658
1727343788823,2024-09-26T12.43.08.823,49.577,-0.212,-0.013,0.811
1727343788843,2024-09-26T12.43.08.843,49.597,-0.195,-0.069,0.877
1727343788863,2024-09-26T12.43.08.863,49.617,-0.398,-0.103,0.766
1727343788883,2024-09-26T12.43.08.883,49.637,-0.459,-0.133,0.680
1727343788903,2024-09-26T12.43.08.903,49.657,-0.311,-0.173,0.747
1727343788923,2024-09-26T12.43.08.923,49.677,-0.283,-0.115,0.817
1727343788943,2024-09-26T12.43.08.943,49.697,-0.286,-0.093,0.821
1727343788963,2024-09-26T12.43.08.963,49.717,-0.158,-0.136,0.763
1727343788983,2024-09-26T12.43.08.983,49.737,0.115,-0.236,0.739
1727343789003,2024-09-26T12.43.09.003,49.757,0.246,-0.239,0.756
1727343789023,2024-09-26T12.43.09.023,49.777,0.307,-0.251,0.798
1727343789043,2024-09-26T12.43.09.043,49.797,0.371,-0.239,0.825
1727343789063,2024-09-26T12.43.09.063,49.817,0.442,-0.206,0.812
1727343789083,2024-09-26T12.43.09.083,49.837,0.471,-0.279,0.922
1727343789103,2024-09-26T12.43.09.103,49.857,0.505,-0.206,1.149
1727343789123,2024-09-26T12.43.09.123,49.877,0.346,-0.102,1.143
1727343789143,2024-09-26T12.43.09.143,49.897,-0.007,-0.146,1.037
1727343789163,2024-09-26T12.43.09.163,49.917,-0.122,-0.103,1.002
1727343789183,2024-09-26T12.43.09.183,49.937,0.112,-0.098,1.025
1727343789203,2024-09-26T12.43.09.203,49.957,0.265,-0.089,1.157
1727343789223,2024-09-26T12.43.09.223,49.977,0.248,-0.132,1.355
1727343789243,2024-09-26T12.43.09.243,49.997,-0.020,-0.135,1.091
1727343789263,2024-09-26T12.43.09.263,50.017,-0.166,-0.041,0.914
1727343789283,2024-09-26T12.43.09.283,50.037,0.046,-0.039,1.013
1727343789303,2024-09-26T12.43.09.303,50.057,0.143,-0.049,1.195
1727343789323,2024-09-26T12.43.09.323,50.077,0.120,-0.067,1.216
1727343789343,2024-09-26T12.43.09.343,50.097,0.125,0.001,0.985
1727343789363,2024-09-26T12.43.09.363,50.117,0.018,0.035,0.852
1727343789383,2024-09-26T12.43.09.383,50.137,0.025,0.047,1.037
1727343789403,2024-09-26T12.43.09.403,50.157,0.169,0.075,1.316
1727343789423,2024-09-26T12.43.09.423,50.177,0.200,0.091,0.978
1727343789443,2024-09-26T12.43.09.443,50.197,-0.011,0.129,0.770
1727343789463,2024-09-26T12.43.09.463,50.217,-0.015,0.110,0.816
1727343789483,2024-09-26T12.43.09.483,50.237,0.074,0.138,1.008
1727343789503,2024-09-26T12.43.09.503,50.257,0.098,0.152,0.974
1727343789523,2024-09-26T12.43.09.523,50.277,0.029,0.155,0.814
1727343789543,2024-09-26T12.43.09.543,50.297,0.016,0.152,0.804
1727343789563,2024-09-26T12.43.09.563,50.317,0.048,0.171,0.907
1727343789583,2024-09-26T12.43.09.583,50.337,0.062,0.201,0.922
1727343789603,2024-09-26T12.43.09.603,50.357,0.014,0.190,0.851
1727343789623,2024-09-26T12.43.09.623,50.377,0.042,0.171,0.884
1727343789643,2024-09-26T12.43.09.643,50.397,0.139,0.169,0.921
1727343789663,2024-09-26T12.43.09.663,50.417,0.147,0.174,0.954
1727343789683,2024-09-26T12.43.09.683,50.437,0.076,0.194,0.934
1727343789703,2024-09-26T12.43.09.703,50.457,0.071,0.189,0.944
1727343789723,2024-09-26T12.43.09.723,50.477,-0.022,0.209,0.954
1727343789743,2024-09-26T12.43.09.743,50.497,0.020,0.227,0.949
1727343789763,2024-09-26T12.43.09.763,50.517,0.128,0.176,0.924
1727343789783,2024-09-26T12.43.09.783,50.537,0.116,0.177,0.940
1727343789803,2024-09-26T12.43.09.803,50.557,0.190,0.163,0.982
1727343789823,2024-09-26T12.43.09.823,50.577,0.002,0.194,1.001
1727343789843,2024-09-26T12.43.09.843,50.597,-0.064,0.216,0.967
1727343789863,2024-09-26T12.43.09.863,50.617,0.033,0.178,0.946
1727343789883,2024-09-26T12.43.09.883,50.637,0.110,0.170,0.968
1727343789903,2024-09-26T12.43.09.903,50.657,0.092,0.184,0.951
1727343789923,2024-09-26T12.43.09.923,50.677,0.167,0.174,0.961
1727343789943,2024-09-26T12.43.09.943,50.697,0.118,0.181,0.970
1727343789963,2024-09-26T12.43.09.963,50.717,-0.073,0.195,0.940
1727343789983,2024-09-26T12.43.09.983,50.737,0.007,0.197,0.939
1727343790003,2024-09-26T12.43.10.003,50.757,0.105,0.172,0.956
1727343790023,2024-09-26T12.43.10.023,50.777,0.102,0.156,0.956
1727343790043,2024-09-26T12.43.10.043,50.797,0.064,0.176,0.960
1727343790063,2024-09-26T12.43.10.063,50.817,-0.054,0.203,0.962
1727343790083,2024-09-26T12.43.10.083,50.837,-0.017,0.197,0.955
1727343790103,2024-09-26T12.43.10.103,50.857,0.122,0.168,0.943
1727343790123,2024-09-26T12.43.10.123,50.877,0.090,0.163,0.932
1727343790143,2024-09-26T12.43.10.143,50.897,-0.099,0.191,0.912
1727343790163,2024-09-26T12.43.10.163,50.917,-0.047,0.180,0.927
1727343790183,2024-09-26T12.43.10.183,50.937,0.059,0.154,0.895
1727343790203,2024-09-26T12.43.10.203,50.957,-0.015,0.161,0.874
1727343790223,2024-09-26T12.43.10.223,50.977,-0.408,0.274,0.856
1727343790243,2024-09-26T12.43.10.243,50.997,-0.454,0.311,0.835
1727343790263,2024-09-26T12.43.10.263,51.017,-0.182,0.243,0.875
1727343790283,2024-09-26T12.43.10.283,51.037,-0.148,0.242,0.933
1727343790303,2024-09-26T12.43.10.303,51.057,-0.326,0.289,0.957
1727343790323,2024-09-26T12.43.10.323,51.077,-0.361,0.302,0.970
1727343790343,2024-09-26T12.43.10.343,51.097,-0.326,0.262,0.860
1727343790363,2024-09-26T12.43.10.363,51.117,-0.182,0.150,0.783
1727343790383,2024-09-26T12.43.10.383,51.137,-0.204,0.068,0.829
1727343790403,2024-09-26T12.43.10.403,51.157,-0.260,0.021,0.977
1727343790423,2024-09-26T12.43.10.423,51.177,-0.180,-0.032,1.024
1727343790443,2024-09-26T12.43.10.443,51.197,-0.207,-0.035,0.943
1727343790463,2024-09-26T12.43.10.463,51.217,-0.327,-0.037,0.859
1727343790483,2024-09-26T12.43.10.483,51.237,-0.394,-0.098,0.823
1727343790503,2024-09-26T12.43.10.503,51.257,-0.240,-0.181,0.900
1727343790523,2024-09-26T12.43.10.523,51.277,-0.134,-0.232,0.985
1727343790543,2024-09-26T12.43.10.543,51.297,-0.141,-0.253,0.988
1727343790563,2024-09-26T12.43.10.563,51.317,-0.147,-0.284,0.963
1727343790583,2024-09-26T12.43.10.583,51.337,-0.261,-0.250,0.978
1727343790603,2024-09-26T12.43.10.603,51.357,-0.303,-0.194,0.978
1727343790623,2024-09-26T12.43.10.623,51.377,-0.188,-0.218,0.897
1727343790643,2024-09-26T12.43.10.643,51.397,-0.023,-0.246,0.827
1727343790663,2024-09-26T12.43.10.663,51.417,0.194,-0.270,0.815
1727343790683,2024-09-26T12.43.10.683,51.437,0.558,-0.358,0.898
1727343790703,2024-09-26T12.43.10.703,51.457,0.718,-0.326,1.023
1727343790723,2024-09-26T12.43.10.723,51.477,0.487,-0.340,1.018
1727343790743,2024-09-26T12.43.10.743,51.497,0.301,-0.391,0.958
1727343790763,2024-09-26T12.43.10.763,51.517,0.331,-0.301,0.926
1727343790783,2024-09-26T12.43.10.783,51.537,0.279,-0.243,0.924
1727343790803,2024-09-26T12.43.10.803,51.557,0.241,-0.201,1.056
1727343790823,2024-09-26T12.43.10.823,51.577,0.236,-0.153,1.137
1727343790843,2024-09-26T12.43.10.843,51.597,0.281,-0.144,0.926
1727343790863,2024-09-26T12.43.10.863,51.617,0.117,-0.087,0.772
1727343790883,2024-09-26T12.43.10.883,51.637,-0.164,-0.053,1.028
1727343790903,2024-09-26T12.43.10.903,51.657,-0.023,-0.128,1.126
1727343790923,2024-09-26T12.43.10.923,51.677,0.424,-0.126,0.967
1727343790943,2024-09-26T12.43.10.943,51.697,0.283,-0.054,0.795
1727343790963,2024-09-26T12.43.10.963,51.717,-0.345,0.077,0.967
1727343790983,2024-09-26T12.43.10.983,51.737,-0.311,0.083,1.251
1727343791003,2024-09-26T12.43.11.003,51.757,0.559,0.020,1.002
1727343791023,2024-09-26T12.43.11.023,51.777,0.181,0.099,0.684
1727343791043,2024-09-26T12.43.11.043,51.797,-0.579,0.147,0.737
1727343791063,2024-09-26T12.43.11.063,51.817,-0.240,0.186,1.182
1727343791083,2024-09-26T12.43.11.083,51.837,0.412,0.171,1.101
1727343791103,2024-09-26T12.43.11.103,51.857,0.044,0.165,0.809
1727343791123,2024-09-26T12.43.11.123,51.877,-0.473,0.161,0.727
1727343791143,2024-09-26T12.43.11.143,51.897,-0.148,0.188,1.030
1727343791163,2024-09-26T12.43.11.163,51.917,0.165,0.230,1.027
1727343791183,2024-09-26T12.43.11.183,51.937,-0.033,0.209,0.833
1727343791203,2024-09-26T12.43.11.203,51.957,-0.282,0.217,0.746
1727343791223,2024-09-26T12.43.11.223,51.977,-0.273,0.184,0.827
1727343791243,2024-09-26T12.43.11.243,51.997,-0.055,0.182,1.021
1727343791263,2024-09-26T12.43.11.263,52.017,0.232,0.181,1.030
1727343791283,2024-09-26T12.43.11.283,52.037,0.038,0.224,0.894
1727343791303,2024-09-26T12.43.11.303,52.057,-0.365,0.252,0.767
1727343791323,2024-09-26T12.43.11.323,52.077,-0.154,0.161,0.893
1727343791343,2024-09-26T12.43.11.343,52.097,0.120,0.190,1.024
1727343791363,2024-09-26T12.43.11.363,52.117,0.100,0.199,1.047
1727343791383,2024-09-26T12.43.11.383,52.137,-0.199,0.234,0.884
1727343791403,2024-09-26T12.43.11.403,52.157,-0.281,0.197,0.826
1727343791423,2024-09-26T12.43.11.423,52.177,-0.107,0.141,0.931
1727343791443,2024-09-26T12.43.11.443,52.197,-0.031,0.153,1.040
1727343791463,2024-09-26T12.43.11.463,52.217,0.016,0.164,1.045
1727343791483,2024-09-26T12.43.11.483,52.237,-0.074,0.166,0.960
1727343791503,2024-09-26T12.43.11.503,52.257,-0.147,0.155,0.907
