epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727344597188,2024-09-26T12.56.37.188,11.740,-0.192,-0.106,1.058
1727344597208,2024-09-26T12.56.37.208,11.760,-0.209,-0.100,1.022
1727344597228,2024-09-26T12.56.37.228,11.780,-0.185,-0.094,0.984
1727344597248,2024-09-26T12.56.37.248,11.800,-0.137,-0.111,1.021
1727344597268,2024-09-26T12.56.37.268,11.820,-0.167,-0.125,1.032
1727344597288,2024-09-26T12.56.37.288,11.840,-0.210,-0.113,0.992
1727344597308,2024-09-26T12.56.37.308,11.860,-0.207,-0.119,0.983
1727344597328,2024-09-26T12.56.37.328,11.880,-0.193,-0.104,1.026
1727344597348,2024-09-26T12.56.37.348,11.900,-0.203,-0.079,1.109
1727344597368,2024-09-26T12.56.37.368,11.920,-0.288,-0.100,1.150
1727344597388,2024-09-26T12.56.37.388,11.940,-0.324,-0.114,1.190
1727344597408,2024-09-26T12.56.37.408,11.960,-0.304,-0.078,1.250
1727344597428,2024-09-26T12.56.37.428,11.980,-0.273,-0.066,1.332
1727344597448,2024-09-26T12.56.37.448,12.000,-0.297,-0.083,1.365
1727344597468,2024-09-26T12.56.37.468,12.020,-0.299,-0.100,1.343
1727344597488,2024-09-26T12.56.37.488,12.040,-0.272,-0.076,1.340
1727344597508,2024-09-26T12.56.37.508,12.060,-0.200,-0.063,1.349
1727344597528,2024-09-26T12.56.37.528,12.080,-0.104,-0.084,1.321
1727344597548,2024-09-26T12.56.37.548,12.100,-0.131,-0.057,1.240
1727344597568,2024-09-26T12.56.37.568,12.120,-0.151,0.002,1.167
1727344597588,2024-09-26T12.56.37.588,12.140,-0.205,0.032,1.132
1727344597608,2024-09-26T12.56.37.608,12.160,-0.218,0.016,1.107
1727344597628,2024-09-26T12.56.37.628,12.180,-0.198,0.069,1.071
1727344597648,2024-09-26T12.56.37.648,12.200,-0.205,0.120,1.068
1727344597668,2024-09-26T12.56.37.668,12.220,-0.270,0.133,1.075
1727344597688,2024-09-26T12.56.37.688,12.240,-0.298,0.139,1.050
1727344597708,2024-09-26T12.56.37.708,12.260,-0.294,0.150,1.006
1727344597728,2024-09-26T12.56.37.728,12.280,-0.226,0.180,0.988
1727344597748,2024-09-26T12.56.37.748,12.300,-0.201,0.213,0.991
1727344597768,2024-09-26T12.56.37.768,12.320,-0.220,0.224,0.973
1727344597788,2024-09-26T12.56.37.788,12.340,-0.203,0.209,0.852
1727344597808,2024-09-26T12.56.37.808,12.360,-0.167,0.251,0.735
1727344597828,2024-09-26T12.56.37.828,12.380,-0.140,0.279,0.770
1727344597848,2024-09-26T12.56.37.848,12.400,-0.192,0.285,0.810
1727344597868,2024-09-26T12.56.37.868,12.420,-0.289,0.298,0.746
1727344597888,2024-09-26T12.56.37.888,12.440,-0.253,0.375,0.650
1727344597908,2024-09-26T12.56.37.908,12.460,-0.194,0.429,0.624
1727344597928,2024-09-26T12.56.37.928,12.480,-0.169,0.472,0.591
1727344597948,2024-09-26T12.56.37.948,12.500,-0.186,0.520,0.502
1727344597968,2024-09-26T12.56.37.968,12.520,-0.189,0.594,0.400
1727344597988,2024-09-26T12.56.37.988,12.540,-0.171,0.627,0.351
1727344598008,2024-09-26T12.56.38.008,12.560,-0.132,0.615,0.339
1727344598028,2024-09-26T12.56.38.028,12.580,-0.164,0.601,0.275
1727344598048,2024-09-26T12.56.38.048,12.600,-0.209,0.629,0.219
1727344598068,2024-09-26T12.56.38.068,12.620,-0.198,0.654,0.202
1727344598088,2024-09-26T12.56.38.088,12.640,-0.136,0.660,0.199
1727344598108,2024-09-26T12.56.38.108,12.660,-0.118,0.666,0.173
1727344598128,2024-09-26T12.56.38.128,12.680,-0.124,0.711,0.154
1727344598148,2024-09-26T12.56.38.148,12.700,-0.135,0.734,0.092
1727344598168,2024-09-26T12.56.38.168,12.720,-0.093,0.712,0.054
1727344598188,2024-09-26T12.56.38.188,12.740,0.038,0.687,0.053
1727344598208,2024-09-26T12.56.38.208,12.760,0.097,0.757,-0.059
1727344598228,2024-09-26T12.56.38.228,12.780,0.064,0.966,-0.132
1727344598248,2024-09-26T12.56.38.248,12.800,0.077,1.055,-0.060
1727344598268,2024-09-26T12.56.38.268,12.820,0.057,1.046,-0.006
1727344598288,2024-09-26T12.56.38.288,12.840,-0.040,1.039,-0.010
1727344598308,2024-09-26T12.56.38.308,12.860,-0.120,1.044,-0.026
1727344598328,2024-09-26T12.56.38.328,12.880,-0.128,1.011,0.070
1727344598348,2024-09-26T12.56.38.348,12.900,-0.108,0.964,0.138
1727344598368,2024-09-26T12.56.38.368,12.920,-0.109,0.952,0.116
1727344598388,2024-09-26T12.56.38.388,12.940,-0.104,0.958,0.090
1727344598408,2024-09-26T12.56.38.408,12.960,-0.035,0.961,0.115
1727344598428,2024-09-26T12.56.38.428,12.980,-0.059,0.933,0.140
1727344598448,2024-09-26T12.56.38.448,13.000,-0.065,0.929,0.090
1727344598468,2024-09-26T12.56.38.468,13.020,-0.066,0.969,0.036
1727344598488,2024-09-26T12.56.38.488,13.040,-0.026,0.973,0.058
1727344598508,2024-09-26T12.56.38.508,13.060,-0.020,0.910,0.065
1727344598528,2024-09-26T12.56.38.528,13.080,-0.048,0.883,0.042
1727344598548,2024-09-26T12.56.38.548,13.100,-0.023,0.901,0.065
1727344598568,2024-09-26T12.56.38.568,13.120,0.061,0.886,0.047
1727344598588,2024-09-26T12.56.38.588,13.140,0.007,0.882,-0.016
1727344598608,2024-09-26T12.56.38.608,13.160,-0.104,0.920,-0.033
1727344598628,2024-09-26T12.56.38.628,13.180,0.029,0.844,0.073
1727344598648,2024-09-26T12.56.38.648,13.200,0.059,0.770,0.115
1727344598668,2024-09-26T12.56.38.668,13.220,0.023,0.773,0.125
1727344598688,2024-09-26T12.56.38.688,13.240,-0.074,0.717,0.087
1727344598708,2024-09-26T12.56.38.708,13.260,-0.113,0.631,0.123
1727344598728,2024-09-26T12.56.38.728,13.280,-0.038,0.630,0.252
1727344598748,2024-09-26T12.56.38.748,13.300,-0.120,0.651,0.288
1727344598768,2024-09-26T12.56.38.768,13.320,-0.174,0.599,0.334
1727344598788,2024-09-26T12.56.38.788,13.340,-0.214,0.493,0.382
1727344598808,2024-09-26T12.56.38.808,13.360,-0.225,0.451,0.504
1727344598828,2024-09-26T12.56.38.828,13.380,-0.199,0.431,0.604
1727344598848,2024-09-26T12.56.38.848,13.400,-0.251,0.382,0.645
1727344598868,2024-09-26T12.56.38.868,13.420,-0.254,0.366,0.678
1727344598888,2024-09-26T12.56.38.888,13.440,-0.152,0.379,0.701
1727344598908,2024-09-26T12.56.38.908,13.460,-0.104,0.410,0.693
1727344598928,2024-09-26T12.56.38.928,13.480,-0.225,0.369,0.738
1727344598948,2024-09-26T12.56.38.948,13.500,-0.227,0.301,0.871
1727344598968,2024-09-26T12.56.38.968,13.520,-0.142,0.324,0.901
1727344598988,2024-09-26T12.56.38.988,13.540,-0.086,0.302,0.868
1727344599008,2024-09-26T12.56.39.008,13.560,-0.086,0.301,0.908
1727344599028,2024-09-26T12.56.39.028,13.580,-0.153,0.328,1.010
1727344599048,2024-09-26T12.56.39.048,13.600,-0.201,0.270,1.000
1727344599068,2024-09-26T12.56.39.068,13.620,-0.222,0.231,0.973
1727344599088,2024-09-26T12.56.39.088,13.640,-0.225,0.307,1.057
1727344599108,2024-09-26T12.56.39.108,13.660,-0.210,0.279,1.130
1727344599128,2024-09-26T12.56.39.128,13.680,-0.112,0.202,1.189
1727344599148,2024-09-26T12.56.39.148,13.700,-0.074,0.208,1.237
1727344599168,2024-09-26T12.56.39.168,13.720,-0.119,0.221,1.246
1727344599188,2024-09-26T12.56.39.188,13.740,-0.186,0.161,1.234
1727344599208,2024-09-26T12.56.39.208,13.760,-0.166,0.104,1.228
1727344599228,2024-09-26T12.56.39.228,13.780,-0.120,0.105,1.224
1727344599248,2024-09-26T12.56.39.248,13.800,-0.071,0.060,1.254
1727344599268,2024-09-26T12.56.39.268,13.820,-0.145,0.041,1.240
1727344599288,2024-09-26T12.56.39.288,13.840,-0.203,0.048,1.197
1727344599308,2024-09-26T12.56.39.308,13.860,-0.122,0.023,1.158
1727344599328,2024-09-26T12.56.39.328,13.880,-0.069,0.013,1.159
1727344599348,2024-09-26T12.56.39.348,13.900,-0.097,0.006,1.175
1727344599368,2024-09-26T12.56.39.368,13.920,-0.128,-0.023,1.153
1727344599388,2024-09-26T12.56.39.388,13.940,-0.136,-0.049,1.090
1727344599408,2024-09-26T12.56.39.408,13.960,-0.098,-0.040,1.057
1727344599428,2024-09-26T12.56.39.428,13.980,-0.075,-0.019,1.050
1727344599448,2024-09-26T12.56.39.448,14.000,-0.112,-0.029,1.034
1727344599468,2024-09-26T12.56.39.468,14.020,-0.149,-0.049,1.001
1727344599488,2024-09-26T12.56.39.488,14.040,-0.138,-0.040,0.981
1727344599508,2024-09-26T12.56.39.508,14.060,-0.109,-0.034,1.008
1727344599528,2024-09-26T12.56.39.528,14.080,-0.133,-0.040,1.048
1727344599548,2024-09-26T12.56.39.548,14.100,-0.171,-0.058,1.078
1727344599568,2024-09-26T12.56.39.568,14.120,-0.186,-0.060,1.134
1727344599588,2024-09-26T12.56.39.588,14.140,-0.229,-0.039,1.205
1727344599608,2024-09-26T12.56.39.608,14.160,-0.248,-0.039,1.285
1727344599628,2024-09-26T12.56.39.628,14.180,-0.228,-0.046,1.337
1727344599648,2024-09-26T12.56.39.648,14.200,-0.190,-0.001,1.344
1727344599668,2024-09-26T12.56.39.668,14.220,-0.172,0.038,1.338
1727344599688,2024-09-26T12.56.39.688,14.240,-0.145,0.048,1.368
1727344599708,2024-09-26T12.56.39.708,14.260,-0.136,0.054,1.359
1727344599728,2024-09-26T12.56.39.728,14.280,-0.154,0.103,1.326
1727344599748,2024-09-26T12.56.39.748,14.300,-0.152,0.096,1.330
1727344599768,2024-09-26T12.56.39.768,14.320,-0.173,0.100,1.300
1727344599788,2024-09-26T12.56.39.788,14.340,-0.165,0.128,1.238
1727344599808,2024-09-26T12.56.39.808,14.360,-0.149,0.176,1.198
1727344599828,2024-09-26T12.56.39.828,14.380,-0.245,0.231,1.173
1727344599848,2024-09-26T12.56.39.848,14.400,-0.380,0.251,1.102
1727344599868,2024-09-26T12.56.39.868,14.420,-0.409,0.281,0.963
1727344599888,2024-09-26T12.56.39.888,14.440,-0.327,0.305,0.898
1727344599908,2024-09-26T12.56.39.908,14.460,-0.205,0.295,0.969
1727344599928,2024-09-26T12.56.39.928,14.480,-0.160,0.314,0.926
1727344599948,2024-09-26T12.56.39.948,14.500,-0.156,0.339,0.816
1727344599968,2024-09-26T12.56.39.968,14.520,-0.058,0.339,0.777
1727344599988,2024-09-26T12.56.39.988,14.540,-0.001,0.337,0.762
1727344600008,2024-09-26T12.56.40.008,14.560,-0.011,0.327,0.716
1727344600028,2024-09-26T12.56.40.028,14.580,0.004,0.354,0.656
1727344600048,2024-09-26T12.56.40.048,14.600,0.010,0.407,0.600
1727344600068,2024-09-26T12.56.40.068,14.620,0.008,0.389,0.542
1727344600088,2024-09-26T12.56.40.088,14.640,-0.030,0.357,0.478
1727344600108,2024-09-26T12.56.40.108,14.660,-0.090,0.464,0.391
1727344600128,2024-09-26T12.56.40.128,14.680,-0.077,0.554,0.364
1727344600148,2024-09-26T12.56.40.148,14.700,-0.044,0.525,0.358
1727344600168,2024-09-26T12.56.40.168,14.720,-0.073,0.554,0.286
1727344600188,2024-09-26T12.56.40.188,14.740,-0.069,0.666,0.211
1727344600208,2024-09-26T12.56.40.208,14.760,0.134,0.658,0.210
1727344600228,2024-09-26T12.56.40.228,14.780,0.095,0.641,0.228
1727344600248,2024-09-26T12.56.40.248,14.800,0.060,0.648,0.127
1727344600268,2024-09-26T12.56.40.268,14.820,0.088,0.718,-0.027
1727344600288,2024-09-26T12.56.40.288,14.840,0.175,0.762,-0.036
1727344600308,2024-09-26T12.56.40.308,14.860,0.269,0.781,-0.002
1727344600328,2024-09-26T12.56.40.328,14.880,0.279,0.821,-0.098
1727344600348,2024-09-26T12.56.40.348,14.900,0.245,0.883,-0.204
1727344600368,2024-09-26T12.56.40.368,14.920,0.322,0.915,-0.224
1727344600388,2024-09-26T12.56.40.388,14.940,0.392,0.938,-0.219
1727344600408,2024-09-26T12.56.40.408,14.960,0.348,0.975,-0.211
1727344600428,2024-09-26T12.56.40.428,14.980,0.336,0.963,-0.218
1727344600448,2024-09-26T12.56.40.448,15.000,0.339,0.942,-0.219
1727344600468,2024-09-26T12.56.40.468,15.020,0.319,0.976,-0.202
1727344600488,2024-09-26T12.56.40.488,15.040,0.305,0.973,-0.146
1727344600508,2024-09-26T12.56.40.508,15.060,0.274,0.934,-0.103
1727344600528,2024-09-26T12.56.40.528,15.080,0.271,0.977,-0.111
1727344600548,2024-09-26T12.56.40.548,15.100,0.268,0.995,-0.110
1727344600568,2024-09-26T12.56.40.568,15.120,0.253,0.958,-0.064
1727344600588,2024-09-26T12.56.40.588,15.140,0.203,0.952,-0.041
1727344600608,2024-09-26T12.56.40.608,15.160,0.195,0.961,-0.057
1727344600628,2024-09-26T12.56.40.628,15.180,0.247,0.943,-0.093
1727344600648,2024-09-26T12.56.40.648,15.200,0.256,0.920,-0.098
1727344600668,2024-09-26T12.56.40.668,15.220,0.232,0.853,-0.151
1727344600688,2024-09-26T12.56.40.688,15.240,0.176,0.906,-0.286
1727344600708,2024-09-26T12.56.40.708,15.260,0.286,1.049,-0.239
1727344600728,2024-09-26T12.56.40.728,15.280,0.345,0.980,-0.047
1727344600748,2024-09-26T12.56.40.748,15.300,0.410,0.777,0.016
1727344600768,2024-09-26T12.56.40.768,15.320,0.238,0.705,-0.053
1727344600788,2024-09-26T12.56.40.788,15.340,0.177,0.730,0.012
1727344600808,2024-09-26T12.56.40.808,15.360,0.084,0.683,0.125
1727344600828,2024-09-26T12.56.40.828,15.380,0.123,0.556,0.143
1727344600848,2024-09-26T12.56.40.848,15.400,0.107,0.568,0.177
1727344600868,2024-09-26T12.56.40.868,15.420,-0.062,0.601,0.293
1727344600888,2024-09-26T12.56.40.888,15.440,-0.082,0.515,0.312
1727344600908,2024-09-26T12.56.40.908,15.460,0.007,0.420,0.347
1727344600928,2024-09-26T12.56.40.928,15.480,-0.015,0.379,0.408
1727344600948,2024-09-26T12.56.40.948,15.500,-0.112,0.440,0.504
1727344600968,2024-09-26T12.56.40.968,15.520,-0.116,0.367,0.575
1727344600988,2024-09-26T12.56.40.988,15.540,-0.156,0.221,0.681
1727344601008,2024-09-26T12.56.41.008,15.560,-0.231,0.269,0.823
1727344601028,2024-09-26T12.56.41.028,15.580,-0.240,0.298,0.919
1727344601048,2024-09-26T12.56.41.048,15.600,-0.313,0.174,0.918
1727344601068,2024-09-26T12.56.41.068,15.620,-0.411,0.167,0.902
1727344601088,2024-09-26T12.56.41.088,15.640,-0.209,0.302,1.058
1727344601108,2024-09-26T12.56.41.108,15.660,-0.080,0.313,1.194
1727344601128,2024-09-26T12.56.41.128,15.680,-0.185,0.176,1.178
1727344601148,2024-09-26T12.56.41.148,15.700,-0.139,0.150,1.166
1727344601168,2024-09-26T12.56.41.168,15.720,0.006,0.217,1.273
1727344601188,2024-09-26T12.56.41.188,15.740,0.098,0.179,1.270
1727344601208,2024-09-26T12.56.41.208,15.760,-0.017,0.186,1.176
1727344601228,2024-09-26T12.56.41.228,15.780,-0.088,0.220,1.088
1727344601248,2024-09-26T12.56.41.248,15.800,-0.118,0.208,1.089
1727344601268,2024-09-26T12.56.41.268,15.820,-0.051,0.104,1.122
1727344601288,2024-09-26T12.56.41.288,15.840,-0.059,0.082,1.134
1727344601308,2024-09-26T12.56.41.308,15.860,-0.076,0.145,1.122
1727344601328,2024-09-26T12.56.41.328,15.880,-0.060,0.092,1.133
1727344601348,2024-09-26T12.56.41.348,15.900,-0.055,-0.016,1.177
1727344601368,2024-09-26T12.56.41.368,15.920,-0.140,0.015,1.186
1727344601388,2024-09-26T12.56.41.388,15.940,-0.237,0.086,1.125
1727344601408,2024-09-26T12.56.41.408,15.960,-0.177,0.017,1.155
1727344601428,2024-09-26T12.56.41.428,15.980,-0.146,-0.045,1.171
1727344601448,2024-09-26T12.56.41.448,16.000,-0.044,0.016,1.203
1727344601468,2024-09-26T12.56.41.468,16.020,-0.038,0.027,1.194
1727344601488,2024-09-26T12.56.41.488,16.040,-0.108,-0.032,1.151
1727344601508,2024-09-26T12.56.41.508,16.060,-0.085,-0.051,1.109
1727344601528,2024-09-26T12.56.41.528,16.080,-0.042,-0.044,1.102
1727344601548,2024-09-26T12.56.41.548,16.100,-0.037,-0.056,1.096
1727344601568,2024-09-26T12.56.41.568,16.120,-0.045,-0.048,1.028
1727344601588,2024-09-26T12.56.41.588,16.140,-0.043,-0.034,1.001
1727344601608,2024-09-26T12.56.41.608,16.160,-0.025,-0.029,1.003
1727344601628,2024-09-26T12.56.41.628,16.180,-0.042,-0.040,0.983
1727344601648,2024-09-26T12.56.41.648,16.200,-0.093,-0.033,0.969
1727344601668,2024-09-26T12.56.41.668,16.220,-0.094,-0.054,1.009
1727344601688,2024-09-26T12.56.41.688,16.240,-0.079,-0.087,1.074
1727344601708,2024-09-26T12.56.41.708,16.260,-0.155,-0.064,1.148
1727344601728,2024-09-26T12.56.41.728,16.280,-0.259,-0.024,1.253
1727344601748,2024-09-26T12.56.41.748,16.300,-0.326,-0.024,1.317
1727344601768,2024-09-26T12.56.41.768,16.320,-0.282,-0.042,1.410
1727344601788,2024-09-26T12.56.41.788,16.340,-0.256,-0.042,1.475
1727344601808,2024-09-26T12.56.41.808,16.360,-0.204,-0.009,1.467
1727344601828,2024-09-26T12.56.41.828,16.380,-0.184,0.031,1.414
1727344601848,2024-09-26T12.56.41.848,16.400,-0.159,0.033,1.375
1727344601868,2024-09-26T12.56.41.868,16.420,-0.130,0.085,1.353
1727344601888,2024-09-26T12.56.41.888,16.440,-0.141,0.083,1.347
1727344601908,2024-09-26T12.56.41.908,16.460,-0.152,0.048,1.268
1727344601928,2024-09-26T12.56.41.928,16.480,-0.168,0.081,1.155
1727344601948,2024-09-26T12.56.41.948,16.500,-0.091,0.138,1.106
1727344601968,2024-09-26T12.56.41.968,16.520,-0.047,0.173,1.093
1727344601988,2024-09-26T12.56.41.988,16.540,-0.083,0.214,1.023
1727344602008,2024-09-26T12.56.42.008,16.560,-0.125,0.247,0.904
1727344602028,2024-09-26T12.56.42.028,16.580,-0.113,0.303,0.820
1727344602048,2024-09-26T12.56.42.048,16.600,-0.046,0.340,0.805
1727344602068,2024-09-26T12.56.42.068,16.620,-0.100,0.369,0.776
1727344602088,2024-09-26T12.56.42.088,16.640,-0.135,0.395,0.689
1727344602108,2024-09-26T12.56.42.108,16.660,-0.156,0.460,0.610
1727344602128,2024-09-26T12.56.42.128,16.680,-0.109,0.503,0.583
1727344602148,2024-09-26T12.56.42.148,16.700,-0.089,0.540,0.612
1727344602168,2024-09-26T12.56.42.168,16.720,-0.120,0.520,0.573
1727344602188,2024-09-26T12.56.42.188,16.740,-0.159,0.546,0.479
1727344602208,2024-09-26T12.56.42.208,16.760,-0.133,0.570,0.455
1727344602228,2024-09-26T12.56.42.228,16.780,-0.077,0.593,0.469
1727344602248,2024-09-26T12.56.42.248,16.800,-0.063,0.605,0.462
1727344602268,2024-09-26T12.56.42.268,16.820,-0.130,0.569,0.372
1727344602288,2024-09-26T12.56.42.288,16.840,-0.190,0.606,0.251
1727344602308,2024-09-26T12.56.42.308,16.860,-0.102,0.619,0.264
1727344602328,2024-09-26T12.56.42.328,16.880,-0.090,0.599,0.246
1727344602348,2024-09-26T12.56.42.348,16.900,-0.073,0.658,0.143
1727344602368,2024-09-26T12.56.42.368,16.920,-0.101,0.694,0.083
1727344602388,2024-09-26T12.56.42.388,16.940,-0.079,0.649,0.063
1727344602408,2024-09-26T12.56.42.408,16.960,-0.033,0.670,0.010
1727344602428,2024-09-26T12.56.42.428,16.980,-0.015,0.759,-0.075
1727344602448,2024-09-26T12.56.42.448,17.000,0.030,0.766,-0.157
1727344602468,2024-09-26T12.56.42.468,17.020,0.081,0.773,-0.174
1727344602488,2024-09-26T12.56.42.488,17.040,0.136,0.812,-0.218
1727344602508,2024-09-26T12.56.42.508,17.060,0.171,0.888,-0.297
1727344602528,2024-09-26T12.56.42.528,17.080,0.144,0.933,-0.324
1727344602548,2024-09-26T12.56.42.548,17.100,0.142,0.920,-0.325
1727344602568,2024-09-26T12.56.42.568,17.120,0.174,0.957,-0.330
1727344602588,2024-09-26T12.56.42.588,17.140,0.219,1.020,-0.339
1727344602608,2024-09-26T12.56.42.608,17.160,0.215,0.993,-0.341
1727344602628,2024-09-26T12.56.42.628,17.180,0.186,0.968,-0.324
1727344602648,2024-09-26T12.56.42.648,17.200,0.212,0.985,-0.286
1727344602668,2024-09-26T12.56.42.668,17.220,0.233,1.008,-0.318
1727344602688,2024-09-26T12.56.42.688,17.240,0.222,1.018,-0.343
1727344602708,2024-09-26T12.56.42.708,17.260,0.159,1.012,-0.380
1727344602728,2024-09-26T12.56.42.728,17.280,0.186,0.981,-0.385
1727344602748,2024-09-26T12.56.42.748,17.300,0.263,0.994,-0.367
1727344602768,2024-09-26T12.56.42.768,17.320,0.207,1.008,-0.355
1727344602788,2024-09-26T12.56.42.788,17.340,0.119,0.955,-0.354
1727344602808,2024-09-26T12.56.42.808,17.360,0.156,0.899,-0.326
1727344602828,2024-09-26T12.56.42.828,17.380,0.192,0.891,-0.294
1727344602848,2024-09-26T12.56.42.848,17.400,0.184,0.911,-0.277
1727344602868,2024-09-26T12.56.42.868,17.420,0.128,0.894,-0.249
1727344602888,2024-09-26T12.56.42.888,17.440,0.124,0.874,-0.244
1727344602908,2024-09-26T12.56.42.908,17.460,0.156,0.869,-0.253
1727344602928,2024-09-26T12.56.42.928,17.480,0.181,0.845,-0.195
1727344602948,2024-09-26T12.56.42.948,17.500,0.091,0.808,-0.110
1727344602968,2024-09-26T12.56.42.968,17.520,-0.007,0.800,-0.082
1727344602988,2024-09-26T12.56.42.988,17.540,0.062,0.760,-0.046
1727344603008,2024-09-26T12.56.43.008,17.560,0.100,0.722,0.041
1727344603028,2024-09-26T12.56.43.028,17.580,0.006,0.707,0.146
1727344603048,2024-09-26T12.56.43.048,17.600,-0.026,0.667,0.214
1727344603068,2024-09-26T12.56.43.068,17.620,-0.051,0.603,0.252
1727344603088,2024-09-26T12.56.43.088,17.640,-0.057,0.630,0.357
1727344603108,2024-09-26T12.56.43.108,17.660,-0.025,0.627,0.445
1727344603128,2024-09-26T12.56.43.128,17.680,-0.148,0.605,0.461
1727344603148,2024-09-26T12.56.43.148,17.700,-0.199,0.573,0.495
1727344603168,2024-09-26T12.56.43.168,17.720,-0.181,0.534,0.547
1727344603188,2024-09-26T12.56.43.188,17.740,-0.136,0.541,0.590
1727344603208,2024-09-26T12.56.43.208,17.760,-0.126,0.552,0.657
1727344603228,2024-09-26T12.56.43.228,17.780,-0.186,0.494,0.727
1727344603248,2024-09-26T12.56.43.248,17.800,-0.179,0.467,0.750
1727344603268,2024-09-26T12.56.43.268,17.820,-0.134,0.519,0.756
1727344603288,2024-09-26T12.56.43.288,17.840,-0.130,0.513,0.777
1727344603308,2024-09-26T12.56.43.308,17.860,-0.171,0.444,0.849
1727344603328,2024-09-26T12.56.43.328,17.880,-0.215,0.417,0.891
1727344603348,2024-09-26T12.56.43.348,17.900,-0.144,0.483,0.909
1727344603368,2024-09-26T12.56.43.368,17.920,-0.096,0.476,0.931
1727344603388,2024-09-26T12.56.43.388,17.940,-0.178,0.412,0.979
1727344603408,2024-09-26T12.56.43.408,17.960,-0.192,0.394,1.009
1727344603428,2024-09-26T12.56.43.428,17.980,-0.147,0.424,1.037
1727344603448,2024-09-26T12.56.43.448,18.000,-0.125,0.437,1.046
1727344603468,2024-09-26T12.56.43.468,18.020,-0.132,0.417,1.102
1727344603488,2024-09-26T12.56.43.488,18.040,-0.166,0.404,1.121
1727344603508,2024-09-26T12.56.43.508,18.060,-0.142,0.403,1.139
1727344603528,2024-09-26T12.56.43.528,18.080,-0.085,0.382,1.202
1727344603548,2024-09-26T12.56.43.548,18.100,-0.047,0.344,1.209
1727344603568,2024-09-26T12.56.43.568,18.120,-0.062,0.347,1.165
1727344603588,2024-09-26T12.56.43.588,18.140,-0.052,0.347,1.156
1727344603608,2024-09-26T12.56.43.608,18.160,-0.065,0.324,1.147
1727344603628,2024-09-26T12.56.43.628,18.180,-0.081,0.330,1.099
1727344603648,2024-09-26T12.56.43.648,18.200,-0.079,0.347,1.030
1727344603668,2024-09-26T12.56.43.668,18.220,-0.093,0.328,0.991
1727344603688,2024-09-26T12.56.43.688,18.240,-0.082,0.311,0.957
1727344603708,2024-09-26T12.56.43.708,18.260,-0.115,0.339,0.923
1727344603728,2024-09-26T12.56.43.728,18.280,-0.091,0.348,0.899
1727344603748,2024-09-26T12.56.43.748,18.300,-0.085,0.331,0.917
1727344603768,2024-09-26T12.56.43.768,18.320,-0.091,0.323,0.943
1727344603788,2024-09-26T12.56.43.788,18.340,-0.129,0.328,0.948
1727344603808,2024-09-26T12.56.43.808,18.360,-0.158,0.316,0.988
1727344603828,2024-09-26T12.56.43.828,18.380,-0.186,0.287,1.042
1727344603848,2024-09-26T12.56.43.848,18.400,-0.185,0.293,1.061
1727344603868,2024-09-26T12.56.43.868,18.420,-0.209,0.317,1.089
1727344603888,2024-09-26T12.56.43.888,18.440,-0.224,0.301,1.111
1727344603908,2024-09-26T12.56.43.908,18.460,-0.242,0.290,1.131
1727344603928,2024-09-26T12.56.43.928,18.480,-0.247,0.315,1.136
1727344603948,2024-09-26T12.56.43.948,18.500,-0.276,0.298,1.110
1727344603968,2024-09-26T12.56.43.968,18.520,-0.286,0.276,1.088
1727344603988,2024-09-26T12.56.43.988,18.540,-0.312,0.283,1.075
1727344604008,2024-09-26T12.56.44.008,18.560,-0.311,0.294,1.082
1727344604028,2024-09-26T12.56.44.028,18.580,-0.289,0.297,1.048
1727344604048,2024-09-26T12.56.44.048,18.600,-0.275,0.317,1.006
1727344604068,2024-09-26T12.56.44.068,18.620,-0.279,0.343,0.999
1727344604088,2024-09-26T12.56.44.088,18.640,-0.286,0.344,1.010
1727344604108,2024-09-26T12.56.44.108,18.660,-0.249,0.345,0.967
1727344604128,2024-09-26T12.56.44.128,18.680,-0.232,0.391,0.883
1727344604148,2024-09-26T12.56.44.148,18.700,-0.239,0.418,0.826
1727344604168,2024-09-26T12.56.44.168,18.720,-0.197,0.421,0.846
1727344604188,2024-09-26T12.56.44.188,18.740,-0.224,0.429,0.818
1727344604208,2024-09-26T12.56.44.208,18.760,-0.229,0.429,0.735
1727344604228,2024-09-26T12.56.44.228,18.780,-0.245,0.476,0.684
1727344604248,2024-09-26T12.56.44.248,18.800,-0.211,0.483,0.684
1727344604268,2024-09-26T12.56.44.268,18.820,-0.177,0.480,0.680
1727344604288,2024-09-26T12.56.44.288,18.840,-0.185,0.536,0.635
1727344604308,2024-09-26T12.56.44.308,18.860,-0.223,0.575,0.603
1727344604328,2024-09-26T12.56.44.328,18.880,-0.229,0.605,0.597
1727344604348,2024-09-26T12.56.44.348,18.900,-0.198,0.623,0.566
1727344604368,2024-09-26T12.56.44.368,18.920,-0.185,0.665,0.500
1727344604388,2024-09-26T12.56.44.388,18.940,-0.134,0.694,0.515
1727344604408,2024-09-26T12.56.44.408,18.960,-0.155,0.708,0.459
1727344604428,2024-09-26T12.56.44.428,18.980,-0.157,0.736,0.415
1727344604448,2024-09-26T12.56.44.448,19.000,-0.104,0.753,0.408
1727344604468,2024-09-26T12.56.44.468,19.020,-0.076,0.772,0.376
1727344604488,2024-09-26T12.56.44.488,19.040,-0.092,0.792,0.299
