epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727344599810,2024-09-26T12.56.39.810,14.360,128.293,8.537,9.085
1727344599830,2024-09-26T12.56.39.830,14.380,134.207,21.951,12.683
1727344599850,2024-09-26T12.56.39.850,14.400,136.646,30.305,21.341
1727344599870,2024-09-26T12.56.39.870,14.420,140.732,15.549,35.000
1727344599890,2024-09-26T12.56.39.890,14.440,141.524,-9.878,46.524
1727344599910,2024-09-26T12.56.39.910,14.460,142.866,-27.012,52.622
1727344599930,2024-09-26T12.56.39.930,14.480,140.610,-17.012,54.451
1727344599950,2024-09-26T12.56.39.950,14.500,135.793,-10.183,53.110
1727344599970,2024-09-26T12.56.39.970,14.520,133.232,-14.756,50.305
1727344599990,2024-09-26T12.56.39.990,14.540,129.207,-6.585,48.780
1727344600010,2024-09-26T12.56.40.010,14.560,125.061,4.512,46.768
1727344600030,2024-09-26T12.56.40.030,14.580,124.695,4.634,41.646
1727344600050,2024-09-26T12.56.40.050,14.600,126.463,3.049,34.817
1727344600070,2024-09-26T12.56.40.070,14.620,127.988,8.720,28.720
1727344600090,2024-09-26T12.56.40.090,14.640,128.720,19.268,29.451
1727344600110,2024-09-26T12.56.40.110,14.660,129.573,16.951,32.317
1727344600130,2024-09-26T12.56.40.130,14.680,131.159,0.305,31.951
1727344600150,2024-09-26T12.56.40.150,14.700,131.585,-3.537,33.841
1727344600170,2024-09-26T12.56.40.170,14.720,132.805,0.854,36.098
1727344600190,2024-09-26T12.56.40.190,14.740,134.878,-3.293,35.610
1727344600210,2024-09-26T12.56.40.210,14.760,132.561,-6.098,34.573
1727344600230,2024-09-26T12.56.40.230,14.780,125.610,5.671,39.207
1727344600250,2024-09-26T12.56.40.250,14.800,122.378,8.110,43.232
1727344600270,2024-09-26T12.56.40.270,14.820,118.293,-3.841,43.598
1727344600290,2024-09-26T12.56.40.290,14.840,112.012,-16.098,44.146
1727344600310,2024-09-26T12.56.40.310,14.860,102.927,-8.476,39.329
1727344600330,2024-09-26T12.56.40.330,14.880,90.244,8.902,34.329
1727344600350,2024-09-26T12.56.40.350,14.900,76.951,12.561,31.037
1727344600370,2024-09-26T12.56.40.370,14.920,64.695,7.805,25.061
1727344600390,2024-09-26T12.56.40.390,14.940,50.793,12.439,17.256
1727344600410,2024-09-26T12.56.40.410,14.960,35.976,19.878,11.341
1727344600430,2024-09-26T12.56.40.430,14.980,22.866,20.366,5.854
1727344600450,2024-09-26T12.56.40.450,15.000,12.683,19.817,1.524
1727344600470,2024-09-26T12.56.40.470,15.020,2.805,16.951,-3.780
1727344600490,2024-09-26T12.56.40.490,15.040,-5.000,15.793,-6.524
1727344600510,2024-09-26T12.56.40.510,15.060,-12.378,18.780,-6.829
1727344600530,2024-09-26T12.56.40.530,15.080,-15.793,14.268,-11.585
1727344600550,2024-09-26T12.56.40.550,15.100,-19.390,11.341,-16.463
1727344600570,2024-09-26T12.56.40.570,15.120,-23.415,10.671,-17.195
1727344600590,2024-09-26T12.56.40.590,15.140,-26.159,9.634,-17.073
1727344600610,2024-09-26T12.56.40.610,15.160,-28.293,3.598,-18.720
1727344600630,2024-09-26T12.56.40.630,15.180,-32.195,-5.671,-18.415
1727344600650,2024-09-26T12.56.40.650,15.200,-38.780,-9.146,-19.756
1727344600670,2024-09-26T12.56.40.670,15.220,-46.646,-9.207,-24.024
1727344600690,2024-09-26T12.56.40.690,15.240,-54.512,-23.537,-27.195
1727344600710,2024-09-26T12.56.40.710,15.260,-65.915,-56.707,-30.488
1727344600730,2024-09-26T12.56.40.730,15.280,-83.415,-68.232,-32.927
1727344600750,2024-09-26T12.56.40.750,15.300,-99.146,-38.659,-36.768
1727344600770,2024-09-26T12.56.40.770,15.320,-112.866,-2.134,-41.463
1727344600790,2024-09-26T12.56.40.790,15.340,-117.439,-8.110,-47.988
1727344600810,2024-09-26T12.56.40.810,15.360,-123.841,-13.537,-49.512
1727344600830,2024-09-26T12.56.40.830,15.380,-131.707,-14.939,-44.329
1727344600850,2024-09-26T12.56.40.850,15.400,-140.122,-14.451,-40.488
1727344600870,2024-09-26T12.56.40.870,15.420,-147.256,-7.500,-39.878
1727344600890,2024-09-26T12.56.40.890,15.440,-151.037,0.427,-36.402
1727344600910,2024-09-26T12.56.40.910,15.460,-154.268,-4.268,-30.000
1727344600930,2024-09-26T12.56.40.930,15.480,-159.512,-13.476,-27.012
1727344600950,2024-09-26T12.56.40.950,15.500,-162.378,-2.561,-31.951
1727344600970,2024-09-26T12.56.40.970,15.520,-167.317,19.512,-32.561
1727344600990,2024-09-26T12.56.40.990,15.540,-171.037,24.756,-28.354
1727344601010,2024-09-26T12.56.41.010,15.560,-163.232,7.317,-30.000
1727344601030,2024-09-26T12.56.41.030,15.580,-152.622,1.524,-33.659
1727344601050,2024-09-26T12.56.41.050,15.600,-148.476,14.146,-24.878
1727344601070,2024-09-26T12.56.41.070,15.620,-138.963,-2.927,-13.232
1727344601090,2024-09-26T12.56.41.090,15.640,-121.646,-52.683,-8.293
1727344601110,2024-09-26T12.56.41.110,15.660,-115.122,-61.707,-7.683
1727344601130,2024-09-26T12.56.41.130,15.680,-117.317,-33.963,-4.634
1727344601150,2024-09-26T12.56.41.150,15.700,-105.366,-30.793,-0.061
1727344601170,2024-09-26T12.56.41.170,15.720,-86.829,-47.744,1.890
1727344601190,2024-09-26T12.56.41.190,15.740,-78.293,-39.695,0.061
1727344601210,2024-09-26T12.56.41.210,15.760,-78.537,-7.195,-7.622
1727344601230,2024-09-26T12.56.41.230,15.780,-77.073,12.500,-14.268
1727344601250,2024-09-26T12.56.41.250,15.800,-75.732,14.329,-12.134
1727344601270,2024-09-26T12.56.41.270,15.820,-77.195,8.780,-3.659
1727344601290,2024-09-26T12.56.41.290,15.840,-74.329,5.366,-0.244
1727344601310,2024-09-26T12.56.41.310,15.860,-66.646,9.329,-5.122
1727344601330,2024-09-26T12.56.41.330,15.880,-65.183,24.207,-7.866
1727344601350,2024-09-26T12.56.41.350,15.900,-64.390,31.707,-7.073
1727344601370,2024-09-26T12.56.41.370,15.920,-55.427,25.732,-7.561
1727344601390,2024-09-26T12.56.41.390,15.940,-46.159,16.890,-9.390
1727344601410,2024-09-26T12.56.41.410,15.960,-43.171,5.610,-4.878
1727344601430,2024-09-26T12.56.41.430,15.980,-37.317,-10.305,2.866
1727344601450,2024-09-26T12.56.41.450,16.000,-25.854,-22.378,4.268
1727344601470,2024-09-26T12.56.41.470,16.020,-23.598,-6.463,1.341
1727344601490,2024-09-26T12.56.41.490,16.040,-23.780,10.244,0.610
1727344601510,2024-09-26T12.56.41.510,16.060,-17.439,7.866,0.549
1727344601530,2024-09-26T12.56.41.530,16.080,-10.549,0.427,1.159
1727344601550,2024-09-26T12.56.41.550,16.100,-6.098,-0.061,1.098
1727344601570,2024-09-26T12.56.41.570,16.120,-2.439,4.024,-1.951
1727344601590,2024-09-26T12.56.41.590,16.140,-0.488,5.488,-4.390
1727344601610,2024-09-26T12.56.41.610,16.160,-0.549,8.598,-5.183
1727344601630,2024-09-26T12.56.41.630,16.180,-2.622,15.854,-6.098
1727344601650,2024-09-26T12.56.41.650,16.200,-3.902,18.476,-7.500
1727344601670,2024-09-26T12.56.41.670,16.220,-4.268,17.439,-8.110
1727344601690,2024-09-26T12.56.41.690,16.240,-2.012,17.195,-7.439
1727344601710,2024-09-26T12.56.41.710,16.260,3.354,19.390,-7.256
1727344601730,2024-09-26T12.56.41.730,16.280,11.890,16.463,-7.073
1727344601750,2024-09-26T12.56.41.750,16.300,24.817,8.963,-3.232
1727344601770,2024-09-26T12.56.41.770,16.320,40.854,-2.683,4.756
1727344601790,2024-09-26T12.56.41.790,16.340,56.585,-12.134,10.488
1727344601810,2024-09-26T12.56.41.810,16.360,74.573,-25.488,11.646
1727344601830,2024-09-26T12.56.41.830,16.380,87.927,-25.183,9.207
1727344601850,2024-09-26T12.56.41.850,16.400,98.232,-16.098,7.378
1727344601870,2024-09-26T12.56.41.870,16.420,109.329,-5.915,5.915
1727344601890,2024-09-26T12.56.41.890,16.440,117.988,4.146,6.707
1727344601910,2024-09-26T12.56.41.910,16.460,127.195,8.780,7.927
1727344601930,2024-09-26T12.56.41.930,16.480,138.902,2.622,9.268
1727344601950,2024-09-26T12.56.41.950,16.500,149.573,-7.195,9.939
1727344601970,2024-09-26T12.56.41.970,16.520,155.793,-4.329,10.183
1727344601990,2024-09-26T12.56.41.990,16.540,160.488,2.317,9.207
1727344602010,2024-09-26T12.56.42.010,16.560,162.256,4.451,7.622
1727344602030,2024-09-26T12.56.42.030,16.580,161.280,2.561,7.927
1727344602050,2024-09-26T12.56.42.050,16.600,158.476,5.671,7.500
1727344602070,2024-09-26T12.56.42.070,16.620,153.232,20.671,7.317
1727344602090,2024-09-26T12.56.42.090,16.640,149.451,28.049,7.195
1727344602110,2024-09-26T12.56.42.110,16.660,146.159,23.598,6.463
1727344602130,2024-09-26T12.56.42.130,16.680,140.305,17.012,6.585
1727344602150,2024-09-26T12.56.42.150,16.700,132.805,22.073,5.244
1727344602170,2024-09-26T12.56.42.170,16.720,126.585,40.854,7.927
1727344602190,2024-09-26T12.56.42.190,16.740,122.561,47.378,11.707
1727344602210,2024-09-26T12.56.42.210,16.760,120.793,34.573,13.476
1727344602230,2024-09-26T12.56.42.230,16.780,119.268,22.622,14.268
1727344602250,2024-09-26T12.56.42.250,16.800,118.476,28.354,14.939
1727344602270,2024-09-26T12.56.42.270,16.820,118.963,38.293,18.537
1727344602290,2024-09-26T12.56.42.290,16.840,120.549,27.927,22.744
1727344602310,2024-09-26T12.56.42.310,16.860,123.902,8.841,26.585
1727344602330,2024-09-26T12.56.42.330,16.880,125.915,6.220,32.561
1727344602350,2024-09-26T12.56.42.350,16.900,126.890,5.244,35.000
1727344602370,2024-09-26T12.56.42.370,16.920,124.146,2.744,35.793
1727344602390,2024-09-26T12.56.42.390,16.940,122.134,-0.549,38.720
1727344602410,2024-09-26T12.56.42.410,16.960,120.427,3.598,41.220
1727344602430,2024-09-26T12.56.42.430,16.980,116.707,4.207,42.317
1727344602450,2024-09-26T12.56.42.450,17.000,109.878,0.427,44.024
1727344602470,2024-09-26T12.56.42.470,17.020,101.280,-3.293,43.171
1727344602490,2024-09-26T12.56.42.490,17.040,92.561,-1.037,38.232
1727344602510,2024-09-26T12.56.42.510,17.060,80.671,6.585,31.280
1727344602530,2024-09-26T12.56.42.530,17.080,67.012,16.037,25.915
1727344602550,2024-09-26T12.56.42.550,17.100,55.000,18.780,22.500
1727344602570,2024-09-26T12.56.42.570,17.120,44.390,15.488,19.390
1727344602590,2024-09-26T12.56.42.590,17.140,35.732,10.732,16.646
1727344602610,2024-09-26T12.56.42.610,17.160,27.317,13.537,14.146
1727344602630,2024-09-26T12.56.42.630,17.180,20.976,16.951,10.732
1727344602650,2024-09-26T12.56.42.650,17.200,17.073,15.732,7.195
1727344602670,2024-09-26T12.56.42.670,17.220,13.293,9.451,7.561
1727344602690,2024-09-26T12.56.42.690,17.240,8.841,2.744,6.951
1727344602710,2024-09-26T12.56.42.710,17.260,2.195,1.037,4.146
1727344602730,2024-09-26T12.56.42.730,17.280,-5.122,-3.902,1.585
1727344602750,2024-09-26T12.56.42.750,17.300,-13.293,-11.768,-1.098
1727344602770,2024-09-26T12.56.42.770,17.320,-25.610,-9.024,-6.524
1727344602790,2024-09-26T12.56.42.790,17.340,-35.793,-3.110,-11.707
1727344602810,2024-09-26T12.56.42.810,17.360,-43.232,-4.634,-12.805
1727344602830,2024-09-26T12.56.42.830,17.380,-50.915,-11.220,-11.341
1727344602850,2024-09-26T12.56.42.850,17.400,-59.756,-13.841,-12.378
1727344602870,2024-09-26T12.56.42.870,17.420,-69.512,-8.902,-13.720
1727344602890,2024-09-26T12.56.42.890,17.440,-77.988,-8.720,-14.756
1727344602910,2024-09-26T12.56.42.910,17.460,-87.866,-13.232,-17.439
1727344602930,2024-09-26T12.56.42.930,17.480,-99.207,-12.073,-19.756
1727344602950,2024-09-26T12.56.42.950,17.500,-110.976,0.671,-21.585
1727344602970,2024-09-26T12.56.42.970,17.520,-119.573,7.500,-23.841
1727344602990,2024-09-26T12.56.42.990,17.540,-125.488,1.098,-26.463
1727344603010,2024-09-26T12.56.43.010,17.560,-134.085,-0.488,-28.415
1727344603030,2024-09-26T12.56.43.030,17.580,-141.768,12.256,-30.061
1727344603050,2024-09-26T12.56.43.050,17.600,-145.305,20.671,-32.500
1727344603070,2024-09-26T12.56.43.070,17.620,-144.817,12.073,-32.561
1727344603090,2024-09-26T12.56.43.090,17.640,-141.890,0.000,-34.817
1727344603110,2024-09-26T12.56.43.110,17.660,-138.720,8.293,-36.159
1727344603130,2024-09-26T12.56.43.130,17.680,-137.622,22.622,-31.829
1727344603150,2024-09-26T12.56.43.150,17.700,-132.866,11.159,-26.220
1727344603170,2024-09-26T12.56.43.170,17.720,-127.073,-8.171,-19.878
1727344603190,2024-09-26T12.56.43.190,17.740,-121.341,-19.512,-15.671
1727344603210,2024-09-26T12.56.43.210,17.760,-117.500,-16.646,-14.451
1727344603230,2024-09-26T12.56.43.230,17.780,-115.366,-6.646,-12.622
1727344603250,2024-09-26T12.56.43.250,17.800,-109.451,-11.951,-11.220
1727344603270,2024-09-26T12.56.43.270,17.820,-103.780,-22.866,-12.073
1727344603290,2024-09-26T12.56.43.290,17.840,-102.378,-18.780,-12.622
1727344603310,2024-09-26T12.56.43.310,17.860,-102.561,-4.939,-11.890
1727344603330,2024-09-26T12.56.43.330,17.880,-98.232,-5.854,-8.415
1727344603350,2024-09-26T12.56.43.350,17.900,-91.646,-21.463,-7.866
1727344603370,2024-09-26T12.56.43.370,17.920,-90.610,-21.280,-9.085
1727344603390,2024-09-26T12.56.43.390,17.940,-90.183,-3.415,-10.061
1727344603410,2024-09-26T12.56.43.410,17.960,-83.963,1.890,-7.561
1727344603430,2024-09-26T12.56.43.430,17.980,-76.829,-10.061,-3.598
1727344603450,2024-09-26T12.56.43.450,18.000,-71.707,-20.366,-2.866
1727344603470,2024-09-26T12.56.43.470,18.020,-67.500,-9.268,-5.976
1727344603490,2024-09-26T12.56.43.490,18.040,-61.707,6.402,-5.793
1727344603510,2024-09-26T12.56.43.510,18.060,-51.768,2.134,-3.232
1727344603530,2024-09-26T12.56.43.530,18.080,-42.378,-8.415,-0.366
1727344603550,2024-09-26T12.56.43.550,18.100,-36.037,-6.646,-0.610
1727344603570,2024-09-26T12.56.43.570,18.120,-27.988,-3.902,-3.415
1727344603590,2024-09-26T12.56.43.590,18.140,-18.841,-6.707,-6.098
1727344603610,2024-09-26T12.56.43.610,18.160,-12.134,-4.817,-6.524
1727344603630,2024-09-26T12.56.43.630,18.180,-6.890,-1.220,-7.256
1727344603650,2024-09-26T12.56.43.650,18.200,-3.659,-0.183,-8.537
1727344603670,2024-09-26T12.56.43.670,18.220,-2.561,2.256,-9.146
1727344603690,2024-09-26T12.56.43.690,18.240,-2.012,7.988,-10.366
1727344603710,2024-09-26T12.56.43.710,18.260,-2.927,14.573,-11.829
1727344603730,2024-09-26T12.56.43.730,18.280,-4.878,13.720,-13.293
1727344603750,2024-09-26T12.56.43.750,18.300,-7.988,15.915,-14.085
1727344603770,2024-09-26T12.56.43.770,18.320,-10.244,24.207,-16.280
1727344603790,2024-09-26T12.56.43.790,18.340,-11.890,32.744,-17.683
1727344603810,2024-09-26T12.56.43.810,18.360,-11.707,30.549,-16.524
1727344603830,2024-09-26T12.56.43.830,18.380,-8.598,23.537,-13.841
1727344603850,2024-09-26T12.56.43.850,18.400,-2.439,18.049,-11.829
1727344603870,2024-09-26T12.56.43.870,18.420,3.659,16.829,-10.732
1727344603890,2024-09-26T12.56.43.890,18.440,9.512,15.061,-8.902
1727344603910,2024-09-26T12.56.43.910,18.460,15.915,13.110,-7.134
1727344603930,2024-09-26T12.56.43.930,18.480,23.293,12.927,-7.317
1727344603950,2024-09-26T12.56.43.950,18.500,28.232,16.768,-6.768
1727344603970,2024-09-26T12.56.43.970,18.520,35.000,17.927,-4.451
1727344603990,2024-09-26T12.56.43.990,18.540,43.598,14.390,-1.037
1727344604010,2024-09-26T12.56.44.010,18.560,52.378,7.988,1.768
1727344604030,2024-09-26T12.56.44.030,18.580,59.756,4.756,4.268
1727344604050,2024-09-26T12.56.44.050,18.600,66.951,5.549,7.195
1727344604070,2024-09-26T12.56.44.070,18.620,73.171,4.817,10.671
1727344604090,2024-09-26T12.56.44.090,18.640,79.451,2.012,12.683
1727344604110,2024-09-26T12.56.44.110,18.660,87.683,-2.683,14.390
1727344604130,2024-09-26T12.56.44.130,18.680,94.573,-5.183,16.646
1727344604150,2024-09-26T12.56.44.150,18.700,97.500,-8.780,18.354
1727344604170,2024-09-26T12.56.44.170,18.720,100.366,-10.671,16.402
1727344604190,2024-09-26T12.56.44.190,18.740,101.768,-3.171,15.854
1727344604210,2024-09-26T12.56.44.210,18.760,103.537,1.402,18.780
1727344604230,2024-09-26T12.56.44.230,18.780,104.695,0.183,20.610
1727344604250,2024-09-26T12.56.44.250,18.800,104.512,-3.598,20.976
1727344604270,2024-09-26T12.56.44.270,18.820,104.817,-0.244,20.976
1727344604290,2024-09-26T12.56.44.290,18.840,105.305,8.110,20.854
1727344604310,2024-09-26T12.56.44.310,18.860,104.634,11.280,21.402
1727344604330,2024-09-26T12.56.44.330,18.880,104.817,8.415,23.232
1727344604350,2024-09-26T12.56.44.350,18.900,105.366,7.988,26.220
1727344604370,2024-09-26T12.56.44.370,18.920,104.024,9.451,29.024
1727344604390,2024-09-26T12.56.44.390,18.940,102.622,9.756,28.841
1727344604410,2024-09-26T12.56.44.410,18.960,100.610,15.122,29.573
1727344604430,2024-09-26T12.56.44.430,18.980,99.451,10.366,30.488
1727344604450,2024-09-26T12.56.44.450,19.000,99.695,5.854,29.939
1727344604470,2024-09-26T12.56.44.470,19.020,98.537,11.159,29.085
1727344604490,2024-09-26T12.56.44.490,19.040,96.646,17.927,30.000
1727344604510,2024-09-26T12.56.44.510,19.060,93.659,16.890,31.159
1727344604530,2024-09-26T12.56.44.530,19.080,91.646,13.354,31.098
1727344604550,2024-09-26T12.56.44.550,19.100,88.963,12.500,30.122
1727344604570,2024-09-26T12.56.44.570,19.120,84.634,13.415,30.976
1727344604590,2024-09-26T12.56.44.590,19.140,81.159,15.366,32.683
1727344604610,2024-09-26T12.56.44.610,19.160,78.415,13.659,34.329
1727344604630,2024-09-26T12.56.44.630,19.180,77.256,8.659,37.500
1727344604650,2024-09-26T12.56.44.650,19.200,76.280,5.244,42.256
1727344604670,2024-09-26T12.56.44.670,19.220,76.585,3.232,42.378
1727344604690,2024-09-26T12.56.44.690,19.240,76.463,6.524,41.159
1727344604710,2024-09-26T12.56.44.710,19.260,75.793,8.780,43.902
1727344604730,2024-09-26T12.56.44.730,19.280,74.695,2.134,46.280
1727344604750,2024-09-26T12.56.44.750,19.300,73.110,-6.037,45.122
1727344604770,2024-09-26T12.56.44.770,19.320,68.476,-2.805,43.720
1727344604790,2024-09-26T12.56.44.790,19.340,62.378,0.488,42.988
1727344604810,2024-09-26T12.56.44.810,19.360,55.183,-2.866,40.427
1727344604830,2024-09-26T12.56.44.830,19.380,44.024,-2.500,32.805
1727344604850,2024-09-26T12.56.44.850,19.400,32.988,1.524,22.500
1727344604870,2024-09-26T12.56.44.870,19.420,22.561,3.537,14.268
1727344604890,2024-09-26T12.56.44.890,19.440,12.195,1.646,8.171
1727344604910,2024-09-26T12.56.44.910,19.460,3.780,5.549,2.134
1727344604930,2024-09-26T12.56.44.930,19.480,-3.598,8.354,-2.134
1727344604950,2024-09-26T12.56.44.950,19.500,-6.707,2.988,-2.988
1727344604970,2024-09-26T12.56.44.970,19.520,-9.512,-1.951,-4.207
1727344604990,2024-09-26T12.56.44.990,19.540,-13.232,1.951,-5.183
1727344605010,2024-09-26T12.56.45.010,19.560,-14.695,2.378,-6.951
1727344605030,2024-09-26T12.56.45.030,19.580,-15.122,-7.927,-5.305
1727344605050,2024-09-26T12.56.45.050,19.600,-18.049,-17.500,0.366
1727344605070,2024-09-26T12.56.45.070,19.620,-22.012,-28.171,4.390
1727344605090,2024-09-26T12.56.45.090,19.640,-29.817,-31.402,4.817
1727344605110,2024-09-26T12.56.45.110,19.660,-40.793,-33.902,0.122
1727344605130,2024-09-26T12.56.45.130,19.680,-53.232,-40.122,-5.610
1727344605150,2024-09-26T12.56.45.150,19.700,-67.195,-48.659,-9.573
1727344605170,2024-09-26T12.56.45.170,19.720,-80.549,-44.024,-17.500
1727344605190,2024-09-26T12.56.45.190,19.740,-94.024,-27.927,-28.415
1727344605210,2024-09-26T12.56.45.210,19.760,-107.317,-22.500,-31.890
1727344605230,2024-09-26T12.56.45.230,19.780,-120.183,-38.110,-28.232
1727344605250,2024-09-26T12.56.45.250,19.800,-130.366,-43.354,-28.171
1727344605270,2024-09-26T12.56.45.270,19.820,-137.378,-22.317,-29.634
1727344605290,2024-09-26T12.56.45.290,19.840,-140.488,-14.390,-18.780
1727344605310,2024-09-26T12.56.45.310,19.860,-138.963,-44.756,-3.110
1727344605330,2024-09-26T12.56.45.330,19.880,-141.402,-69.878,1.890
1727344605350,2024-09-26T12.56.45.350,19.900,-151.098,-51.220,-8.171
1727344605370,2024-09-26T12.56.45.370,19.920,-163.415,-13.049,-24.085
1727344605390,2024-09-26T12.56.45.390,19.940,-172.927,10.915,-33.780
1727344605410,2024-09-26T12.56.45.410,19.960,-177.256,12.805,-43.780
1727344605430,2024-09-26T12.56.45.430,19.980,-180.000,21.951,-58.963
1727344605450,2024-09-26T12.56.45.450,20.000,-181.098,49.024,-71.463
1727344605470,2024-09-26T12.56.45.470,20.020,-177.073,67.622,-71.585
1727344605490,2024-09-26T12.56.45.490,20.040,-167.256,56.951,-66.098
1727344605510,2024-09-26T12.56.45.510,20.060,-157.317,40.183,-64.024
1727344605530,2024-09-26T12.56.45.530,20.080,-150.976,40.854,-61.707
1727344605550,2024-09-26T12.56.45.550,20.100,-141.707,39.756,-51.341
1727344605570,2024-09-26T12.56.45.570,20.120,-125.549,15.000,-34.268
1727344605590,2024-09-26T12.56.45.590,20.140,-110.854,-13.354,-20.793
1727344605610,2024-09-26T12.56.45.610,20.160,-104.329,-24.146,-9.939
1727344605630,2024-09-26T12.56.45.630,20.180,-98.049,-24.451,-7.317
1727344605650,2024-09-26T12.56.45.650,20.200,-91.220,-15.976,-11.159
1727344605670,2024-09-26T12.56.45.670,20.220,-86.585,-8.110,-10.671
1727344605690,2024-09-26T12.56.45.690,20.240,-80.305,-10.671,-7.012
1727344605710,2024-09-26T12.56.45.710,20.260,-72.439,-13.049,-5.183
1727344605730,2024-09-26T12.56.45.730,20.280,-65.488,-6.585,-8.537
1727344605750,2024-09-26T12.56.45.750,20.300,-61.402,-1.341,-9.573
1727344605770,2024-09-26T12.56.45.770,20.320,-56.646,-10.610,-5.549
1727344605790,2024-09-26T12.56.45.790,20.340,-50.366,-28.780,-0.732
1727344605810,2024-09-26T12.56.45.810,20.360,-46.890,-27.561,-1.585
1727344605830,2024-09-26T12.56.45.830,20.380,-48.598,-6.951,-2.988
1727344605850,2024-09-26T12.56.45.850,20.400,-46.646,2.012,-1.951
1727344605870,2024-09-26T12.56.45.870,20.420,-39.512,-8.293,2.683
1727344605890,2024-09-26T12.56.45.890,20.440,-32.683,-20.732,5.549
1727344605910,2024-09-26T12.56.45.910,20.460,-29.024,-17.500,3.902
1727344605930,2024-09-26T12.56.45.930,20.480,-27.073,-6.707,-0.854
1727344605950,2024-09-26T12.56.45.950,20.500,-23.598,0.427,-3.780
1727344605970,2024-09-26T12.56.45.970,20.520,-17.988,-0.976,-3.537
1727344605990,2024-09-26T12.56.45.990,20.540,-12.866,-4.024,-2.866
1727344606010,2024-09-26T12.56.46.010,20.560,-9.939,-2.622,-3.476
1727344606030,2024-09-26T12.56.46.030,20.580,-9.146,1.890,-5.488
1727344606050,2024-09-26T12.56.46.050,20.600,-8.171,5.793,-7.439
1727344606070,2024-09-26T12.56.46.070,20.620,-6.646,5.366,-7.195
1727344606090,2024-09-26T12.56.46.090,20.640,-5.305,1.463,-3.841
1727344606110,2024-09-26T12.56.46.110,20.660,-4.695,-2.317,-1.829
1727344606130,2024-09-26T12.56.46.130,20.680,-6.098,0.183,-3.598
1727344606150,2024-09-26T12.56.46.150,20.700,-8.293,6.768,-4.512
1727344606170,2024-09-26T12.56.46.170,20.720,-8.415,7.439,-4.451
1727344606190,2024-09-26T12.56.46.190,20.740,-9.390,6.280,-4.817
1727344606210,2024-09-26T12.56.46.210,20.760,-10.915,8.659,-5.366
1727344606230,2024-09-26T12.56.46.230,20.780,-10.122,12.561,-6.159
1727344606250,2024-09-26T12.56.46.250,20.800,-8.659,15.000,-5.732
1727344606270,2024-09-26T12.56.46.270,20.820,-3.963,13.537,-2.073
1727344606290,2024-09-26T12.56.46.290,20.840,6.768,7.927,2.073
1727344606310,2024-09-26T12.56.46.310,20.860,19.695,5.549,5.732
1727344606330,2024-09-26T12.56.46.330,20.880,32.683,7.805,5.671
1727344606350,2024-09-26T12.56.46.350,20.900,45.366,14.512,4.573
1727344606370,2024-09-26T12.56.46.370,20.920,59.329,19.390,7.378
1727344606390,2024-09-26T12.56.46.390,20.940,76.768,15.061,14.939
1727344606410,2024-09-26T12.56.46.410,20.960,94.146,2.927,22.744
1727344606430,2024-09-26T12.56.46.430,20.980,108.415,-3.963,25.793
1727344606450,2024-09-26T12.56.46.450,21.000,119.146,1.829,22.683
1727344606470,2024-09-26T12.56.46.470,21.020,125.183,21.037,19.512
1727344606490,2024-09-26T12.56.46.490,21.040,130.183,41.220,20.122
1727344606510,2024-09-26T12.56.46.510,21.060,133.841,52.012,25.183
1727344606530,2024-09-26T12.56.46.530,21.080,139.268,39.451,30.427
1727344606550,2024-09-26T12.56.46.550,21.100,143.841,20.122,32.561
1727344606570,2024-09-26T12.56.46.570,21.120,145.122,12.073,34.207
1727344606590,2024-09-26T12.56.46.590,21.140,146.280,11.524,35.915
1727344606610,2024-09-26T12.56.46.610,21.160,146.341,15.061,37.439
1727344606630,2024-09-26T12.56.46.630,21.180,145.305,15.976,37.073
1727344606650,2024-09-26T12.56.46.650,21.200,142.073,13.415,36.768
1727344606670,2024-09-26T12.56.46.670,21.220,137.195,10.915,35.061
1727344606690,2024-09-26T12.56.46.690,21.240,130.793,10.671,32.195
1727344606710,2024-09-26T12.56.46.710,21.260,121.037,14.939,31.402
1727344606730,2024-09-26T12.56.46.730,21.280,112.195,21.341,30.366
1727344606750,2024-09-26T12.56.46.750,21.300,105.427,31.159,30.793
1727344606770,2024-09-26T12.56.46.770,21.320,99.024,37.073,32.866
1727344606790,2024-09-26T12.56.46.790,21.340,94.878,28.476,33.476
1727344606810,2024-09-26T12.56.46.810,21.360,95.305,23.476,34.634
1727344606830,2024-09-26T12.56.46.830,21.380,99.451,32.317,43.963
1727344606850,2024-09-26T12.56.46.850,21.400,104.390,30.122,58.415
1727344606870,2024-09-26T12.56.46.870,21.420,109.817,9.878,69.695
1727344606890,2024-09-26T12.56.46.890,21.440,114.451,-5.305,74.756
1727344606910,2024-09-26T12.56.46.910,21.460,118.049,-5.549,76.890
1727344606930,2024-09-26T12.56.46.930,21.480,117.988,4.390,78.780
1727344606950,2024-09-26T12.56.46.950,21.500,116.341,-3.354,77.744
1727344606970,2024-09-26T12.56.46.970,21.520,113.902,-11.585,71.890
1727344606990,2024-09-26T12.56.46.990,21.540,107.012,-4.207,65.427
1727344607010,2024-09-26T12.56.47.010,21.560,99.390,-1.463,59.268
1727344607030,2024-09-26T12.56.47.030,21.580,88.232,0.671,52.561
1727344607050,2024-09-26T12.56.47.050,21.600,74.146,5.793,44.085
