epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727343334013,2024-09-26T12.35.34.013,25.200,-45.122,12.866,35.427
1727343334033,2024-09-26T12.35.34.033,25.220,-40.427,4.939,29.634
1727343334053,2024-09-26T12.35.34.053,25.240,-30.000,-4.817,24.207
1727343334073,2024-09-26T12.35.34.073,25.260,-15.549,-4.146,17.683
1727343334093,2024-09-26T12.35.34.093,25.280,-5.244,-3.232,12.195
1727343334113,2024-09-26T12.35.34.113,25.300,1.098,-4.207,8.110
1727343334133,2024-09-26T12.35.34.133,25.320,3.963,-3.293,5.976
1727343334153,2024-09-26T12.35.34.153,25.340,5.183,-1.646,3.049
1727343334173,2024-09-26T12.35.34.173,25.360,2.805,-4.085,0.427
1727343334193,2024-09-26T12.35.34.193,25.380,2.195,-2.378,-2.134
1727343334213,2024-09-26T12.35.34.213,25.400,1.646,-0.610,-4.329
1727343334233,2024-09-26T12.35.34.233,25.420,0.061,0.915,-5.671
1727343334253,2024-09-26T12.35.34.253,25.440,-0.793,4.390,-9.634
1727343334273,2024-09-26T12.35.34.273,25.460,2.012,0.976,-17.439
1727343334293,2024-09-26T12.35.34.293,25.480,5.366,0.976,-24.207
1727343334313,2024-09-26T12.35.34.313,25.500,8.537,4.390,-30.122
1727343334333,2024-09-26T12.35.34.333,25.520,10.122,-2.317,-37.378
1727343334353,2024-09-26T12.35.34.353,25.540,10.915,-8.902,-41.220
1727343334373,2024-09-26T12.35.34.373,25.560,14.573,-7.988,-41.341
1727343334393,2024-09-26T12.35.34.393,25.580,12.317,-17.927,-43.598
1727343334413,2024-09-26T12.35.34.413,25.600,7.195,-27.683,-50.488
1727343334433,2024-09-26T12.35.34.433,25.620,5.000,-8.354,-57.012
1727343334453,2024-09-26T12.35.34.453,25.640,4.268,13.841,-68.171
1727343334473,2024-09-26T12.35.34.473,25.660,-2.195,6.341,-81.463
1727343334493,2024-09-26T12.35.34.493,25.680,-7.744,4.512,-92.256
1727343334513,2024-09-26T12.35.34.513,25.700,-9.939,30.061,-100.854
1727343334533,2024-09-26T12.35.34.533,25.720,-11.951,49.695,-110.671
1727343334553,2024-09-26T12.35.34.553,25.740,-14.512,42.561,-121.646
1727343334573,2024-09-26T12.35.34.573,25.760,-14.207,34.024,-127.988
1727343334593,2024-09-26T12.35.34.593,25.780,-12.378,35.488,-128.171
1727343334613,2024-09-26T12.35.34.613,25.800,-10.610,39.390,-123.232
1727343334633,2024-09-26T12.35.34.633,25.820,-9.329,42.683,-118.963
1727343334653,2024-09-26T12.35.34.653,25.840,-9.512,38.598,-120.183
1727343334673,2024-09-26T12.35.34.673,25.860,-7.866,22.866,-125.183
1727343334693,2024-09-26T12.35.34.693,25.880,-8.354,0.854,-125.915
1727343334713,2024-09-26T12.35.34.713,25.900,-9.756,-4.451,-118.780
1727343334733,2024-09-26T12.35.34.733,25.920,-2.805,7.622,-111.037
1727343334753,2024-09-26T12.35.34.753,25.940,2.195,20.976,-104.512
1727343334773,2024-09-26T12.35.34.773,25.960,2.683,19.268,-104.268
1727343334793,2024-09-26T12.35.34.793,25.980,2.927,-4.268,-110.732
1727343334813,2024-09-26T12.35.34.813,26.000,-0.305,-16.829,-111.463
1727343334833,2024-09-26T12.35.34.833,26.020,-1.646,9.695,-103.354
1727343334853,2024-09-26T12.35.34.853,26.040,0.244,29.939,-101.098
1727343334873,2024-09-26T12.35.34.873,26.060,-1.524,13.110,-101.402
1727343334893,2024-09-26T12.35.34.893,26.080,-2.134,-5.976,-101.585
1727343334913,2024-09-26T12.35.34.913,26.100,-3.963,-9.024,-96.768
1727343334933,2024-09-26T12.35.34.933,26.120,-7.378,15.488,-84.207
1727343334953,2024-09-26T12.35.34.953,26.140,-7.683,36.768,-77.195
1727343334973,2024-09-26T12.35.34.973,26.160,-5.549,24.024,-78.171
1727343334993,2024-09-26T12.35.34.993,26.180,-9.024,-0.854,-77.134
1727343335013,2024-09-26T12.35.35.013,26.200,-13.476,-13.537,-72.378
1727343335033,2024-09-26T12.35.35.033,26.220,-17.500,1.463,-59.695
1727343335053,2024-09-26T12.35.35.053,26.240,-14.878,24.695,-49.878
1727343335073,2024-09-26T12.35.35.073,26.260,-10.976,11.707,-46.341
1727343335093,2024-09-26T12.35.35.093,26.280,-10.549,-17.500,-43.598
1727343335113,2024-09-26T12.35.35.113,26.300,-9.329,-22.622,-37.134
1727343335133,2024-09-26T12.35.35.133,26.320,-8.110,4.756,-25.366
1727343335153,2024-09-26T12.35.35.153,26.340,-6.341,26.646,-16.707
1727343335173,2024-09-26T12.35.35.173,26.360,-3.354,10.793,-13.780
1727343335193,2024-09-26T12.35.35.193,26.380,-1.707,-13.049,-12.744
1727343335213,2024-09-26T12.35.35.213,26.400,-0.366,-12.622,-9.390
1727343335233,2024-09-26T12.35.35.233,26.420,0.610,2.134,-1.280
1727343335253,2024-09-26T12.35.35.253,26.440,4.085,6.951,8.232
1727343335273,2024-09-26T12.35.35.273,26.460,10.244,1.341,14.634
1727343335293,2024-09-26T12.35.35.293,26.480,13.720,-6.402,17.012
1727343335313,2024-09-26T12.35.35.313,26.500,11.951,-4.573,21.768
1727343335333,2024-09-26T12.35.35.333,26.520,8.963,3.415,27.317
1727343335353,2024-09-26T12.35.35.353,26.540,8.232,10.427,35.915
1727343335373,2024-09-26T12.35.35.373,26.560,10.244,11.463,44.817
1727343335393,2024-09-26T12.35.35.393,26.580,12.439,9.634,55.244
1727343335413,2024-09-26T12.35.35.413,26.600,12.622,13.232,67.500
1727343335433,2024-09-26T12.35.35.433,26.620,11.402,11.280,77.744
1727343335453,2024-09-26T12.35.35.453,26.640,12.073,5.244,84.573
1727343335473,2024-09-26T12.35.35.473,26.660,16.646,4.817,88.841
1727343335493,2024-09-26T12.35.35.493,26.680,20.305,6.220,96.524
1727343335513,2024-09-26T12.35.35.513,26.700,17.561,4.695,108.780
1727343335533,2024-09-26T12.35.35.533,26.720,10.305,8.476,120.976
1727343335553,2024-09-26T12.35.35.553,26.740,13.049,16.890,122.622
1727343335573,2024-09-26T12.35.35.573,26.760,20.488,8.232,115.061
1727343335593,2024-09-26T12.35.35.593,26.780,25.854,11.585,112.012
1727343335613,2024-09-26T12.35.35.613,26.800,16.037,41.463,116.585
1727343335633,2024-09-26T12.35.35.633,26.820,-2.866,62.012,127.683
1727343335653,2024-09-26T12.35.35.653,26.840,-12.317,35.122,125.915
1727343335673,2024-09-26T12.35.35.673,26.860,-8.963,-17.500,113.963
1727343335693,2024-09-26T12.35.35.693,26.880,4.146,-28.354,102.439
1727343335713,2024-09-26T12.35.35.713,26.900,6.463,2.012,101.707
1727343335733,2024-09-26T12.35.35.733,26.920,0.854,32.500,109.512
1727343335753,2024-09-26T12.35.35.753,26.940,-6.524,15.610,107.561
1727343335773,2024-09-26T12.35.35.773,26.960,-4.024,-23.293,98.598
1727343335793,2024-09-26T12.35.35.793,26.980,5.122,-20.183,97.561
1727343335813,2024-09-26T12.35.35.813,27.000,3.232,-0.244,103.963
1727343335833,2024-09-26T12.35.35.833,27.020,-0.244,0.671,106.280
1727343335853,2024-09-26T12.35.35.853,27.040,5.061,-21.768,92.317
1727343335873,2024-09-26T12.35.35.873,27.060,9.512,-41.463,76.646
1727343335893,2024-09-26T12.35.35.893,27.080,9.756,-20.305,74.146
1727343335913,2024-09-26T12.35.35.913,27.100,9.695,13.780,76.524
1727343335933,2024-09-26T12.35.35.933,27.120,7.378,9.329,70.488
1727343335953,2024-09-26T12.35.35.953,27.140,1.159,-24.573,63.171
1727343335973,2024-09-26T12.35.35.973,27.160,2.866,-30.549,59.878
1727343335993,2024-09-26T12.35.35.993,27.180,8.902,-15.061,62.256
1727343336013,2024-09-26T12.35.36.013,27.200,8.476,-15.915,68.415
1727343336033,2024-09-26T12.35.36.033,27.220,6.585,-27.805,72.378
1727343336053,2024-09-26T12.35.36.053,27.240,5.732,-34.939,73.049
1727343336073,2024-09-26T12.35.36.073,27.260,8.232,-29.451,73.720
1727343336093,2024-09-26T12.35.36.093,27.280,9.085,-19.878,73.780
1727343336113,2024-09-26T12.35.36.113,27.300,4.817,-21.220,70.793
1727343336133,2024-09-26T12.35.36.133,27.320,0.915,-18.902,66.951
1727343336153,2024-09-26T12.35.36.153,27.340,-3.293,-11.585,60.793
1727343336173,2024-09-26T12.35.36.173,27.360,-8.232,-12.805,53.293
1727343336193,2024-09-26T12.35.36.193,27.380,-11.098,-8.598,42.073
1727343336213,2024-09-26T12.35.36.213,27.400,-13.537,-5.061,29.878
1727343336233,2024-09-26T12.35.36.233,27.420,-10.183,-2.927,20.610
1727343336253,2024-09-26T12.35.36.253,27.440,-3.841,1.707,12.683
1727343336273,2024-09-26T12.35.36.273,27.460,-3.902,-0.976,6.646
1727343336293,2024-09-26T12.35.36.293,27.480,-3.902,-1.829,0.061
1727343336313,2024-09-26T12.35.36.313,27.500,-3.902,1.220,-3.659
1727343336333,2024-09-26T12.35.36.333,27.520,-4.573,0.183,-7.378
1727343336353,2024-09-26T12.35.36.353,27.540,-2.805,-1.280,-11.829
1727343336373,2024-09-26T12.35.36.373,27.560,-1.585,-1.463,-15.366
1727343336393,2024-09-26T12.35.36.393,27.580,-1.829,-3.049,-21.829
1727343336413,2024-09-26T12.35.36.413,27.600,-2.256,-3.841,-32.683
1727343336433,2024-09-26T12.35.36.433,27.620,-2.012,0.610,-42.683
1727343336453,2024-09-26T12.35.36.453,27.640,-1.280,8.293,-48.110
1727343336473,2024-09-26T12.35.36.473,27.660,-0.854,8.537,-51.829
1727343336493,2024-09-26T12.35.36.493,27.680,-1.951,0.366,-57.805
1727343336513,2024-09-26T12.35.36.513,27.700,-2.561,-9.146,-64.756
1727343336533,2024-09-26T12.35.36.533,27.720,-1.829,-15.000,-69.878
1727343336553,2024-09-26T12.35.36.553,27.740,-0.061,-10.061,-75.122
1727343336573,2024-09-26T12.35.36.573,27.760,0.000,2.500,-84.207
1727343336593,2024-09-26T12.35.36.593,27.780,-4.390,10.610,-96.585
1727343336613,2024-09-26T12.35.36.613,27.800,-10.366,10.061,-111.951
1727343336633,2024-09-26T12.35.36.633,27.820,-15.549,6.098,-126.402
1727343336653,2024-09-26T12.35.36.653,27.840,-17.317,6.341,-131.524
1727343336673,2024-09-26T12.35.36.673,27.860,-19.878,18.476,-129.634
1727343336693,2024-09-26T12.35.36.693,27.880,-24.634,27.317,-131.280
1727343336713,2024-09-26T12.35.36.713,27.900,-28.415,28.720,-137.134
1727343336733,2024-09-26T12.35.36.733,27.920,-27.561,33.293,-143.171
1727343336753,2024-09-26T12.35.36.753,27.940,-28.415,32.195,-145.366
1727343336773,2024-09-26T12.35.36.773,27.960,-32.622,28.110,-141.220
1727343336793,2024-09-26T12.35.36.793,27.980,-34.817,38.963,-142.134
1727343336813,2024-09-26T12.35.36.813,28.000,-28.537,41.829,-147.744
1727343336833,2024-09-26T12.35.36.833,28.020,-22.561,29.085,-140.732
1727343336853,2024-09-26T12.35.36.853,28.040,-17.927,21.890,-133.171
1727343336873,2024-09-26T12.35.36.873,28.060,-17.439,15.854,-127.561
1727343336893,2024-09-26T12.35.36.893,28.080,-19.512,19.329,-120.366
1727343336913,2024-09-26T12.35.36.913,28.100,-17.012,26.220,-116.829
1727343336933,2024-09-26T12.35.36.933,28.120,-9.756,22.195,-116.159
1727343336953,2024-09-26T12.35.36.953,28.140,-9.634,8.049,-114.085
1727343336973,2024-09-26T12.35.36.973,28.160,-9.451,-2.561,-111.585
1727343336993,2024-09-26T12.35.36.993,28.180,-7.866,0.915,-105.854
1727343337013,2024-09-26T12.35.37.013,28.200,-6.890,9.939,-101.646
1727343337033,2024-09-26T12.35.37.033,28.220,-6.646,5.366,-96.524
1727343337053,2024-09-26T12.35.37.053,28.240,-10.732,1.098,-86.037
1727343337073,2024-09-26T12.35.37.073,28.260,-9.939,-1.768,-80.671
1727343337093,2024-09-26T12.35.37.093,28.280,-7.012,-10.244,-76.159
1727343337113,2024-09-26T12.35.37.113,28.300,-8.049,-7.744,-66.646
1727343337133,2024-09-26T12.35.37.133,28.320,-3.537,0.000,-54.634
1727343337153,2024-09-26T12.35.37.153,28.340,2.012,0.549,-48.293
1727343337173,2024-09-26T12.35.37.173,28.360,2.866,-5.488,-39.634
1727343337193,2024-09-26T12.35.37.193,28.380,1.463,-5.915,-25.366
1727343337213,2024-09-26T12.35.37.213,28.400,1.768,0.244,-11.402
1727343337233,2024-09-26T12.35.37.233,28.420,1.890,6.037,-2.378
1727343337253,2024-09-26T12.35.37.253,28.440,3.110,4.512,1.341
1727343337273,2024-09-26T12.35.37.273,28.460,2.134,-2.866,4.268
1727343337293,2024-09-26T12.35.37.293,28.480,1.768,-1.890,6.890
1727343337313,2024-09-26T12.35.37.313,28.500,0.427,8.780,6.341
1727343337333,2024-09-26T12.35.37.333,28.520,1.768,8.293,4.329
1727343337353,2024-09-26T12.35.37.353,28.540,3.780,0.671,6.098
1727343337373,2024-09-26T12.35.37.373,28.560,3.598,9.939,15.610
1727343337393,2024-09-26T12.35.37.393,28.580,5.610,25.244,25.000
1727343337413,2024-09-26T12.35.37.413,28.600,4.817,19.878,30.915
1727343337433,2024-09-26T12.35.37.433,28.620,3.110,2.195,37.622
1727343337453,2024-09-26T12.35.37.453,28.640,7.195,-11.768,47.500
1727343337473,2024-09-26T12.35.37.473,28.660,11.829,-15.610,61.951
1727343337493,2024-09-26T12.35.37.493,28.680,15.671,0.183,83.720
1727343337513,2024-09-26T12.35.37.513,28.700,18.232,11.280,101.280
1727343337533,2024-09-26T12.35.37.533,28.720,19.329,0.549,113.354
1727343337553,2024-09-26T12.35.37.553,28.740,21.890,-12.622,120.183
1727343337573,2024-09-26T12.35.37.573,28.760,27.683,-7.378,123.476
1727343337593,2024-09-26T12.35.37.593,28.780,33.841,-1.951,128.902
1727343337613,2024-09-26T12.35.37.613,28.800,32.561,-9.512,141.098
1727343337633,2024-09-26T12.35.37.633,28.820,31.585,-16.768,152.134
1727343337653,2024-09-26T12.35.37.653,28.840,36.402,-19.573,154.390
1727343337673,2024-09-26T12.35.37.673,28.860,45.061,-23.963,154.268
1727343337693,2024-09-26T12.35.37.693,28.880,62.012,-13.659,156.463
1727343337713,2024-09-26T12.35.37.713,28.900,69.390,-0.488,160.854
1727343337733,2024-09-26T12.35.37.733,28.920,67.561,-2.622,159.512
1727343337753,2024-09-26T12.35.37.753,28.940,73.598,-7.622,154.634
1727343337773,2024-09-26T12.35.37.773,28.960,75.305,-2.439,153.232
1727343337793,2024-09-26T12.35.37.793,28.980,58.963,12.012,154.085
1727343337813,2024-09-26T12.35.37.813,29.000,29.695,10.732,142.683
1727343337833,2024-09-26T12.35.37.833,29.020,11.280,-2.744,130.488
1727343337853,2024-09-26T12.35.37.853,29.040,9.939,-1.585,121.037
1727343337873,2024-09-26T12.35.37.873,29.060,9.329,13.354,106.524
1727343337893,2024-09-26T12.35.37.893,29.080,3.354,28.598,97.500
1727343337913,2024-09-26T12.35.37.913,29.100,-6.951,25.244,91.707
1727343337933,2024-09-26T12.35.37.933,29.120,-12.256,18.232,84.939
1727343337953,2024-09-26T12.35.37.953,29.140,-19.024,22.805,78.902
1727343337973,2024-09-26T12.35.37.973,29.160,-26.646,25.671,73.902
1727343337993,2024-09-26T12.35.37.993,29.180,-30.976,24.024,68.659
1727343338013,2024-09-26T12.35.38.013,29.200,-25.793,24.512,60.427
1727343338033,2024-09-26T12.35.38.033,29.220,-16.951,24.146,51.768
1727343338053,2024-09-26T12.35.38.053,29.240,-17.439,22.805,44.756
1727343338073,2024-09-26T12.35.38.073,29.260,-24.817,16.463,43.171
1727343338093,2024-09-26T12.35.38.093,29.280,-29.573,7.866,43.902
1727343338113,2024-09-26T12.35.38.113,29.300,-25.183,0.915,45.732
1727343338133,2024-09-26T12.35.38.133,29.320,-13.476,5.915,44.634
1727343338153,2024-09-26T12.35.38.153,29.340,-11.098,5.305,42.500
1727343338173,2024-09-26T12.35.38.173,29.360,-15.732,-4.512,44.573
1727343338193,2024-09-26T12.35.38.193,29.380,-19.878,-17.256,44.512
1727343338213,2024-09-26T12.35.38.213,29.400,-20.610,-18.780,44.085
1727343338233,2024-09-26T12.35.38.233,29.420,-16.768,-7.561,41.646
1727343338253,2024-09-26T12.35.38.253,29.440,-18.659,-8.963,35.854
1727343338273,2024-09-26T12.35.38.273,29.460,-21.524,-18.049,29.695
1727343338293,2024-09-26T12.35.38.293,29.480,-19.817,-18.354,21.524
1727343338313,2024-09-26T12.35.38.313,29.500,-15.000,-13.537,17.683
1727343338333,2024-09-26T12.35.38.333,29.520,-15.000,-11.951,14.329
1727343338353,2024-09-26T12.35.38.353,29.540,-16.890,-15.305,8.780
1727343338373,2024-09-26T12.35.38.373,29.560,-13.293,-16.585,1.037
1727343338393,2024-09-26T12.35.38.393,29.580,-5.305,-9.878,-4.451
1727343338413,2024-09-26T12.35.38.413,29.600,0.976,1.646,-5.915
1727343338433,2024-09-26T12.35.38.433,29.620,2.012,2.256,-9.817
1727343338453,2024-09-26T12.35.38.453,29.640,0.244,-6.951,-18.476
1727343338473,2024-09-26T12.35.38.473,29.660,-0.427,-8.110,-25.793
1727343338493,2024-09-26T12.35.38.493,29.680,7.439,0.000,-29.207
1727343338513,2024-09-26T12.35.38.513,29.700,17.073,1.829,-29.756
1727343338533,2024-09-26T12.35.38.533,29.720,18.720,-9.451,-32.195
1727343338553,2024-09-26T12.35.38.553,29.740,16.280,-21.159,-34.268
1727343338573,2024-09-26T12.35.38.573,29.760,17.073,-21.098,-33.963
1727343338593,2024-09-26T12.35.38.593,29.780,18.415,-22.317,-34.390
1727343338613,2024-09-26T12.35.38.613,29.800,15.427,-23.902,-42.195
1727343338633,2024-09-26T12.35.38.633,29.820,11.280,-16.037,-58.537
1727343338653,2024-09-26T12.35.38.653,29.840,7.988,1.585,-70.793
1727343338673,2024-09-26T12.35.38.673,29.860,9.146,13.963,-82.561
1727343338693,2024-09-26T12.35.38.693,29.880,8.841,14.390,-93.415
1727343338713,2024-09-26T12.35.38.713,29.900,1.829,17.561,-101.829
1727343338733,2024-09-26T12.35.38.733,29.920,-7.012,25.000,-117.073
1727343338753,2024-09-26T12.35.38.753,29.940,-12.012,31.951,-133.049
1727343338773,2024-09-26T12.35.38.773,29.960,-12.500,34.024,-139.390
1727343338793,2024-09-26T12.35.38.793,29.980,-9.756,38.049,-141.951
1727343338813,2024-09-26T12.35.38.813,30.000,-13.476,37.073,-147.988
1727343338833,2024-09-26T12.35.38.833,30.020,-17.500,41.951,-156.402
1727343338853,2024-09-26T12.35.38.853,30.040,-12.927,46.890,-159.756
1727343338873,2024-09-26T12.35.38.873,30.060,-4.878,40.793,-150.854
1727343338893,2024-09-26T12.35.38.893,30.080,-2.378,29.634,-141.280
1727343338913,2024-09-26T12.35.38.913,30.100,-6.341,22.927,-136.220
1727343338933,2024-09-26T12.35.38.933,30.120,-9.146,19.390,-133.171
1727343338953,2024-09-26T12.35.38.953,30.140,-11.341,0.122,-120.793
1727343338973,2024-09-26T12.35.38.973,30.160,-9.634,-13.415,-107.805
1727343338993,2024-09-26T12.35.38.993,30.180,-3.902,-9.085,-96.463
1727343339013,2024-09-26T12.35.39.013,30.200,-4.085,-1.341,-85.305
1727343339033,2024-09-26T12.35.39.033,30.220,-8.963,-2.866,-82.378
1727343339053,2024-09-26T12.35.39.053,30.240,-8.110,-12.073,-80.610
1727343339073,2024-09-26T12.35.39.073,30.260,5.000,-17.805,-76.280
1727343339093,2024-09-26T12.35.39.093,30.280,18.963,-13.171,-71.524
1727343339113,2024-09-26T12.35.39.113,30.300,20.000,-7.866,-73.780
1727343339133,2024-09-26T12.35.39.133,30.320,10.488,-10.000,-70.854
1727343339153,2024-09-26T12.35.39.153,30.340,8.963,-8.963,-70.610
1727343339173,2024-09-26T12.35.39.173,30.360,12.927,-5.549,-70.183
1727343339193,2024-09-26T12.35.39.193,30.380,16.159,8.476,-68.537
1727343339213,2024-09-26T12.35.39.213,30.400,10.793,10.976,-68.476
1727343339233,2024-09-26T12.35.39.233,30.420,-0.244,-9.451,-65.000
1727343339253,2024-09-26T12.35.39.253,30.440,-4.634,-22.195,-61.280
1727343339273,2024-09-26T12.35.39.273,30.460,-3.049,-12.805,-50.793
1727343339293,2024-09-26T12.35.39.293,30.480,-5.549,-0.976,-40.915
1727343339313,2024-09-26T12.35.39.313,30.500,-23.476,-11.951,-30.976
1727343339333,2024-09-26T12.35.39.333,30.520,-35.549,-30.915,-21.402
1727343339353,2024-09-26T12.35.39.353,30.540,-23.354,-25.000,-22.866
1727343339373,2024-09-26T12.35.39.373,30.560,-7.744,-6.463,-23.232
1727343339393,2024-09-26T12.35.39.393,30.580,-4.695,-7.012,-14.878
1727343339413,2024-09-26T12.35.39.413,30.600,-7.073,-6.829,-4.207
1727343339433,2024-09-26T12.35.39.433,30.620,-7.561,-1.768,-2.012
1727343339453,2024-09-26T12.35.39.453,30.640,-2.805,-2.927,-3.049
1727343339473,2024-09-26T12.35.39.473,30.660,5.549,-6.159,-3.415
1727343339493,2024-09-26T12.35.39.493,30.680,8.476,-0.488,-0.061
1727343339513,2024-09-26T12.35.39.513,30.700,3.537,9.268,4.512
1727343339533,2024-09-26T12.35.39.533,30.720,1.037,9.695,7.134
1727343339553,2024-09-26T12.35.39.553,30.740,3.232,1.220,5.061
1727343339573,2024-09-26T12.35.39.573,30.760,6.463,-7.256,4.695
1727343339593,2024-09-26T12.35.39.593,30.780,5.122,-4.878,9.207
1727343339613,2024-09-26T12.35.39.613,30.800,1.402,2.988,13.841
1727343339633,2024-09-26T12.35.39.633,30.820,2.073,4.756,15.427
1727343339653,2024-09-26T12.35.39.653,30.840,4.024,2.134,16.890
1727343339673,2024-09-26T12.35.39.673,30.860,4.146,1.341,20.122
1727343339693,2024-09-26T12.35.39.693,30.880,1.220,1.707,24.634
1727343339713,2024-09-26T12.35.39.713,30.900,-1.951,4.817,31.220
1727343339733,2024-09-26T12.35.39.733,30.920,-2.317,6.037,35.732
1727343339753,2024-09-26T12.35.39.753,30.940,-4.512,7.195,39.390
1727343339773,2024-09-26T12.35.39.773,30.960,-8.598,9.695,48.049
1727343339793,2024-09-26T12.35.39.793,30.980,-7.744,11.220,53.537
1727343339813,2024-09-26T12.35.39.813,31.000,-11.585,10.000,58.598
1727343339833,2024-09-26T12.35.39.833,31.020,-13.841,3.049,68.354
1727343339853,2024-09-26T12.35.39.853,31.040,-8.232,-7.073,79.878
1727343339873,2024-09-26T12.35.39.873,31.060,7.256,-2.744,83.841
1727343339893,2024-09-26T12.35.39.893,31.080,26.890,10.671,90.244
1727343339913,2024-09-26T12.35.39.913,31.100,24.146,2.073,98.659
1727343339933,2024-09-26T12.35.39.933,31.120,9.756,-7.378,107.927
1727343339953,2024-09-26T12.35.39.953,31.140,8.232,-10.976,114.390
1727343339973,2024-09-26T12.35.39.973,31.160,18.415,-28.780,109.268
1727343339993,2024-09-26T12.35.39.993,31.180,28.049,-37.500,107.012
1727343340013,2024-09-26T12.35.40.013,31.200,25.976,-23.841,114.329
1727343340033,2024-09-26T12.35.40.033,31.220,23.293,-3.963,117.500
1727343340053,2024-09-26T12.35.40.053,31.240,24.756,1.463,115.732
1727343340073,2024-09-26T12.35.40.073,31.260,22.805,-12.439,116.280
1727343340093,2024-09-26T12.35.40.093,31.280,11.037,-30.915,118.537
1727343340113,2024-09-26T12.35.40.113,31.300,7.622,-25.732,117.561
1727343340133,2024-09-26T12.35.40.133,31.320,15.366,-11.280,112.500
1727343340153,2024-09-26T12.35.40.153,31.340,12.378,-18.476,108.415
1727343340173,2024-09-26T12.35.40.173,31.360,1.646,-31.890,106.951
1727343340193,2024-09-26T12.35.40.193,31.380,-2.683,-29.329,102.805
1727343340213,2024-09-26T12.35.40.213,31.400,2.622,-16.524,94.085
1727343340233,2024-09-26T12.35.40.233,31.420,6.951,-10.976,87.439
1727343340253,2024-09-26T12.35.40.253,31.440,3.293,-10.671,88.537
1727343340273,2024-09-26T12.35.40.273,31.460,-7.012,-9.146,89.634
1727343340293,2024-09-26T12.35.40.293,31.480,-15.000,-4.329,90.366
1727343340313,2024-09-26T12.35.40.313,31.500,-14.024,-6.159,88.293
1727343340333,2024-09-26T12.35.40.333,31.520,-6.829,-8.841,83.902
1727343340353,2024-09-26T12.35.40.353,31.540,-6.890,-5.122,79.207
1727343340373,2024-09-26T12.35.40.373,31.560,-12.317,2.378,73.780
1727343340393,2024-09-26T12.35.40.393,31.580,-16.280,11.463,71.280
1727343340413,2024-09-26T12.35.40.413,31.600,-13.963,4.146,66.585
1727343340433,2024-09-26T12.35.40.433,31.620,-11.951,-13.232,62.256
1727343340453,2024-09-26T12.35.40.453,31.640,-14.024,-14.024,58.659
1727343340473,2024-09-26T12.35.40.473,31.660,-14.634,-9.512,54.207
1727343340493,2024-09-26T12.35.40.493,31.680,-10.915,-12.012,49.512
1727343340513,2024-09-26T12.35.40.513,31.700,-4.451,-21.829,43.841
1727343340533,2024-09-26T12.35.40.533,31.720,-2.683,-20.732,40.549
1727343340553,2024-09-26T12.35.40.553,31.740,-6.585,-12.195,40.610
1727343340573,2024-09-26T12.35.40.573,31.760,-9.939,-14.207,39.939
1727343340593,2024-09-26T12.35.40.593,31.780,-10.366,-24.939,36.159
1727343340613,2024-09-26T12.35.40.613,31.800,-8.659,-34.512,30.671
1727343340633,2024-09-26T12.35.40.633,31.820,-2.195,-21.159,26.768
1727343340653,2024-09-26T12.35.40.653,31.840,0.427,-4.390,23.902
1727343340673,2024-09-26T12.35.40.673,31.860,-2.195,-8.659,19.146
1727343340693,2024-09-26T12.35.40.693,31.880,-2.927,-14.756,12.317
1727343340713,2024-09-26T12.35.40.713,31.900,0.000,-12.988,5.915
1727343340733,2024-09-26T12.35.40.733,31.920,3.902,-2.683,-0.976
1727343340753,2024-09-26T12.35.40.753,31.940,4.329,2.866,-7.317
1727343340773,2024-09-26T12.35.40.773,31.960,2.805,3.780,-14.024
1727343340793,2024-09-26T12.35.40.793,31.980,2.866,1.951,-21.951
1727343340813,2024-09-26T12.35.40.813,32.000,4.085,4.939,-26.951
1727343340833,2024-09-26T12.35.40.833,32.020,7.805,9.207,-32.012
1727343340853,2024-09-26T12.35.40.853,32.040,12.256,11.524,-36.646
1727343340873,2024-09-26T12.35.40.873,32.060,13.049,8.902,-39.939
1727343340893,2024-09-26T12.35.40.893,32.080,10.427,-1.159,-44.451
1727343340913,2024-09-26T12.35.40.913,32.100,7.439,-13.780,-52.500
1727343340933,2024-09-26T12.35.40.933,32.120,7.012,-23.963,-58.232
1727343340953,2024-09-26T12.35.40.953,32.140,11.646,-18.354,-58.659
1727343340973,2024-09-26T12.35.40.973,32.160,18.780,-3.963,-59.451
1727343340993,2024-09-26T12.35.40.993,32.180,19.817,8.415,-62.866
1727343341013,2024-09-26T12.35.41.013,32.200,15.061,12.439,-70.427
1727343341033,2024-09-26T12.35.41.033,32.220,10.549,10.610,-76.768
1727343341053,2024-09-26T12.35.41.053,32.240,4.207,6.037,-78.537
1727343341073,2024-09-26T12.35.41.073,32.260,-4.024,7.866,-80.671
1727343341093,2024-09-26T12.35.41.093,32.280,-7.134,25.976,-83.415
1727343341113,2024-09-26T12.35.41.113,32.300,-12.744,36.159,-89.085
1727343341133,2024-09-26T12.35.41.133,32.320,-17.744,27.744,-91.098
1727343341153,2024-09-26T12.35.41.153,32.340,-20.671,14.085,-90.793
1727343341173,2024-09-26T12.35.41.173,32.360,-22.683,10.793,-91.707
1727343341193,2024-09-26T12.35.41.193,32.380,-16.402,24.634,-98.293
1727343341213,2024-09-26T12.35.41.213,32.400,-13.293,24.512,-109.146
1727343341233,2024-09-26T12.35.41.233,32.420,-16.098,12.744,-108.963
