epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727343179791,2024-09-26T12.32.59.791,44.140,-22.134,26.402,-81.707
1727343179811,2024-09-26T12.32.59.811,44.160,-21.829,22.378,-74.939
1727343179831,2024-09-26T12.32.59.831,44.180,-31.524,-9.512,-76.341
1727343179851,2024-09-26T12.32.59.851,44.200,-40.549,-9.878,-74.695
1727343179871,2024-09-26T12.32.59.871,44.220,-35.732,7.683,-74.024
1727343179891,2024-09-26T12.32.59.891,44.240,-29.390,21.341,-70.244
1727343179911,2024-09-26T12.32.59.911,44.260,-30.488,13.963,-69.207
1727343179931,2024-09-26T12.32.59.931,44.280,-34.390,2.927,-68.354
1727343179951,2024-09-26T12.32.59.951,44.300,-30.366,6.829,-65.610
1727343179971,2024-09-26T12.32.59.971,44.320,-22.744,3.659,-61.280
1727343179991,2024-09-26T12.32.59.991,44.340,-20.061,-3.963,-56.524
1727343180011,2024-09-26T12.33.00.011,44.360,-23.171,-11.524,-54.329
1727343180031,2024-09-26T12.33.00.031,44.380,-26.951,-3.902,-52.073
1727343180051,2024-09-26T12.33.00.051,44.400,-26.646,9.329,-50.915
1727343180071,2024-09-26T12.33.00.071,44.420,-25.366,7.012,-50.488
1727343180091,2024-09-26T12.33.00.091,44.440,-25.732,-3.110,-47.561
1727343180111,2024-09-26T12.33.00.111,44.460,-29.329,0.427,-38.841
1727343180131,2024-09-26T12.33.00.131,44.480,-27.317,8.293,-32.622
1727343180151,2024-09-26T12.33.00.151,44.500,-22.012,3.963,-29.390
1727343180171,2024-09-26T12.33.00.171,44.520,-20.854,-6.098,-25.000
1727343180191,2024-09-26T12.33.00.191,44.540,-15.976,-10.244,-18.598
1727343180211,2024-09-26T12.33.00.211,44.560,-13.049,-6.037,-13.659
1727343180231,2024-09-26T12.33.00.231,44.580,-11.463,-1.098,-10.854
1727343180251,2024-09-26T12.33.00.251,44.600,-7.622,1.829,-8.598
1727343180271,2024-09-26T12.33.00.271,44.620,-1.463,4.085,-4.939
1727343180291,2024-09-26T12.33.00.291,44.640,3.598,5.244,0.061
1727343180311,2024-09-26T12.33.00.311,44.660,5.000,0.671,1.341
1727343180331,2024-09-26T12.33.00.331,44.680,4.756,-0.183,4.085
1727343180351,2024-09-26T12.33.00.351,44.700,6.341,3.841,10.061
1727343180371,2024-09-26T12.33.00.371,44.720,12.134,7.439,16.707
1727343180391,2024-09-26T12.33.00.391,44.740,17.378,7.073,23.598
1727343180411,2024-09-26T12.33.00.411,44.760,17.683,-0.915,31.280
1727343180431,2024-09-26T12.33.00.431,44.780,18.293,-6.768,38.659
1727343180451,2024-09-26T12.33.00.451,44.800,22.195,-10.061,46.159
1727343180471,2024-09-26T12.33.00.471,44.820,28.598,-8.963,57.439
1727343180491,2024-09-26T12.33.00.491,44.840,37.927,-11.524,72.439
1727343180511,2024-09-26T12.33.00.511,44.860,41.768,-27.317,86.159
1727343180531,2024-09-26T12.33.00.531,44.880,38.354,-40.366,101.037
1727343180551,2024-09-26T12.33.00.551,44.900,42.256,-36.463,115.122
1727343180571,2024-09-26T12.33.00.571,44.920,49.451,-37.622,122.317
1727343180591,2024-09-26T12.33.00.591,44.940,45.488,-52.866,122.927
1727343180611,2024-09-26T12.33.00.611,44.960,39.268,-62.073,123.476
1727343180631,2024-09-26T12.33.00.631,44.980,42.683,-54.451,124.695
1727343180651,2024-09-26T12.33.00.651,45.000,49.451,-47.439,123.720
1727343180671,2024-09-26T12.33.00.671,45.020,48.293,-50.000,122.012
1727343180691,2024-09-26T12.33.00.691,45.040,44.512,-46.402,123.049
1727343180711,2024-09-26T12.33.00.711,45.060,45.305,-40.366,124.573
1727343180731,2024-09-26T12.33.00.731,45.080,48.171,-40.183,120.732
1727343180751,2024-09-26T12.33.00.751,45.100,46.159,-45.122,114.207
1727343180771,2024-09-26T12.33.00.771,45.120,42.012,-43.598,111.524
1727343180791,2024-09-26T12.33.00.791,45.140,43.232,-36.463,113.354
1727343180811,2024-09-26T12.33.00.811,45.160,45.366,-33.598,116.220
1727343180831,2024-09-26T12.33.00.831,45.180,47.378,-37.500,117.988
1727343180851,2024-09-26T12.33.00.851,45.200,48.110,-41.463,120.549
1727343180871,2024-09-26T12.33.00.871,45.220,46.341,-42.378,124.634
1727343180891,2024-09-26T12.33.00.891,45.240,45.793,-39.817,126.585
1727343180911,2024-09-26T12.33.00.911,45.260,47.195,-42.622,124.024
1727343180931,2024-09-26T12.33.00.931,45.280,43.049,-46.890,119.573
1727343180951,2024-09-26T12.33.00.951,45.300,38.415,-41.768,115.244
1727343180971,2024-09-26T12.33.00.971,45.320,32.866,-30.549,104.451
1727343180991,2024-09-26T12.33.00.991,45.340,25.732,-14.695,86.890
1727343181011,2024-09-26T12.33.01.011,45.360,15.244,1.646,63.780
1727343181031,2024-09-26T12.33.01.031,45.380,8.232,17.561,44.939
1727343181051,2024-09-26T12.33.01.051,45.400,5.305,24.146,35.610
1727343181071,2024-09-26T12.33.01.071,45.420,3.720,20.305,29.573
1727343181091,2024-09-26T12.33.01.091,45.440,-0.610,9.573,23.598
1727343181111,2024-09-26T12.33.01.111,45.460,-5.976,12.683,20.488
1727343181131,2024-09-26T12.33.01.131,45.480,-5.061,18.049,16.707
1727343181151,2024-09-26T12.33.01.151,45.500,-5.610,11.220,7.256
1727343181171,2024-09-26T12.33.01.171,45.520,-11.159,2.622,-5.183
1727343181191,2024-09-26T12.33.01.191,45.540,-14.817,10.732,-14.573
1727343181211,2024-09-26T12.33.01.211,45.560,-17.134,21.402,-23.841
1727343181231,2024-09-26T12.33.01.231,45.580,-18.537,21.951,-37.500
1727343181251,2024-09-26T12.33.01.251,45.600,-20.732,20.183,-48.902
1727343181271,2024-09-26T12.33.01.271,45.620,-19.939,17.134,-59.268
1727343181291,2024-09-26T12.33.01.291,45.640,-19.329,14.268,-67.439
1727343181311,2024-09-26T12.33.01.311,45.660,-20.549,15.915,-72.927
1727343181331,2024-09-26T12.33.01.331,45.680,-20.793,14.939,-80.366
1727343181351,2024-09-26T12.33.01.351,45.700,-20.854,9.695,-87.622
1727343181371,2024-09-26T12.33.01.371,45.720,-20.793,8.659,-89.573
1727343181391,2024-09-26T12.33.01.391,45.740,-18.476,9.817,-90.183
1727343181411,2024-09-26T12.33.01.411,45.760,-18.841,5.122,-92.988
1727343181431,2024-09-26T12.33.01.431,45.780,-22.927,0.061,-100.000
1727343181451,2024-09-26T12.33.01.451,45.800,-26.220,2.439,-106.463
1727343181471,2024-09-26T12.33.01.471,45.820,-26.585,8.171,-113.476
1727343181491,2024-09-26T12.33.01.491,45.840,-29.817,15.732,-115.122
1727343181511,2024-09-26T12.33.01.511,45.860,-32.256,31.463,-115.610
1727343181531,2024-09-26T12.33.01.531,45.880,-34.939,46.220,-116.098
1727343181551,2024-09-26T12.33.01.551,45.900,-39.817,49.756,-122.500
1727343181571,2024-09-26T12.33.01.571,45.920,-41.585,44.329,-128.598
1727343181591,2024-09-26T12.33.01.591,45.940,-36.768,46.768,-124.085
1727343181611,2024-09-26T12.33.01.611,45.960,-31.707,48.720,-114.817
1727343181631,2024-09-26T12.33.01.631,45.980,-35.427,40.793,-110.854
1727343181651,2024-09-26T12.33.01.651,46.000,-42.561,38.354,-113.598
1727343181671,2024-09-26T12.33.01.671,46.020,-37.988,35.000,-116.098
1727343181691,2024-09-26T12.33.01.691,46.040,-34.817,22.256,-112.256
1727343181711,2024-09-26T12.33.01.711,46.060,-36.768,25.793,-97.317
1727343181731,2024-09-26T12.33.01.731,46.080,-32.256,33.232,-92.744
1727343181751,2024-09-26T12.33.01.751,46.100,-34.756,26.951,-99.573
1727343181771,2024-09-26T12.33.01.771,46.120,-36.585,24.634,-106.280
1727343181791,2024-09-26T12.33.01.791,46.140,-31.220,31.159,-104.268
1727343181811,2024-09-26T12.33.01.811,46.160,-29.512,40.671,-92.561
1727343181831,2024-09-26T12.33.01.831,46.180,-31.280,33.415,-87.561
1727343181851,2024-09-26T12.33.01.851,46.200,-34.146,21.037,-93.780
1727343181871,2024-09-26T12.33.01.871,46.220,-33.293,31.037,-97.500
1727343181891,2024-09-26T12.33.01.891,46.240,-27.500,35.183,-91.341
1727343181911,2024-09-26T12.33.01.911,46.260,-27.866,22.622,-77.012
1727343181931,2024-09-26T12.33.01.931,46.280,-33.659,4.878,-63.415
1727343181951,2024-09-26T12.33.01.951,46.300,-38.659,3.537,-57.622
1727343181971,2024-09-26T12.33.01.971,46.320,-34.695,19.390,-54.451
1727343181991,2024-09-26T12.33.01.991,46.340,-27.317,20.244,-47.866
1727343182011,2024-09-26T12.33.02.011,46.360,-25.854,10.183,-37.439
1727343182031,2024-09-26T12.33.02.031,46.380,-25.061,3.232,-28.963
1727343182051,2024-09-26T12.33.02.051,46.400,-22.866,3.415,-24.817
1727343182071,2024-09-26T12.33.02.071,46.420,-20.122,7.927,-20.244
1727343182091,2024-09-26T12.33.02.091,46.440,-13.293,6.463,-16.037
1727343182111,2024-09-26T12.33.02.111,46.460,-8.780,5.000,-10.427
1727343182131,2024-09-26T12.33.02.131,46.480,-7.195,3.049,-4.939
1727343182151,2024-09-26T12.33.02.151,46.500,-6.341,-0.915,-0.915
1727343182171,2024-09-26T12.33.02.171,46.520,-2.927,-1.098,2.988
1727343182191,2024-09-26T12.33.02.191,46.540,3.720,-0.793,6.646
1727343182211,2024-09-26T12.33.02.211,46.560,6.341,-3.415,11.280
1727343182231,2024-09-26T12.33.02.231,46.580,7.317,-5.122,17.012
1727343182251,2024-09-26T12.33.02.251,46.600,8.902,-5.915,20.488
1727343182271,2024-09-26T12.33.02.271,46.620,10.793,-5.732,22.500
1727343182291,2024-09-26T12.33.02.291,46.640,12.866,-2.866,25.427
1727343182311,2024-09-26T12.33.02.311,46.660,16.037,-0.427,28.598
1727343182331,2024-09-26T12.33.02.331,46.680,17.622,-4.207,32.927
1727343182351,2024-09-26T12.33.02.351,46.700,18.293,-12.134,36.524
1727343182371,2024-09-26T12.33.02.371,46.720,19.146,-15.793,38.476
1727343182391,2024-09-26T12.33.02.391,46.740,20.793,-11.402,43.841
1727343182411,2024-09-26T12.33.02.411,46.760,24.878,-10.854,49.207
1727343182431,2024-09-26T12.33.02.431,46.780,28.293,-19.146,52.012
1727343182451,2024-09-26T12.33.02.451,46.800,27.012,-23.902,55.732
1727343182471,2024-09-26T12.33.02.471,46.820,28.537,-20.427,59.939
1727343182491,2024-09-26T12.33.02.491,46.840,32.073,-18.415,62.378
1727343182511,2024-09-26T12.33.02.511,46.860,34.207,-17.500,66.951
1727343182531,2024-09-26T12.33.02.531,46.880,35.305,-15.488,73.171
1727343182551,2024-09-26T12.33.02.551,46.900,35.366,-15.427,76.707
1727343182571,2024-09-26T12.33.02.571,46.920,36.951,-15.183,80.244
1727343182591,2024-09-26T12.33.02.591,46.940,40.610,-17.256,84.573
1727343182611,2024-09-26T12.33.02.611,46.960,44.451,-23.354,90.122
1727343182631,2024-09-26T12.33.02.631,46.980,45.366,-29.756,96.159
1727343182651,2024-09-26T12.33.02.651,47.000,45.244,-34.390,100.915
1727343182671,2024-09-26T12.33.02.671,47.020,47.317,-34.085,104.573
1727343182691,2024-09-26T12.33.02.691,47.040,50.854,-28.659,109.390
1727343182711,2024-09-26T12.33.02.711,47.060,49.878,-32.744,111.402
1727343182731,2024-09-26T12.33.02.731,47.080,44.939,-39.573,110.427
1727343182751,2024-09-26T12.33.02.751,47.100,45.061,-35.122,108.841
1727343182771,2024-09-26T12.33.02.771,47.120,47.256,-24.634,112.256
1727343182791,2024-09-26T12.33.02.791,47.140,46.951,-22.439,118.293
1727343182811,2024-09-26T12.33.02.811,47.160,42.561,-34.146,117.317
1727343182831,2024-09-26T12.33.02.831,47.180,37.683,-46.646,111.524
1727343182851,2024-09-26T12.33.02.851,47.200,37.195,-48.110,110.183
1727343182871,2024-09-26T12.33.02.871,47.220,39.878,-38.110,119.451
1727343182891,2024-09-26T12.33.02.891,47.240,37.927,-36.829,122.988
1727343182911,2024-09-26T12.33.02.911,47.260,29.878,-41.220,113.902
1727343182931,2024-09-26T12.33.02.931,47.280,27.317,-26.280,108.354
1727343182951,2024-09-26T12.33.02.951,47.300,25.793,-18.171,102.195
1727343182971,2024-09-26T12.33.02.971,47.320,20.671,-21.646,91.829
1727343182991,2024-09-26T12.33.02.991,47.340,17.012,-10.610,84.268
1727343183011,2024-09-26T12.33.03.011,47.360,15.671,3.476,82.012
1727343183031,2024-09-26T12.33.03.031,47.380,13.963,0.854,80.854
1727343183051,2024-09-26T12.33.03.051,47.400,13.598,-5.366,79.756
1727343183071,2024-09-26T12.33.03.071,47.420,16.707,-5.732,80.122
1727343183091,2024-09-26T12.33.03.091,47.440,19.146,-5.427,78.963
1727343183111,2024-09-26T12.33.03.111,47.460,18.354,-7.561,76.280
1727343183131,2024-09-26T12.33.03.131,47.480,17.134,-2.500,74.878
1727343183151,2024-09-26T12.33.03.151,47.500,17.805,4.634,74.207
1727343183171,2024-09-26T12.33.03.171,47.520,17.439,5.915,70.183
1727343183191,2024-09-26T12.33.03.191,47.540,18.780,4.024,62.073
1727343183211,2024-09-26T12.33.03.211,47.560,17.439,1.585,50.610
1727343183231,2024-09-26T12.33.03.231,47.580,11.707,-1.951,37.073
1727343183251,2024-09-26T12.33.03.251,47.600,6.829,-5.000,23.902
1727343183271,2024-09-26T12.33.03.271,47.620,1.585,-8.476,7.683
1727343183291,2024-09-26T12.33.03.291,47.640,2.134,1.829,-6.463
1727343183311,2024-09-26T12.33.03.311,47.660,-0.427,11.402,-18.780
1727343183331,2024-09-26T12.33.03.331,47.680,-6.646,8.902,-31.646
1727343183351,2024-09-26T12.33.03.351,47.700,-15.671,1.037,-49.634
1727343183371,2024-09-26T12.33.03.371,47.720,-24.207,7.317,-65.671
1727343183391,2024-09-26T12.33.03.391,47.740,-28.659,17.927,-79.085
1727343183411,2024-09-26T12.33.03.411,47.760,-30.488,23.232,-91.037
1727343183431,2024-09-26T12.33.03.431,47.780,-32.683,26.829,-101.585
1727343183451,2024-09-26T12.33.03.451,47.800,-38.110,31.524,-112.561
1727343183471,2024-09-26T12.33.03.471,47.820,-41.890,37.500,-121.707
1727343183491,2024-09-26T12.33.03.491,47.840,-40.305,39.695,-121.585
1727343183511,2024-09-26T12.33.03.511,47.860,-36.951,31.768,-118.354
1727343183531,2024-09-26T12.33.03.531,47.880,-36.280,22.256,-117.988
1727343183551,2024-09-26T12.33.03.551,47.900,-39.512,26.951,-120.305
1727343183571,2024-09-26T12.33.03.571,47.920,-35.366,39.390,-123.841
1727343183591,2024-09-26T12.33.03.591,47.940,-23.963,41.463,-118.659
1727343183611,2024-09-26T12.33.03.611,47.960,-19.695,38.598,-106.707
1727343183631,2024-09-26T12.33.03.631,47.980,-23.354,21.585,-101.037
1727343183651,2024-09-26T12.33.03.651,48.000,-29.390,15.366,-103.049
1727343183671,2024-09-26T12.33.03.671,48.020,-26.646,23.537,-108.476
1727343183691,2024-09-26T12.33.03.691,48.040,-14.634,33.963,-104.451
1727343183711,2024-09-26T12.33.03.711,48.060,-9.451,47.378,-90.976
1727343183731,2024-09-26T12.33.03.731,48.080,-12.988,35.549,-84.268
1727343183751,2024-09-26T12.33.03.751,48.100,-20.549,14.756,-88.232
1727343183771,2024-09-26T12.33.03.771,48.120,-22.439,19.817,-93.902
1727343183791,2024-09-26T12.33.03.791,48.140,-9.573,34.207,-94.268
1727343183811,2024-09-26T12.33.03.811,48.160,-0.366,46.707,-84.451
1727343183831,2024-09-26T12.33.03.831,48.180,-1.280,36.220,-74.695
1727343183851,2024-09-26T12.33.03.851,48.200,-3.293,11.646,-76.220
1727343183871,2024-09-26T12.33.03.871,48.220,1.098,15.610,-78.720
1727343183891,2024-09-26T12.33.03.891,48.240,16.098,25.366,-78.780
1727343183911,2024-09-26T12.33.03.911,48.260,26.220,31.463,-70.305
1727343183931,2024-09-26T12.33.03.931,48.280,27.927,24.390,-57.256
1727343183951,2024-09-26T12.33.03.951,48.300,25.000,3.963,-52.744
1727343183971,2024-09-26T12.33.03.971,48.320,21.829,-1.402,-51.646
1727343183991,2024-09-26T12.33.03.991,48.340,23.659,2.805,-54.146
1727343184011,2024-09-26T12.33.04.011,48.360,26.220,17.622,-54.207
1727343184031,2024-09-26T12.33.04.031,48.380,28.049,24.756,-52.317
1727343184051,2024-09-26T12.33.04.051,48.400,21.402,12.866,-51.463
1727343184071,2024-09-26T12.33.04.071,48.420,13.476,-3.354,-49.939
1727343184091,2024-09-26T12.33.04.091,48.440,8.415,-5.427,-49.207
1727343184111,2024-09-26T12.33.04.111,48.460,12.500,11.402,-45.915
1727343184131,2024-09-26T12.33.04.131,48.480,15.610,16.280,-43.232
1727343184151,2024-09-26T12.33.04.151,48.500,12.256,0.122,-41.585
1727343184171,2024-09-26T12.33.04.171,48.520,6.890,-22.683,-42.683
1727343184191,2024-09-26T12.33.04.191,48.540,-3.720,-27.805,-40.305
1727343184211,2024-09-26T12.33.04.211,48.560,-4.634,-7.073,-34.451
1727343184231,2024-09-26T12.33.04.231,48.580,1.646,4.634,-33.415
1727343184251,2024-09-26T12.33.04.251,48.600,-4.146,-5.610,-33.415
1727343184271,2024-09-26T12.33.04.271,48.620,-16.646,-15.427,-31.585
1727343184291,2024-09-26T12.33.04.291,48.640,-20.427,-5.061,-23.598
1727343184311,2024-09-26T12.33.04.311,48.660,-14.634,8.902,-14.451
1727343184331,2024-09-26T12.33.04.331,48.680,-7.805,-0.427,-8.963
1727343184351,2024-09-26T12.33.04.351,48.700,-3.354,-4.695,-1.768
1727343184371,2024-09-26T12.33.04.371,48.720,1.707,9.268,13.537
1727343184391,2024-09-26T12.33.04.391,48.740,3.780,7.012,30.061
1727343184411,2024-09-26T12.33.04.411,48.760,3.659,-12.073,41.280
1727343184431,2024-09-26T12.33.04.431,48.780,6.646,-17.866,50.549
1727343184451,2024-09-26T12.33.04.451,48.800,10.549,-8.354,59.329
1727343184471,2024-09-26T12.33.04.471,48.820,12.195,-3.841,65.000
1727343184491,2024-09-26T12.33.04.491,48.840,15.671,-7.561,67.073
1727343184511,2024-09-26T12.33.04.511,48.860,22.744,-10.244,66.707
1727343184531,2024-09-26T12.33.04.531,48.880,25.976,-5.244,69.085
1727343184551,2024-09-26T12.33.04.551,48.900,27.439,-2.866,71.098
1727343184571,2024-09-26T12.33.04.571,48.920,28.963,-7.317,71.524
1727343184591,2024-09-26T12.33.04.591,48.940,30.549,-11.341,75.671
1727343184611,2024-09-26T12.33.04.611,48.960,30.183,-15.610,79.085
1727343184631,2024-09-26T12.33.04.631,48.980,30.671,-18.598,82.012
1727343184651,2024-09-26T12.33.04.651,49.000,28.476,-12.134,86.220
1727343184671,2024-09-26T12.33.04.671,49.020,22.866,-11.341,88.110
1727343184691,2024-09-26T12.33.04.691,49.040,18.293,-19.451,87.378
1727343184711,2024-09-26T12.33.04.711,49.060,17.927,-15.976,91.159
1727343184731,2024-09-26T12.33.04.731,49.080,23.354,-9.085,99.695
1727343184751,2024-09-26T12.33.04.751,49.100,24.451,-15.305,104.085
1727343184771,2024-09-26T12.33.04.771,49.120,21.159,-20.976,104.939
1727343184791,2024-09-26T12.33.04.791,49.140,13.841,-22.744,101.951
1727343184811,2024-09-26T12.33.04.811,49.160,8.110,-19.695,99.146
1727343184831,2024-09-26T12.33.04.831,49.180,11.402,-12.256,97.561
1727343184851,2024-09-26T12.33.04.851,49.200,10.305,-10.793,95.244
1727343184871,2024-09-26T12.33.04.871,49.220,4.573,-16.524,88.963
1727343184891,2024-09-26T12.33.04.891,49.240,-2.561,-19.878,79.024
1727343184911,2024-09-26T12.33.04.911,49.260,-7.622,-12.988,69.878
1727343184931,2024-09-26T12.33.04.931,49.280,-9.939,-3.537,62.378
1727343184951,2024-09-26T12.33.04.951,49.300,-10.732,3.232,54.573
1727343184971,2024-09-26T12.33.04.971,49.320,-11.707,1.402,44.939
1727343184991,2024-09-26T12.33.04.991,49.340,-11.646,0.061,40.976
1727343185011,2024-09-26T12.33.05.011,49.360,-11.524,4.573,41.829
1727343185031,2024-09-26T12.33.05.031,49.380,-4.573,0.366,43.537
1727343185051,2024-09-26T12.33.05.051,49.400,-0.305,-3.171,45.976
1727343185071,2024-09-26T12.33.05.071,49.420,1.646,-10.000,45.915
1727343185091,2024-09-26T12.33.05.091,49.440,5.183,-14.024,42.378
1727343185111,2024-09-26T12.33.05.111,49.460,6.280,-13.659,37.683
1727343185131,2024-09-26T12.33.05.131,49.480,6.829,-12.927,36.280
1727343185151,2024-09-26T12.33.05.151,49.500,5.244,-5.244,33.841
1727343185171,2024-09-26T12.33.05.171,49.520,2.012,-2.561,27.561
1727343185191,2024-09-26T12.33.05.191,49.540,-1.768,-1.463,17.927
1727343185211,2024-09-26T12.33.05.211,49.560,-3.415,1.890,9.268
1727343185231,2024-09-26T12.33.05.231,49.580,-3.293,8.598,3.963
1727343185251,2024-09-26T12.33.05.251,49.600,-1.159,10.671,0.000
1727343185271,2024-09-26T12.33.05.271,49.620,-0.549,9.939,-2.256
1727343185291,2024-09-26T12.33.05.291,49.640,-0.244,7.195,-0.427
1727343185311,2024-09-26T12.33.05.311,49.660,2.744,1.098,2.927
1727343185331,2024-09-26T12.33.05.331,49.680,9.085,-1.524,6.402
1727343185351,2024-09-26T12.33.05.351,49.700,14.207,-5.976,9.146
1727343185371,2024-09-26T12.33.05.371,49.720,14.878,-9.512,10.793
1727343185391,2024-09-26T12.33.05.391,49.740,17.500,-8.293,12.866
1727343185411,2024-09-26T12.33.05.411,49.760,18.720,-7.439,14.024
1727343185431,2024-09-26T12.33.05.431,49.780,16.402,-9.573,13.354
1727343185451,2024-09-26T12.33.05.451,49.800,13.780,-12.256,8.902
1727343185471,2024-09-26T12.33.05.471,49.820,9.207,-8.902,2.073
1727343185491,2024-09-26T12.33.05.491,49.840,5.305,-0.183,-3.232
