epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727343870212,2024-09-26T12.44.30.212,27.120,0.705,-0.031,1.078
1727343870232,2024-09-26T12.44.30.232,27.140,0.680,-0.053,1.084
1727343870252,2024-09-26T12.44.30.252,27.160,0.145,0.085,0.974
1727343870272,2024-09-26T12.44.30.272,27.180,-0.086,0.138,0.963
1727343870292,2024-09-26T12.44.30.292,27.200,0.090,0.150,1.010
1727343870312,2024-09-26T12.44.30.312,27.220,0.150,0.149,1.003
1727343870332,2024-09-26T12.44.30.332,27.240,-0.016,0.205,0.991
1727343870352,2024-09-26T12.44.30.352,27.260,-0.113,0.197,0.822
1727343870372,2024-09-26T12.44.30.372,27.280,-0.159,0.125,0.729
1727343870392,2024-09-26T12.44.30.392,27.300,-0.060,0.055,0.823
1727343870412,2024-09-26T12.44.30.412,27.320,0.063,0.038,0.947
1727343870432,2024-09-26T12.44.30.432,27.340,-0.138,0.130,1.035
1727343870452,2024-09-26T12.44.30.452,27.360,-0.131,0.126,0.984
1727343870472,2024-09-26T12.44.30.472,27.380,-0.237,0.125,0.903
1727343870492,2024-09-26T12.44.30.492,27.400,-0.144,0.080,0.861
1727343870512,2024-09-26T12.44.30.512,27.420,0.059,0.056,1.005
1727343870532,2024-09-26T12.44.30.532,27.440,-0.051,0.126,1.059
1727343870552,2024-09-26T12.44.30.552,27.460,-0.015,0.122,1.017
1727343870572,2024-09-26T12.44.30.572,27.480,-0.019,0.137,0.997
1727343870592,2024-09-26T12.44.30.592,27.500,-0.110,0.151,0.937
1727343870612,2024-09-26T12.44.30.612,27.520,-0.018,0.127,0.907
1727343870632,2024-09-26T12.44.30.632,27.540,-0.039,0.129,0.991
1727343870652,2024-09-26T12.44.30.652,27.560,-0.078,0.140,1.003
1727343870672,2024-09-26T12.44.30.672,27.580,0.009,0.137,1.001
1727343870692,2024-09-26T12.44.30.692,27.600,-0.091,0.146,0.966
1727343870712,2024-09-26T12.44.30.712,27.620,-0.104,0.149,0.922
1727343870732,2024-09-26T12.44.30.732,27.640,-0.006,0.117,0.932
1727343870752,2024-09-26T12.44.30.752,27.660,0.007,0.114,0.964
1727343870772,2024-09-26T12.44.30.772,27.680,-0.059,0.133,0.952
1727343870792,2024-09-26T12.44.30.792,27.700,-0.032,0.127,0.956
1727343870812,2024-09-26T12.44.30.812,27.720,-0.097,0.134,0.946
1727343870832,2024-09-26T12.44.30.832,27.740,-0.039,0.121,0.944
1727343870852,2024-09-26T12.44.30.852,27.760,-0.012,0.106,0.949
1727343870872,2024-09-26T12.44.30.872,27.780,-0.033,0.120,0.956
1727343870892,2024-09-26T12.44.30.892,27.800,-0.049,0.131,0.933
1727343870912,2024-09-26T12.44.30.912,27.820,-0.050,0.140,0.938
1727343870932,2024-09-26T12.44.30.932,27.840,-0.017,0.153,0.960
1727343870952,2024-09-26T12.44.30.952,27.860,-0.043,0.160,0.958
1727343870972,2024-09-26T12.44.30.972,27.880,-0.067,0.181,0.941
1727343870992,2024-09-26T12.44.30.992,27.900,-0.059,0.204,0.911
1727343871012,2024-09-26T12.44.31.012,27.920,0.076,0.211,0.928
1727343871032,2024-09-26T12.44.31.032,27.940,0.239,0.233,0.973
1727343871052,2024-09-26T12.44.31.052,27.960,0.342,0.216,0.904
1727343871072,2024-09-26T12.44.31.072,27.980,0.343,0.234,0.849
1727343871092,2024-09-26T12.44.31.092,28.000,0.303,0.291,0.778
1727343871112,2024-09-26T12.44.31.112,28.020,0.420,0.264,0.777
1727343871132,2024-09-26T12.44.31.132,28.040,0.575,0.217,0.694
1727343871152,2024-09-26T12.44.31.152,28.060,0.732,0.061,0.402
1727343871172,2024-09-26T12.44.31.172,28.080,1.008,-0.242,0.162
1727343871192,2024-09-26T12.44.31.192,28.100,1.197,-0.269,0.256
1727343871212,2024-09-26T12.44.31.212,28.120,1.254,-0.113,0.482
1727343871232,2024-09-26T12.44.31.232,28.140,1.135,-0.189,0.459
1727343871252,2024-09-26T12.44.31.252,28.160,1.024,-0.211,0.329
1727343871272,2024-09-26T12.44.31.272,28.180,0.952,-0.296,0.296
1727343871292,2024-09-26T12.44.31.292,28.200,0.935,-0.409,0.339
1727343871312,2024-09-26T12.44.31.312,28.220,0.960,-0.308,0.366
1727343871332,2024-09-26T12.44.31.332,28.240,0.873,-0.378,0.305
1727343871352,2024-09-26T12.44.31.352,28.260,0.800,-0.470,0.359
1727343871372,2024-09-26T12.44.31.372,28.280,0.864,-0.430,0.486
1727343871392,2024-09-26T12.44.31.392,28.300,0.760,-0.409,0.445
1727343871412,2024-09-26T12.44.31.412,28.320,0.489,-0.386,0.400
1727343871432,2024-09-26T12.44.31.432,28.340,0.237,-0.358,0.477
1727343871452,2024-09-26T12.44.31.452,28.360,0.020,-0.374,0.616
1727343871472,2024-09-26T12.44.31.472,28.380,-0.156,-0.401,0.715
1727343871492,2024-09-26T12.44.31.492,28.400,-0.386,-0.438,0.777
1727343871512,2024-09-26T12.44.31.512,28.420,-0.522,-0.436,0.778
1727343871532,2024-09-26T12.44.31.532,28.440,-0.628,-0.302,0.783
1727343871552,2024-09-26T12.44.31.552,28.460,-0.663,-0.225,0.844
1727343871572,2024-09-26T12.44.31.572,28.480,-0.600,-0.246,0.936
1727343871592,2024-09-26T12.44.31.592,28.500,-0.426,-0.235,1.028
1727343871612,2024-09-26T12.44.31.612,28.520,-0.145,-0.136,1.169
1727343871632,2024-09-26T12.44.31.632,28.540,-0.001,-0.156,1.216
1727343871652,2024-09-26T12.44.31.652,28.560,-0.289,-0.119,0.995
1727343871672,2024-09-26T12.44.31.672,28.580,-0.248,-0.083,0.870
1727343871692,2024-09-26T12.44.31.692,28.600,0.161,-0.090,1.057
1727343871712,2024-09-26T12.44.31.712,28.620,0.167,-0.015,1.140
1727343871732,2024-09-26T12.44.31.732,28.640,-0.382,0.117,0.958
1727343871752,2024-09-26T12.44.31.752,28.660,-0.404,0.138,0.805
1727343871772,2024-09-26T12.44.31.772,28.680,0.170,-0.004,1.026
1727343871792,2024-09-26T12.44.31.792,28.700,0.080,0.123,1.229
1727343871812,2024-09-26T12.44.31.812,28.720,-0.299,0.206,0.982
1727343871832,2024-09-26T12.44.31.832,28.740,-0.395,0.197,0.753
1727343871852,2024-09-26T12.44.31.852,28.760,-0.285,0.059,0.661
1727343871872,2024-09-26T12.44.31.872,28.780,0.055,-0.047,0.850
1727343871892,2024-09-26T12.44.31.892,28.800,-0.066,0.068,1.046
1727343871912,2024-09-26T12.44.31.912,28.820,-0.274,0.091,0.921
1727343871932,2024-09-26T12.44.31.932,28.840,-0.453,0.081,0.793
1727343871952,2024-09-26T12.44.31.952,28.860,-0.234,0.005,0.880
1727343871972,2024-09-26T12.44.31.972,28.880,-0.059,0.004,1.033
1727343871992,2024-09-26T12.44.31.992,28.900,-0.160,0.055,1.044
1727343872012,2024-09-26T12.44.32.012,28.920,-0.224,0.073,0.979
1727343872032,2024-09-26T12.44.32.032,28.940,-0.252,0.095,0.933
1727343872052,2024-09-26T12.44.32.052,28.960,-0.146,0.067,0.958
1727343872072,2024-09-26T12.44.32.072,28.980,-0.102,0.081,1.016
1727343872092,2024-09-26T12.44.32.092,29.000,-0.088,0.076,0.994
1727343872112,2024-09-26T12.44.32.112,29.020,-0.180,0.107,0.958
1727343872132,2024-09-26T12.44.32.132,29.040,-0.204,0.101,0.923
1727343872152,2024-09-26T12.44.32.152,29.060,-0.199,0.091,0.944
1727343872172,2024-09-26T12.44.32.172,29.080,-0.125,0.094,0.987
1727343872192,2024-09-26T12.44.32.192,29.100,-0.075,0.075,0.985
1727343872212,2024-09-26T12.44.32.212,29.120,-0.152,0.092,0.965
1727343872232,2024-09-26T12.44.32.232,29.140,-0.159,0.105,0.940
1727343872252,2024-09-26T12.44.32.252,29.160,-0.119,0.091,0.953
1727343872272,2024-09-26T12.44.32.272,29.180,-0.124,0.091,0.966
1727343872292,2024-09-26T12.44.32.292,29.200,-0.097,0.104,0.967
1727343872312,2024-09-26T12.44.32.312,29.220,-0.126,0.110,0.944
1727343872332,2024-09-26T12.44.32.332,29.240,-0.145,0.115,0.910
1727343872352,2024-09-26T12.44.32.352,29.260,-0.122,0.115,0.927
1727343872372,2024-09-26T12.44.32.372,29.280,-0.094,0.138,0.961
1727343872392,2024-09-26T12.44.32.392,29.300,-0.125,0.157,0.943
1727343872412,2024-09-26T12.44.32.412,29.320,-0.099,0.147,0.912
1727343872432,2024-09-26T12.44.32.432,29.340,-0.064,0.174,0.903
1727343872452,2024-09-26T12.44.32.452,29.360,-0.002,0.194,0.922
1727343872472,2024-09-26T12.44.32.472,29.380,0.009,0.227,0.906
1727343872492,2024-09-26T12.44.32.492,29.400,0.086,0.241,0.838
1727343872512,2024-09-26T12.44.32.512,29.420,0.261,0.249,0.759
1727343872532,2024-09-26T12.44.32.532,29.440,0.538,0.236,0.760
1727343872552,2024-09-26T12.44.32.552,29.460,0.609,0.258,0.799
1727343872572,2024-09-26T12.44.32.572,29.480,0.573,0.282,0.676
1727343872592,2024-09-26T12.44.32.592,29.500,0.834,0.146,0.443
1727343872612,2024-09-26T12.44.32.612,29.520,1.241,-0.056,0.345
1727343872632,2024-09-26T12.44.32.632,29.540,1.219,-0.066,0.414
1727343872652,2024-09-26T12.44.32.652,29.560,1.193,0.031,0.461
1727343872672,2024-09-26T12.44.32.672,29.580,1.107,0.046,0.376
1727343872692,2024-09-26T12.44.32.692,29.600,0.830,-0.069,0.289
1727343872712,2024-09-26T12.44.32.712,29.620,0.875,-0.146,0.350
1727343872732,2024-09-26T12.44.32.732,29.640,0.918,-0.174,0.370
1727343872752,2024-09-26T12.44.32.752,29.660,0.863,-0.318,0.310
1727343872772,2024-09-26T12.44.32.772,29.680,0.924,-0.338,0.340
1727343872792,2024-09-26T12.44.32.792,29.700,0.875,-0.272,0.322
1727343872812,2024-09-26T12.44.32.812,29.720,0.920,-0.370,0.333
1727343872832,2024-09-26T12.44.32.832,29.740,0.826,-0.356,0.438
1727343872852,2024-09-26T12.44.32.852,29.760,0.763,-0.365,0.469
1727343872872,2024-09-26T12.44.32.872,29.780,0.603,-0.382,0.453
1727343872892,2024-09-26T12.44.32.892,29.800,0.361,-0.412,0.529
1727343872912,2024-09-26T12.44.32.912,29.820,0.200,-0.416,0.673
1727343872932,2024-09-26T12.44.32.932,29.840,0.017,-0.419,0.722
1727343872952,2024-09-26T12.44.32.952,29.860,-0.257,-0.429,0.719
1727343872972,2024-09-26T12.44.32.972,29.880,-0.545,-0.433,0.764
1727343872992,2024-09-26T12.44.32.992,29.900,-0.705,-0.422,0.868
1727343873012,2024-09-26T12.44.33.012,29.920,-0.676,-0.364,0.950
1727343873032,2024-09-26T12.44.33.032,29.940,-0.636,-0.326,0.955
1727343873052,2024-09-26T12.44.33.052,29.960,-0.612,-0.272,0.886
1727343873072,2024-09-26T12.44.33.072,29.980,-0.455,-0.238,0.813
1727343873092,2024-09-26T12.44.33.092,30.000,-0.257,-0.193,0.909
1727343873112,2024-09-26T12.44.33.112,30.020,-0.203,-0.151,1.113
1727343873132,2024-09-26T12.44.33.132,30.040,-0.376,-0.095,1.027
1727343873152,2024-09-26T12.44.33.152,30.060,-0.452,-0.090,0.791
1727343873172,2024-09-26T12.44.33.172,30.080,-0.330,-0.022,0.736
1727343873192,2024-09-26T12.44.33.192,30.100,-0.140,-0.036,1.033
1727343873212,2024-09-26T12.44.33.212,30.120,-0.361,0.004,1.074
1727343873232,2024-09-26T12.44.33.232,30.140,-0.664,0.121,0.777
1727343873252,2024-09-26T12.44.33.252,30.160,-0.508,0.157,0.644
1727343873272,2024-09-26T12.44.33.272,30.180,0.007,0.045,1.027
1727343873292,2024-09-26T12.44.33.292,30.200,0.009,0.042,1.190
1727343873312,2024-09-26T12.44.33.312,30.220,-0.652,0.152,0.747
1727343873332,2024-09-26T12.44.33.332,30.240,-0.571,0.136,0.642
1727343873352,2024-09-26T12.44.33.352,30.260,-0.124,0.064,0.918
1727343873372,2024-09-26T12.44.33.372,30.280,-0.038,0.084,1.103
1727343873392,2024-09-26T12.44.33.392,30.300,-0.372,0.135,0.882
1727343873412,2024-09-26T12.44.33.412,30.320,-0.585,0.157,0.725
1727343873432,2024-09-26T12.44.33.432,30.340,-0.423,0.120,0.823
1727343873452,2024-09-26T12.44.33.452,30.360,-0.162,0.094,1.018
1727343873472,2024-09-26T12.44.33.472,30.380,-0.164,0.141,0.995
1727343873492,2024-09-26T12.44.33.492,30.400,-0.331,0.100,0.823
1727343873512,2024-09-26T12.44.33.512,30.420,-0.339,0.060,0.790
1727343873532,2024-09-26T12.44.33.532,30.440,-0.351,0.067,0.849
1727343873552,2024-09-26T12.44.33.552,30.460,-0.327,0.082,0.979
1727343873572,2024-09-26T12.44.33.572,30.480,-0.262,0.088,0.996
1727343873592,2024-09-26T12.44.33.592,30.500,-0.312,0.064,0.941
1727343873612,2024-09-26T12.44.33.612,30.520,-0.369,0.063,0.839
1727343873632,2024-09-26T12.44.33.632,30.540,-0.448,0.055,0.872
1727343873652,2024-09-26T12.44.33.652,30.560,-0.339,0.071,1.029
1727343873672,2024-09-26T12.44.33.672,30.580,-0.280,0.088,1.016
1727343873692,2024-09-26T12.44.33.692,30.600,-0.312,0.069,0.917
1727343873712,2024-09-26T12.44.33.712,30.620,-0.336,0.056,0.860
1727343873732,2024-09-26T12.44.33.732,30.640,-0.292,0.057,0.918
1727343873752,2024-09-26T12.44.33.752,30.660,-0.332,0.102,1.010
1727343873772,2024-09-26T12.44.33.772,30.680,-0.317,0.097,0.969
1727343873792,2024-09-26T12.44.33.792,30.700,-0.333,0.080,0.885
1727343873812,2024-09-26T12.44.33.812,30.720,-0.341,0.082,0.846
1727343873832,2024-09-26T12.44.33.832,30.740,-0.292,0.058,0.912
1727343873852,2024-09-26T12.44.33.852,30.760,-0.311,0.093,0.958
1727343873872,2024-09-26T12.44.33.872,30.780,-0.302,0.099,0.921
1727343873892,2024-09-26T12.44.33.892,30.800,-0.333,0.079,0.883
1727343873912,2024-09-26T12.44.33.912,30.820,-0.323,0.093,0.876
1727343873932,2024-09-26T12.44.33.932,30.840,-0.271,0.075,0.905
1727343873952,2024-09-26T12.44.33.952,30.860,-0.278,0.092,0.934
1727343873972,2024-09-26T12.44.33.972,30.880,-0.301,0.099,0.923
1727343873992,2024-09-26T12.44.33.992,30.900,-0.318,0.087,0.906
1727343874012,2024-09-26T12.44.34.012,30.920,-0.286,0.107,0.908
1727343874032,2024-09-26T12.44.34.032,30.940,-0.267,0.087,0.905
1727343874052,2024-09-26T12.44.34.052,30.960,-0.311,0.091,0.916
1727343874072,2024-09-26T12.44.34.072,30.980,-0.295,0.099,0.929
1727343874092,2024-09-26T12.44.34.092,31.000,-0.272,0.082,0.920
1727343874112,2024-09-26T12.44.34.112,31.020,-0.293,0.077,0.913
1727343874132,2024-09-26T12.44.34.132,31.040,-0.274,0.088,0.917
1727343874152,2024-09-26T12.44.34.152,31.060,-0.260,0.095,0.900
1727343874172,2024-09-26T12.44.34.172,31.080,-0.293,0.088,0.913
1727343874192,2024-09-26T12.44.34.192,31.100,-0.272,0.083,0.934
1727343874212,2024-09-26T12.44.34.212,31.120,-0.310,0.090,0.918
1727343874232,2024-09-26T12.44.34.232,31.140,-0.299,0.098,0.916
1727343874252,2024-09-26T12.44.34.252,31.160,-0.268,0.079,0.923
1727343874272,2024-09-26T12.44.34.272,31.180,-0.286,0.086,0.928
1727343874292,2024-09-26T12.44.34.292,31.200,-0.286,0.093,0.918
1727343874312,2024-09-26T12.44.34.312,31.220,-0.292,0.081,0.933
1727343874332,2024-09-26T12.44.34.332,31.240,-0.279,0.093,0.945
1727343874352,2024-09-26T12.44.34.352,31.260,-0.274,0.093,0.945
1727343874372,2024-09-26T12.44.34.372,31.280,-0.288,0.085,0.942
1727343874392,2024-09-26T12.44.34.392,31.300,-0.269,0.086,0.940
1727343874412,2024-09-26T12.44.34.412,31.320,-0.302,0.096,0.948
1727343874432,2024-09-26T12.44.34.432,31.340,-0.268,0.099,0.952
1727343874452,2024-09-26T12.44.34.452,31.360,-0.268,0.087,0.935
1727343874472,2024-09-26T12.44.34.472,31.380,-0.265,0.093,0.932
1727343874492,2024-09-26T12.44.34.492,31.400,-0.287,0.105,0.933
1727343874512,2024-09-26T12.44.34.512,31.420,-0.261,0.104,0.947
1727343874532,2024-09-26T12.44.34.532,31.440,-0.240,0.096,0.947
1727343874552,2024-09-26T12.44.34.552,31.460,-0.265,0.103,0.923
1727343874572,2024-09-26T12.44.34.572,31.480,-0.290,0.092,0.903
1727343874592,2024-09-26T12.44.34.592,31.500,-0.240,0.092,0.947
1727343874612,2024-09-26T12.44.34.612,31.520,-0.249,0.101,0.961
1727343874632,2024-09-26T12.44.34.632,31.540,-0.201,0.098,0.947
1727343874652,2024-09-26T12.44.34.652,31.560,-0.255,0.109,0.913
1727343874672,2024-09-26T12.44.34.672,31.580,-0.324,0.091,0.894
1727343874692,2024-09-26T12.44.34.692,31.600,-0.292,0.085,0.920
1727343874712,2024-09-26T12.44.34.712,31.620,-0.246,0.091,0.956
1727343874732,2024-09-26T12.44.34.732,31.640,-0.254,0.105,0.912
1727343874752,2024-09-26T12.44.34.752,31.660,-0.314,0.110,0.817
1727343874772,2024-09-26T12.44.34.772,31.680,-0.193,0.065,0.771
1727343874792,2024-09-26T12.44.34.792,31.700,0.208,0.060,0.862
1727343874812,2024-09-26T12.44.34.812,31.720,0.418,0.171,0.946
1727343874832,2024-09-26T12.44.34.832,31.740,0.308,0.245,0.758
1727343874852,2024-09-26T12.44.34.852,31.760,0.366,0.266,0.585
1727343874872,2024-09-26T12.44.34.872,31.780,0.521,0.331,0.427
1727343874892,2024-09-26T12.44.34.892,31.800,0.914,0.123,0.296
1727343874912,2024-09-26T12.44.34.912,31.820,1.111,0.065,0.393
1727343874932,2024-09-26T12.44.34.932,31.840,0.991,0.090,0.274
1727343874952,2024-09-26T12.44.34.952,31.860,1.235,-0.109,0.206
1727343874972,2024-09-26T12.44.34.972,31.880,1.374,0.003,0.277
1727343874992,2024-09-26T12.44.34.992,31.900,1.100,0.009,0.181
1727343875012,2024-09-26T12.44.35.012,31.920,0.968,-0.167,0.116
1727343875032,2024-09-26T12.44.35.032,31.940,1.137,-0.203,0.119
1727343875052,2024-09-26T12.44.35.052,31.960,1.160,-0.292,0.097
1727343875072,2024-09-26T12.44.35.072,31.980,1.007,-0.336,0.131
1727343875092,2024-09-26T12.44.35.092,32.000,0.906,-0.359,0.172
1727343875112,2024-09-26T12.44.35.112,32.020,1.022,-0.402,0.246
1727343875132,2024-09-26T12.44.35.132,32.040,1.140,-0.452,0.273
1727343875152,2024-09-26T12.44.35.152,32.060,0.872,-0.446,0.255
1727343875172,2024-09-26T12.44.35.172,32.080,0.514,-0.378,0.324
1727343875192,2024-09-26T12.44.35.192,32.100,0.160,-0.351,0.459
1727343875212,2024-09-26T12.44.35.212,32.120,-0.065,-0.402,0.655
1727343875232,2024-09-26T12.44.35.232,32.140,-0.227,-0.464,0.756
1727343875252,2024-09-26T12.44.35.252,32.160,-0.294,-0.528,0.808
1727343875272,2024-09-26T12.44.35.272,32.180,-0.301,-0.558,0.863
1727343875292,2024-09-26T12.44.35.292,32.200,-0.215,-0.553,0.848
1727343875312,2024-09-26T12.44.35.312,32.220,-0.385,-0.337,0.784
1727343875332,2024-09-26T12.44.35.332,32.240,-0.686,-0.239,0.756
1727343875352,2024-09-26T12.44.35.352,32.260,-0.773,-0.216,0.828
1727343875372,2024-09-26T12.44.35.372,32.280,-0.555,-0.186,0.999
1727343875392,2024-09-26T12.44.35.392,32.300,-0.515,-0.155,0.946
1727343875412,2024-09-26T12.44.35.412,32.320,-0.727,-0.074,0.755
1727343875432,2024-09-26T12.44.35.432,32.340,-0.541,-0.002,0.915
1727343875452,2024-09-26T12.44.35.452,32.360,-0.190,-0.171,1.233
1727343875472,2024-09-26T12.44.35.472,32.380,-0.527,-0.055,1.086
1727343875492,2024-09-26T12.44.35.492,32.400,-0.825,0.072,0.693
1727343875512,2024-09-26T12.44.35.512,32.420,-0.574,0.106,0.696
1727343875532,2024-09-26T12.44.35.532,32.440,-0.063,0.088,0.922
1727343875552,2024-09-26T12.44.35.552,32.460,0.083,-0.006,1.005
1727343875572,2024-09-26T12.44.35.572,32.480,-0.300,0.108,0.827
1727343875592,2024-09-26T12.44.35.592,32.500,-0.503,0.238,0.842
1727343875612,2024-09-26T12.44.35.612,32.520,-0.013,0.206,1.048
1727343875632,2024-09-26T12.44.35.632,32.540,0.033,0.175,0.904
1727343875652,2024-09-26T12.44.35.652,32.560,-0.006,0.111,0.809
1727343875672,2024-09-26T12.44.35.672,32.580,-0.270,0.181,0.912
1727343875692,2024-09-26T12.44.35.692,32.600,-0.390,0.217,0.912
1727343875712,2024-09-26T12.44.35.712,32.620,-0.294,0.201,0.872
1727343875732,2024-09-26T12.44.35.732,32.640,-0.244,0.147,0.836
1727343875752,2024-09-26T12.44.35.752,32.660,-0.190,0.125,0.923
1727343875772,2024-09-26T12.44.35.772,32.680,-0.209,0.178,1.030
1727343875792,2024-09-26T12.44.35.792,32.700,-0.202,0.199,0.989
1727343875812,2024-09-26T12.44.35.812,32.720,-0.314,0.185,0.820
1727343875832,2024-09-26T12.44.35.832,32.740,-0.178,0.112,0.833
1727343875852,2024-09-26T12.44.35.852,32.760,-0.116,0.149,0.986
1727343875872,2024-09-26T12.44.35.872,32.780,-0.153,0.180,1.001
1727343875892,2024-09-26T12.44.35.892,32.800,-0.114,0.185,0.961
1727343875912,2024-09-26T12.44.35.912,32.820,-0.219,0.192,0.909
1727343875932,2024-09-26T12.44.35.932,32.840,-0.197,0.193,0.907
1727343875952,2024-09-26T12.44.35.952,32.860,-0.139,0.171,0.911
1727343875972,2024-09-26T12.44.35.972,32.880,-0.167,0.182,0.956
1727343875992,2024-09-26T12.44.35.992,32.900,-0.160,0.193,0.972
1727343876012,2024-09-26T12.44.36.012,32.920,-0.183,0.198,0.932
1727343876032,2024-09-26T12.44.36.032,32.940,-0.185,0.185,0.901
1727343876052,2024-09-26T12.44.36.052,32.960,-0.082,0.162,0.946
1727343876072,2024-09-26T12.44.36.072,32.980,-0.086,0.176,0.975
1727343876092,2024-09-26T12.44.36.092,33.000,-0.149,0.191,0.964
1727343876112,2024-09-26T12.44.36.112,33.020,-0.152,0.194,0.969
1727343876132,2024-09-26T12.44.36.132,33.040,-0.177,0.200,1.001
1727343876152,2024-09-26T12.44.36.152,33.060,-0.202,0.211,1.030
1727343876172,2024-09-26T12.44.36.172,33.080,-0.222,0.245,0.980
1727343876192,2024-09-26T12.44.36.192,33.100,-0.104,0.255,0.868
1727343876212,2024-09-26T12.44.36.212,33.120,0.156,0.199,0.717
1727343876232,2024-09-26T12.44.36.232,33.140,0.328,0.200,0.700
1727343876252,2024-09-26T12.44.36.252,33.160,0.379,0.218,0.699
1727343876272,2024-09-26T12.44.36.272,33.180,0.486,0.193,0.646
1727343876292,2024-09-26T12.44.36.292,33.200,0.672,0.205,0.532
1727343876312,2024-09-26T12.44.36.312,33.220,0.789,0.179,0.412
1727343876332,2024-09-26T12.44.36.332,33.240,0.837,0.111,0.351
1727343876352,2024-09-26T12.44.36.352,33.260,0.996,0.073,0.376
1727343876372,2024-09-26T12.44.36.372,33.280,1.130,0.048,0.338
1727343876392,2024-09-26T12.44.36.392,33.300,1.185,-0.049,0.242
1727343876412,2024-09-26T12.44.36.412,33.320,1.278,-0.068,0.230
1727343876432,2024-09-26T12.44.36.432,33.340,1.246,-0.012,0.192
1727343876452,2024-09-26T12.44.36.452,33.360,1.084,-0.087,0.088
1727343876472,2024-09-26T12.44.36.472,33.380,1.052,-0.159,0.137
1727343876492,2024-09-26T12.44.36.492,33.400,1.098,-0.213,0.178
1727343876512,2024-09-26T12.44.36.512,33.420,1.060,-0.293,0.168
1727343876532,2024-09-26T12.44.36.532,33.440,0.906,-0.300,0.162
1727343876552,2024-09-26T12.44.36.552,33.460,0.669,-0.313,0.225
1727343876572,2024-09-26T12.44.36.572,33.480,0.638,-0.359,0.375
1727343876592,2024-09-26T12.44.36.592,33.500,0.611,-0.397,0.477
1727343876612,2024-09-26T12.44.36.612,33.520,0.471,-0.437,0.484
1727343876632,2024-09-26T12.44.36.632,33.540,0.411,-0.466,0.568
1727343876652,2024-09-26T12.44.36.652,33.560,0.279,-0.418,0.663
1727343876672,2024-09-26T12.44.36.672,33.580,0.195,-0.398,0.698
1727343876692,2024-09-26T12.44.36.692,33.600,0.164,-0.339,0.706
1727343876712,2024-09-26T12.44.36.712,33.620,-0.049,-0.290,0.705
1727343876732,2024-09-26T12.44.36.732,33.640,-0.177,-0.291,0.746
1727343876752,2024-09-26T12.44.36.752,33.660,-0.350,-0.248,0.871
1727343876772,2024-09-26T12.44.36.772,33.680,-0.536,-0.198,1.014
1727343876792,2024-09-26T12.44.36.792,33.700,-0.703,-0.158,1.022
1727343876812,2024-09-26T12.44.36.812,33.720,-0.797,-0.127,0.930
1727343876832,2024-09-26T12.44.36.832,33.740,-0.453,-0.143,0.930
1727343876852,2024-09-26T12.44.36.852,33.760,-0.268,-0.030,1.179
1727343876872,2024-09-26T12.44.36.872,33.780,-0.552,0.071,1.329
1727343876892,2024-09-26T12.44.36.892,33.800,-0.675,0.056,1.088
1727343876912,2024-09-26T12.44.36.912,33.820,-0.377,0.008,0.760
1727343876932,2024-09-26T12.44.36.932,33.840,0.097,-0.108,0.766
1727343876952,2024-09-26T12.44.36.952,33.860,0.067,-0.025,1.038
1727343876972,2024-09-26T12.44.36.972,33.880,-0.508,0.182,1.077
1727343876992,2024-09-26T12.44.36.992,33.900,-0.595,0.194,0.798
1727343877012,2024-09-26T12.44.37.012,33.920,-0.345,0.182,0.713
1727343877032,2024-09-26T12.44.37.032,33.940,-0.119,0.218,0.848
1727343877052,2024-09-26T12.44.37.052,33.960,-0.264,0.137,0.779
1727343877072,2024-09-26T12.44.37.072,33.980,-0.382,0.211,0.849
1727343877092,2024-09-26T12.44.37.092,34.000,-0.526,0.283,0.816
1727343877112,2024-09-26T12.44.37.112,34.020,-0.502,0.245,0.745
1727343877132,2024-09-26T12.44.37.132,34.040,-0.509,0.291,0.848
1727343877152,2024-09-26T12.44.37.152,34.060,-0.475,0.283,0.838
1727343877172,2024-09-26T12.44.37.172,34.080,-0.528,0.287,0.826
1727343877192,2024-09-26T12.44.37.192,34.100,-0.551,0.288,0.843
1727343877212,2024-09-26T12.44.37.212,34.120,-0.493,0.294,0.863
1727343877232,2024-09-26T12.44.37.232,34.140,-0.464,0.325,0.892
1727343877252,2024-09-26T12.44.37.252,34.160,-0.427,0.327,0.833
1727343877272,2024-09-26T12.44.37.272,34.180,-0.461,0.312,0.770
1727343877292,2024-09-26T12.44.37.292,34.200,-0.420,0.265,0.751
1727343877312,2024-09-26T12.44.37.312,34.220,-0.288,0.267,0.847
1727343877332,2024-09-26T12.44.37.332,34.240,-0.271,0.282,0.910
1727343877352,2024-09-26T12.44.37.352,34.260,-0.339,0.291,0.890
1727343877372,2024-09-26T12.44.37.372,34.280,-0.402,0.241,0.800
1727343877392,2024-09-26T12.44.37.392,34.300,-0.443,0.200,0.804
1727343877412,2024-09-26T12.44.37.412,34.320,-0.248,0.224,0.921
1727343877432,2024-09-26T12.44.37.432,34.340,-0.135,0.210,0.955
1727343877452,2024-09-26T12.44.37.452,34.360,-0.260,0.202,0.905
1727343877472,2024-09-26T12.44.37.472,34.380,-0.473,0.206,0.823
1727343877492,2024-09-26T12.44.37.492,34.400,-0.434,0.168,0.815
1727343877512,2024-09-26T12.44.37.512,34.420,-0.170,0.128,0.929
1727343877532,2024-09-26T12.44.37.532,34.440,-0.094,0.097,1.016
