epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727342806735,2024-09-26T12.26.46.735,12.100,118.232,14.268,-33.659
1727342806755,2024-09-26T12.26.46.755,12.120,127.256,9.451,-36.280
1727342806775,2024-09-26T12.26.46.775,12.140,131.890,9.756,-36.098
1727342806795,2024-09-26T12.26.46.795,12.160,136.768,14.329,-35.610
1727342806815,2024-09-26T12.26.46.815,12.180,139.512,12.744,-35.854
1727342806835,2024-09-26T12.26.46.835,12.200,140.305,8.354,-35.976
1727342806855,2024-09-26T12.26.46.855,12.220,141.098,5.671,-34.878
1727342806875,2024-09-26T12.26.46.875,12.240,141.646,9.512,-34.390
1727342806895,2024-09-26T12.26.46.895,12.260,141.037,13.293,-33.110
1727342806915,2024-09-26T12.26.46.915,12.280,136.402,8.780,-32.439
1727342806935,2024-09-26T12.26.46.935,12.300,130.671,9.146,-30.610
1727342806955,2024-09-26T12.26.46.955,12.320,128.659,18.476,-27.805
1727342806975,2024-09-26T12.26.46.975,12.340,124.634,17.744,-25.183
1727342806995,2024-09-26T12.26.46.995,12.360,118.171,11.829,-26.098
1727342807015,2024-09-26T12.26.47.015,12.380,112.073,11.220,-28.232
1727342807035,2024-09-26T12.26.47.035,12.400,106.646,12.561,-29.268
1727342807055,2024-09-26T12.26.47.055,12.420,101.829,17.500,-27.744
1727342807075,2024-09-26T12.26.47.075,12.440,99.390,21.890,-26.951
1727342807095,2024-09-26T12.26.47.095,12.460,97.012,22.012,-26.402
1727342807115,2024-09-26T12.26.47.115,12.480,93.476,14.573,-25.610
1727342807135,2024-09-26T12.26.47.135,12.500,89.268,11.585,-25.732
1727342807155,2024-09-26T12.26.47.155,12.520,83.659,14.268,-23.841
1727342807175,2024-09-26T12.26.47.175,12.540,76.646,17.805,-21.341
1727342807195,2024-09-26T12.26.47.195,12.560,73.780,15.000,-21.159
1727342807215,2024-09-26T12.26.47.215,12.580,70.183,7.927,-24.390
1727342807235,2024-09-26T12.26.47.235,12.600,59.329,0.366,-23.780
1727342807255,2024-09-26T12.26.47.255,12.620,45.488,4.512,-17.317
1727342807275,2024-09-26T12.26.47.275,12.640,30.549,10.915,-11.524
1727342807295,2024-09-26T12.26.47.295,12.660,17.073,7.805,-5.244
1727342807315,2024-09-26T12.26.47.315,12.680,8.049,1.037,-3.049
1727342807335,2024-09-26T12.26.47.335,12.700,2.073,-7.744,-2.805
1727342807355,2024-09-26T12.26.47.355,12.720,-1.524,-3.780,-2.378
1727342807375,2024-09-26T12.26.47.375,12.740,-2.500,4.939,0.305
1727342807395,2024-09-26T12.26.47.395,12.760,-1.768,5.000,1.037
1727342807415,2024-09-26T12.26.47.415,12.780,-2.195,-5.915,1.463
1727342807435,2024-09-26T12.26.47.435,12.800,-1.341,-9.756,1.707
1727342807455,2024-09-26T12.26.47.455,12.820,5.061,0.549,2.683
1727342807475,2024-09-26T12.26.47.475,12.840,8.780,1.220,2.134
1727342807495,2024-09-26T12.26.47.495,12.860,8.232,-6.220,0.854
1727342807515,2024-09-26T12.26.47.515,12.880,7.500,-7.988,-0.244
1727342807535,2024-09-26T12.26.47.535,12.900,9.146,-1.402,1.220
1727342807555,2024-09-26T12.26.47.555,12.920,15.244,7.500,0.366
1727342807575,2024-09-26T12.26.47.575,12.940,19.207,6.585,-1.951
1727342807595,2024-09-26T12.26.47.595,12.960,18.659,0.854,-2.988
1727342807615,2024-09-26T12.26.47.615,12.980,18.963,-1.341,-1.768
1727342807635,2024-09-26T12.26.47.635,13.000,19.024,-0.610,-0.732
1727342807655,2024-09-26T12.26.47.655,13.020,16.159,2.988,1.646
1727342807675,2024-09-26T12.26.47.675,13.040,12.866,1.951,2.317
1727342807695,2024-09-26T12.26.47.695,13.060,13.598,-3.171,0.366
1727342807715,2024-09-26T12.26.47.715,13.080,19.390,-0.976,-2.317
1727342807735,2024-09-26T12.26.47.735,13.100,19.390,-3.110,-2.500
1727342807755,2024-09-26T12.26.47.755,13.120,15.366,-5.488,-2.805
1727342807775,2024-09-26T12.26.47.775,13.140,10.793,-4.634,-1.890
1727342807795,2024-09-26T12.26.47.795,13.160,1.890,-6.341,0.793
1727342807815,2024-09-26T12.26.47.815,13.180,-9.939,-12.622,4.390
1727342807835,2024-09-26T12.26.47.835,13.200,-26.159,-16.341,8.902
1727342807855,2024-09-26T12.26.47.855,13.220,-42.866,-14.695,16.037
1727342807875,2024-09-26T12.26.47.875,13.240,-52.073,-15.976,19.207
1727342807895,2024-09-26T12.26.47.895,13.260,-60.915,-20.244,16.707
1727342807915,2024-09-26T12.26.47.915,13.280,-71.402,-23.659,15.122
1727342807935,2024-09-26T12.26.47.935,13.300,-84.085,-21.646,17.622
1727342807955,2024-09-26T12.26.47.955,13.320,-101.341,-15.976,23.598
1727342807975,2024-09-26T12.26.47.975,13.340,-108.293,-17.561,28.841
1727342807995,2024-09-26T12.26.47.995,13.360,-104.756,-25.061,21.463
1727342808015,2024-09-26T12.26.48.015,13.380,-104.085,-25.915,15.976
1727342808035,2024-09-26T12.26.48.035,13.400,-111.463,-18.537,21.341
1727342808055,2024-09-26T12.26.48.055,13.420,-127.134,-12.012,29.817
1727342808075,2024-09-26T12.26.48.075,13.440,-134.695,-11.402,30.976
1727342808095,2024-09-26T12.26.48.095,13.460,-137.805,-30.061,23.537
1727342808115,2024-09-26T12.26.48.115,13.480,-140.915,-33.354,23.537
1727342808135,2024-09-26T12.26.48.135,13.500,-139.695,-17.073,34.634
1727342808155,2024-09-26T12.26.48.155,13.520,-143.963,-10.793,40.366
1727342808175,2024-09-26T12.26.48.175,13.540,-149.024,-15.183,39.634
1727342808195,2024-09-26T12.26.48.195,13.560,-146.768,-25.915,34.695
1727342808215,2024-09-26T12.26.48.215,13.580,-142.744,-17.744,37.378
1727342808235,2024-09-26T12.26.48.235,13.600,-138.171,-4.451,41.707
1727342808255,2024-09-26T12.26.48.255,13.620,-142.866,-9.939,40.183
1727342808275,2024-09-26T12.26.48.275,13.640,-140.122,-13.293,36.951
1727342808295,2024-09-26T12.26.48.295,13.660,-128.902,-9.939,33.415
1727342808315,2024-09-26T12.26.48.315,13.680,-114.939,-4.573,32.439
1727342808335,2024-09-26T12.26.48.335,13.700,-108.659,-11.280,30.061
1727342808355,2024-09-26T12.26.48.355,13.720,-103.720,-6.890,28.415
1727342808375,2024-09-26T12.26.48.375,13.740,-94.695,11.524,26.463
1727342808395,2024-09-26T12.26.48.395,13.760,-88.659,11.768,21.829
1727342808415,2024-09-26T12.26.48.415,13.780,-84.756,3.780,20.305
1727342808435,2024-09-26T12.26.48.435,13.800,-78.841,5.366,23.293
1727342808455,2024-09-26T12.26.48.455,13.820,-75.488,1.098,25.305
1727342808475,2024-09-26T12.26.48.475,13.840,-67.683,-8.902,21.524
1727342808495,2024-09-26T12.26.48.495,13.860,-56.524,-12.012,16.524
1727342808515,2024-09-26T12.26.48.515,13.880,-43.963,-7.805,14.573
1727342808535,2024-09-26T12.26.48.535,13.900,-32.073,-7.805,11.646
1727342808555,2024-09-26T12.26.48.555,13.920,-22.805,-8.902,9.695
1727342808575,2024-09-26T12.26.48.575,13.940,-15.610,-8.902,7.500
1727342808595,2024-09-26T12.26.48.595,13.960,-9.207,-4.146,6.037
1727342808615,2024-09-26T12.26.48.615,13.980,-4.390,0.183,5.549
1727342808635,2024-09-26T12.26.48.635,14.000,0.305,0.671,5.061
1727342808655,2024-09-26T12.26.48.655,14.020,4.878,-4.024,3.171
1727342808675,2024-09-26T12.26.48.675,14.040,8.720,-6.951,0.671
1727342808695,2024-09-26T12.26.48.695,14.060,10.854,-2.439,-1.220
1727342808715,2024-09-26T12.26.48.715,14.080,14.817,2.805,-2.744
1727342808735,2024-09-26T12.26.48.735,14.100,19.268,0.427,-3.171
1727342808755,2024-09-26T12.26.48.755,14.120,22.561,-6.098,-3.476
1727342808775,2024-09-26T12.26.48.775,14.140,27.073,-0.732,-4.695
1727342808795,2024-09-26T12.26.48.795,14.160,35.854,4.390,-8.537
1727342808815,2024-09-26T12.26.48.815,14.180,47.622,1.341,-14.878
1727342808835,2024-09-26T12.26.48.835,14.200,59.146,-5.610,-17.561
1727342808855,2024-09-26T12.26.48.855,14.220,69.878,-11.220,-18.293
1727342808875,2024-09-26T12.26.48.875,14.240,76.951,-8.049,-21.402
1727342808895,2024-09-26T12.26.48.895,14.260,89.451,2.622,-25.366
1727342808915,2024-09-26T12.26.48.915,14.280,106.280,4.451,-30.976
1727342808935,2024-09-26T12.26.48.935,14.300,120.732,2.012,-34.146
1727342808955,2024-09-26T12.26.48.955,14.320,133.110,4.024,-33.720
1727342808975,2024-09-26T12.26.48.975,14.340,141.951,2.195,-34.939
1727342808995,2024-09-26T12.26.48.995,14.360,147.317,-3.293,-35.549
1727342809015,2024-09-26T12.26.49.015,14.380,152.744,-4.634,-35.671
1727342809035,2024-09-26T12.26.49.035,14.400,160.976,3.659,-36.341
1727342809055,2024-09-26T12.26.49.055,14.420,167.622,8.963,-37.378
1727342809075,2024-09-26T12.26.49.075,14.440,170.427,13.537,-36.890
1727342809095,2024-09-26T12.26.49.095,14.460,166.585,18.476,-36.463
1727342809115,2024-09-26T12.26.49.115,14.480,162.927,18.659,-35.305
1727342809135,2024-09-26T12.26.49.135,14.500,159.085,18.720,-36.585
1727342809155,2024-09-26T12.26.49.155,14.520,156.646,18.354,-37.073
1727342809175,2024-09-26T12.26.49.175,14.540,151.402,17.317,-36.463
1727342809195,2024-09-26T12.26.49.195,14.560,144.451,24.573,-32.500
1727342809215,2024-09-26T12.26.49.215,14.580,134.695,23.171,-30.000
1727342809235,2024-09-26T12.26.49.235,14.600,123.720,22.622,-29.451
1727342809255,2024-09-26T12.26.49.255,14.620,120.427,29.207,-30.671
1727342809275,2024-09-26T12.26.49.275,14.640,115.000,32.500,-28.841
1727342809295,2024-09-26T12.26.49.295,14.660,111.463,28.415,-27.561
1727342809315,2024-09-26T12.26.49.315,14.680,105.244,24.024,-30.488
1727342809335,2024-09-26T12.26.49.335,14.700,93.537,19.939,-29.024
1727342809355,2024-09-26T12.26.49.355,14.720,84.024,20.305,-27.500
1727342809375,2024-09-26T12.26.49.375,14.740,75.488,20.061,-28.354
1727342809395,2024-09-26T12.26.49.395,14.760,66.159,20.427,-27.012
1727342809415,2024-09-26T12.26.49.415,14.780,55.488,20.122,-24.085
1727342809435,2024-09-26T12.26.49.435,14.800,45.427,16.890,-21.890
1727342809455,2024-09-26T12.26.49.455,14.820,32.805,13.537,-18.110
1727342809475,2024-09-26T12.26.49.475,14.840,23.171,9.451,-14.451
1727342809495,2024-09-26T12.26.49.495,14.860,16.768,2.134,-12.378
1727342809515,2024-09-26T12.26.49.515,14.880,11.159,4.024,-10.000
1727342809535,2024-09-26T12.26.49.535,14.900,10.488,10.732,-7.500
1727342809555,2024-09-26T12.26.49.555,14.920,7.378,7.317,-5.244
1727342809575,2024-09-26T12.26.49.575,14.940,5.000,-1.829,-3.902
1727342809595,2024-09-26T12.26.49.595,14.960,1.463,-11.768,-4.634
1727342809615,2024-09-26T12.26.49.615,14.980,-1.585,-7.622,-3.963
1727342809635,2024-09-26T12.26.49.635,15.000,-5.061,2.256,-1.037
1727342809655,2024-09-26T12.26.49.655,15.020,-5.549,3.841,0.732
1727342809675,2024-09-26T12.26.49.675,15.040,-7.866,-7.439,-1.280
1727342809695,2024-09-26T12.26.49.695,15.060,-8.598,-17.744,-4.756
1727342809715,2024-09-26T12.26.49.715,15.080,-5.915,-5.305,-4.573
1727342809735,2024-09-26T12.26.49.735,15.100,-4.451,4.695,-0.671
1727342809755,2024-09-26T12.26.49.755,15.120,-3.659,2.439,0.183
1727342809775,2024-09-26T12.26.49.775,15.140,-3.354,-6.098,-2.012
1727342809795,2024-09-26T12.26.49.795,15.160,-2.622,-7.866,-3.659
1727342809815,2024-09-26T12.26.49.815,15.180,0.488,-0.305,-2.378
1727342809835,2024-09-26T12.26.49.835,15.200,2.012,5.976,-0.732
1727342809855,2024-09-26T12.26.49.855,15.220,3.537,2.561,-1.341
1727342809875,2024-09-26T12.26.49.875,15.240,3.780,-4.878,-2.378
1727342809895,2024-09-26T12.26.49.895,15.260,3.902,-7.439,-2.622
1727342809915,2024-09-26T12.26.49.915,15.280,3.841,-2.134,-2.073
1727342809935,2024-09-26T12.26.49.935,15.300,0.549,-3.293,1.524
1727342809955,2024-09-26T12.26.49.955,15.320,-6.585,-10.427,4.024
1727342809975,2024-09-26T12.26.49.975,15.340,-11.768,-16.037,5.366
1727342809995,2024-09-26T12.26.49.995,15.360,-17.195,-19.268,5.915
1727342810015,2024-09-26T12.26.50.015,15.380,-27.866,-26.707,7.561
1727342810035,2024-09-26T12.26.50.035,15.400,-47.439,-32.439,12.317
1727342810055,2024-09-26T12.26.50.055,15.420,-69.512,-35.366,15.000
1727342810075,2024-09-26T12.26.50.075,15.440,-88.537,-39.268,15.976
1727342810095,2024-09-26T12.26.50.095,15.460,-105.366,-32.317,17.805
1727342810115,2024-09-26T12.26.50.115,15.480,-121.037,-26.646,25.732
1727342810135,2024-09-26T12.26.50.135,15.500,-135.000,-27.256,33.415
1727342810155,2024-09-26T12.26.50.155,15.520,-148.963,-32.866,39.024
1727342810175,2024-09-26T12.26.50.175,15.540,-161.585,-32.683,43.902
1727342810195,2024-09-26T12.26.50.195,15.560,-169.634,-20.305,50.305
1727342810215,2024-09-26T12.26.50.215,15.580,-176.463,-17.561,56.707
1727342810235,2024-09-26T12.26.50.235,15.600,-188.476,-29.268,66.159
1727342810255,2024-09-26T12.26.50.255,15.620,-192.500,-47.012,69.268
1727342810275,2024-09-26T12.26.50.275,15.640,-180.366,-52.683,61.768
1727342810295,2024-09-26T12.26.50.295,15.660,-168.841,-26.524,59.634
1727342810315,2024-09-26T12.26.50.315,15.680,-157.622,-7.012,61.951
1727342810335,2024-09-26T12.26.50.335,15.700,-148.963,-17.378,52.439
1727342810355,2024-09-26T12.26.50.355,15.720,-143.841,-22.805,41.280
1727342810375,2024-09-26T12.26.50.375,15.740,-131.707,0.427,33.537
1727342810395,2024-09-26T12.26.50.395,15.760,-125.915,19.451,30.427
1727342810415,2024-09-26T12.26.50.415,15.780,-123.110,16.829,26.280
1727342810435,2024-09-26T12.26.50.435,15.800,-109.695,10.488,25.915
1727342810455,2024-09-26T12.26.50.455,15.820,-98.110,7.439,28.598
1727342810475,2024-09-26T12.26.50.475,15.840,-91.768,6.951,30.183
1727342810495,2024-09-26T12.26.50.495,15.860,-84.878,10.061,26.159
1727342810515,2024-09-26T12.26.50.515,15.880,-81.220,10.366,23.659
1727342810535,2024-09-26T12.26.50.535,15.900,-75.671,10.427,25.488
1727342810555,2024-09-26T12.26.50.555,15.920,-66.463,6.646,22.622
1727342810575,2024-09-26T12.26.50.575,15.940,-63.293,2.683,21.829
1727342810595,2024-09-26T12.26.50.595,15.960,-56.890,4.329,22.378
1727342810615,2024-09-26T12.26.50.615,15.980,-43.841,2.500,15.671
1727342810635,2024-09-26T12.26.50.635,16.000,-32.073,-0.244,9.939
1727342810655,2024-09-26T12.26.50.655,16.020,-27.927,-3.354,10.915
1727342810675,2024-09-26T12.26.50.675,16.040,-25.122,-4.085,12.256
1727342810695,2024-09-26T12.26.50.695,16.060,-21.890,-1.707,12.439
1727342810715,2024-09-26T12.26.50.715,16.080,-15.366,-4.939,9.390
1727342810735,2024-09-26T12.26.50.735,16.100,-7.195,-6.829,4.512
1727342810755,2024-09-26T12.26.50.755,16.120,-3.110,-2.988,4.207
1727342810775,2024-09-26T12.26.50.775,16.140,-0.976,1.037,6.768
1727342810795,2024-09-26T12.26.50.795,16.160,2.988,2.378,6.341
1727342810815,2024-09-26T12.26.50.815,16.180,9.878,1.159,2.439
1727342810835,2024-09-26T12.26.50.835,16.200,20.793,5.732,-2.805
1727342810855,2024-09-26T12.26.50.855,16.220,30.122,10.061,-5.793
1727342810875,2024-09-26T12.26.50.875,16.240,33.720,5.305,-5.976
1727342810895,2024-09-26T12.26.50.895,16.260,35.793,-2.561,-5.000
1727342810915,2024-09-26T12.26.50.915,16.280,39.268,-3.598,-5.793
1727342810935,2024-09-26T12.26.50.935,16.300,44.756,1.707,-7.561
1727342810955,2024-09-26T12.26.50.955,16.320,52.805,4.756,-10.488
1727342810975,2024-09-26T12.26.50.975,16.340,60.976,-0.061,-15.366
1727342810995,2024-09-26T12.26.50.995,16.360,66.829,-11.951,-21.220
1727342811015,2024-09-26T12.26.51.015,16.380,69.634,-24.878,-27.317
1727342811035,2024-09-26T12.26.51.035,16.400,70.549,-20.000,-24.878
1727342811055,2024-09-26T12.26.51.055,16.420,77.195,-14.146,-22.012
1727342811075,2024-09-26T12.26.51.075,16.440,76.890,-27.439,-23.720
1727342811095,2024-09-26T12.26.51.095,16.460,76.646,-29.390,-25.793
1727342811115,2024-09-26T12.26.51.115,16.480,81.951,-16.585,-25.366
1727342811135,2024-09-26T12.26.51.135,16.500,88.659,-6.890,-26.829
1727342811155,2024-09-26T12.26.51.155,16.520,97.012,1.098,-28.354
1727342811175,2024-09-26T12.26.51.175,16.540,107.744,5.610,-30.122
1727342811195,2024-09-26T12.26.51.195,16.560,115.061,3.902,-32.622
1727342811215,2024-09-26T12.26.51.215,16.580,124.146,12.012,-34.390
1727342811235,2024-09-26T12.26.51.235,16.600,132.866,23.171,-35.793
1727342811255,2024-09-26T12.26.51.255,16.620,139.207,23.293,-36.159
1727342811275,2024-09-26T12.26.51.275,16.640,145.854,18.720,-38.476
1727342811295,2024-09-26T12.26.51.295,16.660,151.585,20.122,-41.220
1727342811315,2024-09-26T12.26.51.315,16.680,156.707,24.695,-39.390
1727342811335,2024-09-26T12.26.51.335,16.700,161.646,20.366,-41.098
1727342811355,2024-09-26T12.26.51.355,16.720,159.451,18.110,-43.963
1727342811375,2024-09-26T12.26.51.375,16.740,153.659,17.683,-43.598
1727342811395,2024-09-26T12.26.51.395,16.760,144.756,21.098,-40.366
1727342811415,2024-09-26T12.26.51.415,16.780,139.146,30.000,-37.012
1727342811435,2024-09-26T12.26.51.435,16.800,129.146,24.024,-34.573
1727342811455,2024-09-26T12.26.51.455,16.820,112.195,10.427,-34.573
1727342811475,2024-09-26T12.26.51.475,16.840,96.220,16.402,-29.695
1727342811495,2024-09-26T12.26.51.495,16.860,86.768,28.232,-21.585
1727342811515,2024-09-26T12.26.51.515,16.880,76.402,26.768,-16.585
1727342811535,2024-09-26T12.26.51.535,16.900,68.415,14.634,-17.561
1727342811555,2024-09-26T12.26.51.555,16.920,59.878,9.817,-20.854
1727342811575,2024-09-26T12.26.51.575,16.940,51.159,22.378,-17.561
1727342811595,2024-09-26T12.26.51.595,16.960,52.866,30.549,-10.976
1727342811615,2024-09-26T12.26.51.615,16.980,53.415,15.488,-13.415
1727342811635,2024-09-26T12.26.51.635,17.000,43.232,-7.317,-18.598
1727342811655,2024-09-26T12.26.51.655,17.020,37.622,-6.951,-17.378
1727342811675,2024-09-26T12.26.51.675,17.040,41.037,14.085,-15.183
1727342811695,2024-09-26T12.26.51.695,17.060,35.000,11.037,-10.366
1727342811715,2024-09-26T12.26.51.715,17.080,23.841,-4.146,-11.220
1727342811735,2024-09-26T12.26.51.735,17.100,18.537,-7.012,-11.585
1727342811755,2024-09-26T12.26.51.755,17.120,17.378,3.537,-9.573
1727342811775,2024-09-26T12.26.51.775,17.140,12.073,5.793,-5.244
1727342811795,2024-09-26T12.26.51.795,17.160,6.402,4.329,-2.683
1727342811815,2024-09-26T12.26.51.815,17.180,1.585,-4.695,-2.195
1727342811835,2024-09-26T12.26.51.835,17.200,-0.122,-10.366,-3.049
1727342811855,2024-09-26T12.26.51.855,17.220,-2.744,-1.098,-0.976
1727342811875,2024-09-26T12.26.51.875,17.240,-1.890,5.671,2.744
1727342811895,2024-09-26T12.26.51.895,17.260,-1.402,2.500,4.451
1727342811915,2024-09-26T12.26.51.915,17.280,-1.341,-14.390,1.829
1727342811935,2024-09-26T12.26.51.935,17.300,-0.915,-19.939,-3.354
1727342811955,2024-09-26T12.26.51.955,17.320,1.037,-4.268,-1.280
1727342811975,2024-09-26T12.26.51.975,17.340,3.232,5.854,1.829
1727342811995,2024-09-26T12.26.51.995,17.360,2.195,1.646,0.305
1727342812015,2024-09-26T12.26.52.015,17.380,1.768,-9.207,-3.171
1727342812035,2024-09-26T12.26.52.035,17.400,5.183,-7.012,-6.220
1727342812055,2024-09-26T12.26.52.055,17.420,8.171,1.890,-5.610
1727342812075,2024-09-26T12.26.52.075,17.440,8.659,6.098,-4.085
1727342812095,2024-09-26T12.26.52.095,17.460,9.695,2.500,-5.854
1727342812115,2024-09-26T12.26.52.115,17.480,15.305,1.037,-8.659
1727342812135,2024-09-26T12.26.52.135,17.500,19.268,5.549,-9.573
1727342812155,2024-09-26T12.26.52.155,17.520,18.963,4.695,-7.622
1727342812175,2024-09-26T12.26.52.175,17.540,19.939,3.171,-7.927
1727342812195,2024-09-26T12.26.52.195,17.560,19.512,-2.622,-9.512
1727342812215,2024-09-26T12.26.52.215,17.580,15.854,-4.024,-10.183
1727342812235,2024-09-26T12.26.52.235,17.600,9.390,-1.768,-7.927
1727342812255,2024-09-26T12.26.52.255,17.620,-2.805,-5.244,-3.049
1727342812275,2024-09-26T12.26.52.275,17.640,-17.561,-10.610,1.646
1727342812295,2024-09-26T12.26.52.295,17.660,-30.549,-14.939,6.098
1727342812315,2024-09-26T12.26.52.315,17.680,-45.915,-19.878,10.366
1727342812335,2024-09-26T12.26.52.335,17.700,-67.439,-22.256,17.500
1727342812355,2024-09-26T12.26.52.355,17.720,-85.732,-20.671,27.317
1727342812375,2024-09-26T12.26.52.375,17.740,-100.732,-28.171,33.963
1727342812395,2024-09-26T12.26.52.395,17.760,-115.244,-41.768,35.610
1727342812415,2024-09-26T12.26.52.415,17.780,-125.427,-36.585,36.829
1727342812435,2024-09-26T12.26.52.435,17.800,-135.915,-17.256,39.939
1727342812455,2024-09-26T12.26.52.455,17.820,-148.841,-5.122,47.805
1727342812475,2024-09-26T12.26.52.475,17.840,-155.610,-17.500,50.915
1727342812495,2024-09-26T12.26.52.495,17.860,-151.402,-33.902,38.537
1727342812515,2024-09-26T12.26.52.515,17.880,-145.915,-24.085,30.122
1727342812535,2024-09-26T12.26.52.535,17.900,-145.244,0.488,35.061
1727342812555,2024-09-26T12.26.52.555,17.920,-146.829,2.683,43.110
1727342812575,2024-09-26T12.26.52.575,17.940,-147.561,-27.134,40.793
1727342812595,2024-09-26T12.26.52.595,17.960,-136.463,-45.732,27.622
1727342812615,2024-09-26T12.26.52.615,17.980,-124.390,-18.659,24.695
1727342812635,2024-09-26T12.26.52.635,18.000,-114.939,11.098,30.549
1727342812655,2024-09-26T12.26.52.655,18.020,-115.061,9.207,27.256
1727342812675,2024-09-26T12.26.52.675,18.040,-118.110,-8.232,22.744
1727342812695,2024-09-26T12.26.52.695,18.060,-113.902,-10.305,23.780
1727342812715,2024-09-26T12.26.52.715,18.080,-106.524,2.988,27.317
1727342812735,2024-09-26T12.26.52.735,18.100,-107.195,-2.317,25.366
1727342812755,2024-09-26T12.26.52.755,18.120,-97.683,-8.659,19.146
1727342812775,2024-09-26T12.26.52.775,18.140,-79.634,-10.549,11.341
1727342812795,2024-09-26T12.26.52.795,18.160,-70.610,-9.939,7.500
1727342812815,2024-09-26T12.26.52.815,18.180,-74.390,-7.622,10.610
1727342812835,2024-09-26T12.26.52.835,18.200,-79.390,-1.037,17.378
1727342812855,2024-09-26T12.26.52.855,18.220,-79.207,-3.720,23.049
1727342812875,2024-09-26T12.26.52.875,18.240,-73.659,-9.390,23.415
1727342812895,2024-09-26T12.26.52.895,18.260,-60.976,-6.646,19.024
1727342812915,2024-09-26T12.26.52.915,18.280,-50.000,-1.707,17.744
1727342812935,2024-09-26T12.26.52.935,18.300,-40.244,-3.110,14.939
1727342812955,2024-09-26T12.26.52.955,18.320,-29.207,-2.927,10.244
1727342812975,2024-09-26T12.26.52.975,18.340,-18.537,-0.366,7.195
1727342812995,2024-09-26T12.26.52.995,18.360,-10.366,-0.366,6.524
1727342813015,2024-09-26T12.26.53.015,18.380,-6.707,-2.195,7.256
1727342813035,2024-09-26T12.26.53.035,18.400,-3.476,-4.329,6.280
1727342813055,2024-09-26T12.26.53.055,18.420,1.524,-4.390,3.476
1727342813075,2024-09-26T12.26.53.075,18.440,4.268,-6.098,1.829
1727342813095,2024-09-26T12.26.53.095,18.460,3.415,-3.963,4.207
1727342813115,2024-09-26T12.26.53.115,18.480,4.024,-1.402,3.171
1727342813135,2024-09-26T12.26.53.135,18.500,5.976,-3.293,-0.488
1727342813155,2024-09-26T12.26.53.155,18.520,8.537,-7.256,-2.927
1727342813175,2024-09-26T12.26.53.175,18.540,10.915,-4.024,-1.768
1727342813195,2024-09-26T12.26.53.195,18.560,15.305,2.195,-1.402
1727342813215,2024-09-26T12.26.53.215,18.580,20.244,1.098,-3.902
1727342813235,2024-09-26T12.26.53.235,18.600,29.390,0.732,-6.951
1727342813255,2024-09-26T12.26.53.255,18.620,41.890,2.500,-7.805
1727342813275,2024-09-26T12.26.53.275,18.640,57.805,5.732,-8.963
1727342813295,2024-09-26T12.26.53.295,18.660,71.829,3.049,-12.073
1727342813315,2024-09-26T12.26.53.315,18.680,80.305,-2.378,-14.573
1727342813335,2024-09-26T12.26.53.335,18.700,91.341,-1.159,-18.171
1727342813355,2024-09-26T12.26.53.355,18.720,104.573,5.976,-20.549
1727342813375,2024-09-26T12.26.53.375,18.740,118.415,10.854,-21.280
1727342813395,2024-09-26T12.26.53.395,18.760,129.207,7.256,-22.866
1727342813415,2024-09-26T12.26.53.415,18.780,134.939,2.622,-26.037
1727342813435,2024-09-26T12.26.53.435,18.800,141.768,9.329,-27.988
1727342813455,2024-09-26T12.26.53.455,18.820,150.183,16.341,-32.439
1727342813475,2024-09-26T12.26.53.475,18.840,159.085,23.720,-36.951
1727342813495,2024-09-26T12.26.53.495,18.860,163.171,32.073,-38.902
1727342813515,2024-09-26T12.26.53.515,18.880,161.159,24.085,-36.646
1727342813535,2024-09-26T12.26.53.535,18.900,161.098,17.561,-36.646
1727342813555,2024-09-26T12.26.53.555,18.920,163.171,14.634,-39.695
1727342813575,2024-09-26T12.26.53.575,18.940,162.012,20.366,-40.183
1727342813595,2024-09-26T12.26.53.595,18.960,157.927,30.976,-36.951
1727342813615,2024-09-26T12.26.53.615,18.980,151.463,31.098,-33.293
1727342813635,2024-09-26T12.26.53.635,19.000,146.402,23.659,-34.207
1727342813655,2024-09-26T12.26.53.655,19.020,141.890,15.427,-37.378
1727342813675,2024-09-26T12.26.53.675,19.040,136.037,16.159,-36.646
1727342813695,2024-09-26T12.26.53.695,19.060,124.268,29.939,-32.134
1727342813715,2024-09-26T12.26.53.715,19.080,112.744,30.793,-26.768
1727342813735,2024-09-26T12.26.53.735,19.100,109.878,16.585,-25.427
1727342813755,2024-09-26T12.26.53.755,19.120,103.476,7.500,-25.671
1727342813775,2024-09-26T12.26.53.775,19.140,89.939,12.622,-18.902
1727342813795,2024-09-26T12.26.53.795,19.160,67.622,7.683,-13.049
1727342813815,2024-09-26T12.26.53.815,19.180,54.146,0.488,-10.488
1727342813835,2024-09-26T12.26.53.835,19.200,48.476,-3.293,-12.012
1727342813855,2024-09-26T12.26.53.855,19.220,39.085,4.451,-12.500
1727342813875,2024-09-26T12.26.53.875,19.240,26.768,1.646,-7.561
1727342813895,2024-09-26T12.26.53.895,19.260,21.890,-2.439,-2.134
1727342813915,2024-09-26T12.26.53.915,19.280,21.768,4.939,-0.610
1727342813935,2024-09-26T12.26.53.935,19.300,22.866,11.402,1.585
1727342813955,2024-09-26T12.26.53.955,19.320,15.244,9.390,-1.341
