epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727342802667,2024-09-26T12.26.42.667,8.180,0.012,-0.055,0.735
1727342802687,2024-09-26T12.26.42.687,8.200,0.044,-0.024,0.761
1727342802707,2024-09-26T12.26.42.707,8.220,0.018,-0.022,0.762
1727342802727,2024-09-26T12.26.42.727,8.240,0.016,0.007,0.753
1727342802747,2024-09-26T12.26.42.747,8.260,0.048,0.016,0.791
1727342802767,2024-09-26T12.26.42.767,8.280,0.036,-0.008,0.810
1727342802787,2024-09-26T12.26.42.787,8.300,0.085,0.010,0.852
1727342802807,2024-09-26T12.26.42.807,8.320,0.101,0.000,0.914
1727342802827,2024-09-26T12.26.42.827,8.340,0.100,0.003,0.902
1727342802847,2024-09-26T12.26.42.847,8.360,0.072,0.014,0.910
1727342802867,2024-09-26T12.26.42.867,8.380,0.103,-0.022,0.969
1727342802887,2024-09-26T12.26.42.887,8.400,0.129,-0.033,0.971
1727342802907,2024-09-26T12.26.42.907,8.420,0.128,-0.047,0.970
1727342802927,2024-09-26T12.26.42.927,8.440,0.085,-0.038,0.984
1727342802947,2024-09-26T12.26.42.947,8.460,0.091,-0.016,0.985
1727342802967,2024-09-26T12.26.42.967,8.480,0.106,-0.015,0.998
1727342802987,2024-09-26T12.26.42.987,8.500,0.173,-0.031,0.990
1727342803007,2024-09-26T12.26.43.007,8.520,0.089,-0.032,0.960
1727342803027,2024-09-26T12.26.43.027,8.540,0.065,-0.026,0.967
1727342803047,2024-09-26T12.26.43.047,8.560,0.107,-0.048,0.962
1727342803067,2024-09-26T12.26.43.067,8.580,0.148,-0.051,1.008
1727342803087,2024-09-26T12.26.43.087,8.600,0.130,-0.041,0.983
1727342803107,2024-09-26T12.26.43.107,8.620,0.106,-0.016,0.964
1727342803127,2024-09-26T12.26.43.127,8.640,0.132,-0.045,0.992
1727342803147,2024-09-26T12.26.43.147,8.660,0.126,-0.059,0.996
1727342803167,2024-09-26T12.26.43.167,8.680,0.112,-0.054,1.019
1727342803187,2024-09-26T12.26.43.187,8.700,0.133,-0.049,0.999
1727342803207,2024-09-26T12.26.43.207,8.720,0.131,-0.042,0.999
1727342803227,2024-09-26T12.26.43.227,8.740,0.136,-0.058,0.997
1727342803247,2024-09-26T12.26.43.247,8.760,0.128,-0.035,0.990
1727342803267,2024-09-26T12.26.43.267,8.780,0.133,-0.024,0.988
1727342803287,2024-09-26T12.26.43.287,8.800,0.122,0.005,0.945
1727342803307,2024-09-26T12.26.43.307,8.820,0.122,0.028,0.915
1727342803327,2024-09-26T12.26.43.327,8.840,0.129,0.043,0.896
1727342803347,2024-09-26T12.26.43.347,8.860,0.114,0.072,0.883
1727342803367,2024-09-26T12.26.43.367,8.880,0.076,0.095,0.831
1727342803387,2024-09-26T12.26.43.387,8.900,0.023,0.133,0.744
1727342803407,2024-09-26T12.26.43.407,8.920,0.010,0.145,0.734
1727342803427,2024-09-26T12.26.43.427,8.940,0.063,0.105,0.733
1727342803447,2024-09-26T12.26.43.447,8.960,0.033,0.088,0.713
1727342803467,2024-09-26T12.26.43.467,8.980,0.006,0.083,0.721
1727342803487,2024-09-26T12.26.43.487,9.000,-0.001,0.015,0.703
1727342803507,2024-09-26T12.26.43.507,9.020,0.079,-0.027,0.729
1727342803527,2024-09-26T12.26.43.527,9.040,0.109,-0.053,0.805
1727342803547,2024-09-26T12.26.43.547,9.060,0.170,-0.151,0.891
1727342803567,2024-09-26T12.26.43.567,9.080,0.173,-0.232,0.842
1727342803587,2024-09-26T12.26.43.587,9.100,0.042,-0.149,0.716
1727342803607,2024-09-26T12.26.43.607,9.120,0.145,-0.175,0.758
1727342803627,2024-09-26T12.26.43.627,9.140,0.364,-0.299,0.886
1727342803647,2024-09-26T12.26.43.647,9.160,0.276,-0.358,0.827
1727342803667,2024-09-26T12.26.43.667,9.180,0.142,-0.373,0.668
1727342803687,2024-09-26T12.26.43.687,9.200,0.164,-0.473,0.669
1727342803707,2024-09-26T12.26.43.707,9.220,0.341,-0.599,0.793
1727342803727,2024-09-26T12.26.43.727,9.240,0.227,-0.641,0.720
1727342803747,2024-09-26T12.26.43.747,9.260,0.111,-0.607,0.571
1727342803767,2024-09-26T12.26.43.767,9.280,-0.002,-0.743,0.562
1727342803787,2024-09-26T12.26.43.787,9.300,0.266,-0.898,0.687
1727342803807,2024-09-26T12.26.43.807,9.320,0.298,-0.919,0.648
1727342803827,2024-09-26T12.26.43.827,9.340,0.139,-0.932,0.607
1727342803847,2024-09-26T12.26.43.847,9.360,0.137,-1.020,0.737
1727342803867,2024-09-26T12.26.43.867,9.380,0.171,-1.024,0.755
1727342803887,2024-09-26T12.26.43.887,9.400,0.159,-0.963,0.681
1727342803907,2024-09-26T12.26.43.907,9.420,0.194,-0.929,0.662
1727342803927,2024-09-26T12.26.43.927,9.440,0.221,-0.960,0.673
1727342803947,2024-09-26T12.26.43.947,9.460,0.219,-0.987,0.673
1727342803967,2024-09-26T12.26.43.967,9.480,0.172,-0.971,0.697
1727342803987,2024-09-26T12.26.43.987,9.500,0.202,-0.992,0.668
1727342804007,2024-09-26T12.26.44.007,9.520,0.172,-1.046,0.626
1727342804027,2024-09-26T12.26.44.027,9.540,0.144,-1.068,0.672
1727342804047,2024-09-26T12.26.44.047,9.560,0.151,-1.024,0.712
1727342804067,2024-09-26T12.26.44.067,9.580,0.161,-0.995,0.659
1727342804087,2024-09-26T12.26.44.087,9.600,0.106,-0.987,0.598
1727342804107,2024-09-26T12.26.44.107,9.620,0.058,-0.977,0.557
1727342804127,2024-09-26T12.26.44.127,9.640,0.127,-0.963,0.589
1727342804147,2024-09-26T12.26.44.147,9.660,0.161,-0.967,0.577
1727342804167,2024-09-26T12.26.44.167,9.680,0.110,-0.960,0.509
1727342804187,2024-09-26T12.26.44.187,9.700,0.079,-0.954,0.494
1727342804207,2024-09-26T12.26.44.207,9.720,0.102,-0.968,0.493
1727342804227,2024-09-26T12.26.44.227,9.740,0.174,-0.974,0.504
1727342804247,2024-09-26T12.26.44.247,9.760,0.147,-0.974,0.497
1727342804267,2024-09-26T12.26.44.267,9.780,0.069,-0.955,0.489
1727342804287,2024-09-26T12.26.44.287,9.800,0.073,-0.972,0.534
1727342804307,2024-09-26T12.26.44.307,9.820,0.144,-0.995,0.577
1727342804327,2024-09-26T12.26.44.327,9.840,0.153,-1.006,0.594
1727342804347,2024-09-26T12.26.44.347,9.860,0.117,-1.004,0.633
1727342804367,2024-09-26T12.26.44.367,9.880,0.147,-1.015,0.702
1727342804387,2024-09-26T12.26.44.387,9.900,0.130,-0.986,0.702
1727342804407,2024-09-26T12.26.44.407,9.920,0.101,-0.932,0.687
1727342804427,2024-09-26T12.26.44.427,9.940,0.154,-0.900,0.679
1727342804447,2024-09-26T12.26.44.447,9.960,0.199,-0.888,0.736
1727342804467,2024-09-26T12.26.44.467,9.980,0.199,-0.884,0.758
1727342804487,2024-09-26T12.26.44.487,10.000,0.231,-0.856,0.745
1727342804507,2024-09-26T12.26.44.507,10.020,0.220,-0.826,0.740
1727342804527,2024-09-26T12.26.44.527,10.040,0.224,-0.794,0.745
1727342804547,2024-09-26T12.26.44.547,10.060,0.200,-0.781,0.761
1727342804567,2024-09-26T12.26.44.567,10.080,0.198,-0.742,0.764
1727342804587,2024-09-26T12.26.44.587,10.100,0.174,-0.677,0.734
1727342804607,2024-09-26T12.26.44.607,10.120,0.191,-0.628,0.717
1727342804627,2024-09-26T12.26.44.627,10.140,0.171,-0.589,0.734
1727342804647,2024-09-26T12.26.44.647,10.160,0.177,-0.555,0.779
1727342804667,2024-09-26T12.26.44.667,10.180,0.177,-0.539,0.772
1727342804687,2024-09-26T12.26.44.687,10.200,0.144,-0.479,0.747
1727342804707,2024-09-26T12.26.44.707,10.220,0.172,-0.420,0.757
1727342804727,2024-09-26T12.26.44.727,10.240,0.213,-0.413,0.806
1727342804747,2024-09-26T12.26.44.747,10.260,0.182,-0.383,0.811
1727342804767,2024-09-26T12.26.44.767,10.280,0.179,-0.319,0.804
1727342804787,2024-09-26T12.26.44.787,10.300,0.153,-0.284,0.819
1727342804807,2024-09-26T12.26.44.807,10.320,0.186,-0.244,0.826
1727342804827,2024-09-26T12.26.44.827,10.340,0.218,-0.203,0.836
1727342804847,2024-09-26T12.26.44.847,10.360,0.123,-0.150,0.811
1727342804867,2024-09-26T12.26.44.867,10.380,0.065,-0.071,0.757
1727342804887,2024-09-26T12.26.44.887,10.400,0.016,-0.021,0.725
1727342804907,2024-09-26T12.26.44.907,10.420,0.079,0.016,0.755
1727342804927,2024-09-26T12.26.44.927,10.440,0.070,0.049,0.766
1727342804947,2024-09-26T12.26.44.947,10.460,-0.001,0.109,0.747
1727342804967,2024-09-26T12.26.44.967,10.480,-0.003,0.153,0.741
1727342804987,2024-09-26T12.26.44.987,10.500,0.063,0.156,0.788
1727342805007,2024-09-26T12.26.45.007,10.520,0.082,0.132,0.849
1727342805027,2024-09-26T12.26.45.027,10.540,0.077,0.118,0.911
1727342805047,2024-09-26T12.26.45.047,10.560,0.073,0.137,0.912
1727342805067,2024-09-26T12.26.45.067,10.580,0.060,0.173,0.891
1727342805087,2024-09-26T12.26.45.087,10.600,0.084,0.185,0.861
1727342805107,2024-09-26T12.26.45.107,10.620,0.115,0.155,0.930
1727342805127,2024-09-26T12.26.45.127,10.640,0.103,0.107,0.932
1727342805147,2024-09-26T12.26.45.147,10.660,0.131,0.129,0.959
1727342805167,2024-09-26T12.26.45.167,10.680,0.146,0.096,0.985
1727342805187,2024-09-26T12.26.45.187,10.700,0.137,0.097,0.953
1727342805207,2024-09-26T12.26.45.207,10.720,0.136,0.102,0.983
1727342805227,2024-09-26T12.26.45.227,10.740,0.126,0.094,0.993
1727342805247,2024-09-26T12.26.45.247,10.760,0.139,0.127,0.969
1727342805267,2024-09-26T12.26.45.267,10.780,0.125,0.110,0.960
1727342805287,2024-09-26T12.26.45.287,10.800,0.113,0.105,0.943
1727342805307,2024-09-26T12.26.45.307,10.820,0.130,0.094,0.987
1727342805327,2024-09-26T12.26.45.327,10.840,0.162,0.095,1.035
1727342805347,2024-09-26T12.26.45.347,10.860,0.160,0.097,0.995
1727342805367,2024-09-26T12.26.45.367,10.880,0.108,0.134,0.928
1727342805387,2024-09-26T12.26.45.387,10.900,0.088,0.148,0.915
1727342805407,2024-09-26T12.26.45.407,10.920,0.144,0.130,0.960
1727342805427,2024-09-26T12.26.45.427,10.940,0.102,0.146,0.957
1727342805447,2024-09-26T12.26.45.447,10.960,0.083,0.194,0.879
1727342805467,2024-09-26T12.26.45.467,10.980,0.054,0.195,0.812
1727342805487,2024-09-26T12.26.45.487,11.000,0.047,0.181,0.785
1727342805507,2024-09-26T12.26.45.507,11.020,0.066,0.151,0.801
1727342805527,2024-09-26T12.26.45.527,11.040,0.030,0.160,0.746
1727342805547,2024-09-26T12.26.45.547,11.060,0.035,0.188,0.697
1727342805567,2024-09-26T12.26.45.567,11.080,0.058,0.137,0.681
1727342805587,2024-09-26T12.26.45.587,11.100,0.076,0.065,0.653
1727342805607,2024-09-26T12.26.45.607,11.120,0.137,0.030,0.683
1727342805627,2024-09-26T12.26.45.627,11.140,0.205,0.002,0.781
1727342805647,2024-09-26T12.26.45.647,11.160,0.204,-0.053,0.762
1727342805667,2024-09-26T12.26.45.667,11.180,0.136,-0.076,0.716
1727342805687,2024-09-26T12.26.45.687,11.200,0.152,-0.171,0.729
1727342805707,2024-09-26T12.26.45.707,11.220,0.209,-0.279,0.794
1727342805727,2024-09-26T12.26.45.727,11.240,0.242,-0.326,0.917
1727342805747,2024-09-26T12.26.45.747,11.260,0.251,-0.324,0.889
1727342805767,2024-09-26T12.26.45.767,11.280,0.194,-0.329,0.803
1727342805787,2024-09-26T12.26.45.787,11.300,0.155,-0.422,0.778
1727342805807,2024-09-26T12.26.45.807,11.320,0.324,-0.592,0.921
1727342805827,2024-09-26T12.26.45.827,11.340,0.344,-0.599,0.967
1727342805847,2024-09-26T12.26.45.847,11.360,0.259,-0.485,0.885
1727342805867,2024-09-26T12.26.45.867,11.380,0.230,-0.518,0.805
1727342805887,2024-09-26T12.26.45.887,11.400,0.108,-0.565,0.748
1727342805907,2024-09-26T12.26.45.907,11.420,0.086,-0.608,0.773
1727342805927,2024-09-26T12.26.45.927,11.440,0.162,-0.722,0.810
1727342805947,2024-09-26T12.26.45.947,11.460,0.153,-0.785,0.742
1727342805967,2024-09-26T12.26.45.967,11.480,0.180,-0.768,0.659
1727342805987,2024-09-26T12.26.45.987,11.500,0.204,-0.789,0.688
1727342806007,2024-09-26T12.26.46.007,11.520,0.229,-0.859,0.743
1727342806027,2024-09-26T12.26.46.027,11.540,0.206,-0.904,0.672
1727342806047,2024-09-26T12.26.46.047,11.560,0.118,-0.870,0.556
1727342806067,2024-09-26T12.26.46.067,11.580,0.148,-0.889,0.575
1727342806087,2024-09-26T12.26.46.087,11.600,0.187,-0.981,0.625
1727342806107,2024-09-26T12.26.46.107,11.620,0.049,-0.998,0.555
1727342806127,2024-09-26T12.26.46.127,11.640,0.091,-0.973,0.492
1727342806147,2024-09-26T12.26.46.147,11.660,0.094,-1.000,0.511
1727342806167,2024-09-26T12.26.46.167,11.680,0.157,-1.029,0.558
1727342806187,2024-09-26T12.26.46.187,11.700,0.153,-1.047,0.545
1727342806207,2024-09-26T12.26.46.207,11.720,0.092,-1.067,0.504
1727342806227,2024-09-26T12.26.46.227,11.740,0.160,-1.054,0.522
1727342806247,2024-09-26T12.26.46.247,11.760,0.160,-1.040,0.547
1727342806267,2024-09-26T12.26.46.267,11.780,0.154,-1.047,0.528
1727342806287,2024-09-26T12.26.46.287,11.800,0.142,-1.047,0.522
1727342806307,2024-09-26T12.26.46.307,11.820,0.132,-1.006,0.497
1727342806327,2024-09-26T12.26.46.327,11.840,0.122,-0.980,0.477
1727342806347,2024-09-26T12.26.46.347,11.860,0.133,-0.973,0.485
1727342806367,2024-09-26T12.26.46.367,11.880,0.111,-0.968,0.467
1727342806387,2024-09-26T12.26.46.387,11.900,0.106,-0.970,0.453
1727342806407,2024-09-26T12.26.46.407,11.920,0.104,-0.992,0.462
1727342806427,2024-09-26T12.26.46.427,11.940,0.113,-1.006,0.465
1727342806447,2024-09-26T12.26.46.447,11.960,0.142,-1.029,0.510
1727342806467,2024-09-26T12.26.46.467,11.980,0.160,-1.049,0.554
1727342806487,2024-09-26T12.26.46.487,12.000,0.152,-1.065,0.576
1727342806507,2024-09-26T12.26.46.507,12.020,0.136,-1.060,0.556
1727342806527,2024-09-26T12.26.46.527,12.040,0.140,-1.048,0.571
1727342806547,2024-09-26T12.26.46.547,12.060,0.150,-1.042,0.618
1727342806567,2024-09-26T12.26.46.567,12.080,0.153,-1.037,0.670
1727342806587,2024-09-26T12.26.46.587,12.100,0.148,-1.037,0.648
1727342806607,2024-09-26T12.26.46.607,12.120,0.106,-1.004,0.618
1727342806627,2024-09-26T12.26.46.627,12.140,0.155,-0.960,0.657
1727342806647,2024-09-26T12.26.46.647,12.160,0.194,-0.950,0.717
1727342806667,2024-09-26T12.26.46.667,12.180,0.160,-0.911,0.699
1727342806687,2024-09-26T12.26.46.687,12.200,0.145,-0.853,0.682
1727342806707,2024-09-26T12.26.46.707,12.220,0.159,-0.826,0.700
1727342806727,2024-09-26T12.26.46.727,12.240,0.199,-0.778,0.715
1727342806747,2024-09-26T12.26.46.747,12.260,0.190,-0.737,0.724
1727342806767,2024-09-26T12.26.46.767,12.280,0.130,-0.673,0.713
1727342806787,2024-09-26T12.26.46.787,12.300,0.148,-0.623,0.701
1727342806807,2024-09-26T12.26.46.807,12.320,0.210,-0.596,0.689
1727342806827,2024-09-26T12.26.46.827,12.340,0.167,-0.558,0.718
1727342806847,2024-09-26T12.26.46.847,12.360,0.139,-0.523,0.729
1727342806867,2024-09-26T12.26.46.867,12.380,0.194,-0.475,0.743
1727342806887,2024-09-26T12.26.46.887,12.400,0.179,-0.435,0.733
1727342806907,2024-09-26T12.26.46.907,12.420,0.183,-0.385,0.747
1727342806927,2024-09-26T12.26.46.927,12.440,0.177,-0.373,0.786
1727342806947,2024-09-26T12.26.46.947,12.460,0.192,-0.348,0.846
1727342806967,2024-09-26T12.26.46.967,12.480,0.133,-0.292,0.824
1727342806987,2024-09-26T12.26.46.987,12.500,0.126,-0.231,0.784
1727342807007,2024-09-26T12.26.47.007,12.520,0.137,-0.183,0.807
1727342807027,2024-09-26T12.26.47.027,12.540,0.146,-0.149,0.846
1727342807047,2024-09-26T12.26.47.047,12.560,0.110,-0.144,0.846
1727342807067,2024-09-26T12.26.47.067,12.580,0.067,-0.090,0.782
1727342807087,2024-09-26T12.26.47.087,12.600,0.049,-0.007,0.729
1727342807107,2024-09-26T12.26.47.107,12.620,0.086,0.045,0.710
1727342807127,2024-09-26T12.26.47.127,12.640,0.076,0.063,0.757
1727342807147,2024-09-26T12.26.47.147,12.660,0.020,0.055,0.829
1727342807167,2024-09-26T12.26.47.167,12.680,0.039,0.056,0.799
1727342807187,2024-09-26T12.26.47.187,12.700,0.050,0.057,0.791
1727342807207,2024-09-26T12.26.47.207,12.720,0.112,0.033,0.859
1727342807227,2024-09-26T12.26.47.227,12.740,0.149,0.021,0.963
1727342807247,2024-09-26T12.26.47.247,12.760,0.115,0.013,0.975
1727342807267,2024-09-26T12.26.47.267,12.780,0.092,0.029,0.952
1727342807287,2024-09-26T12.26.47.287,12.800,0.104,0.014,0.967
1727342807307,2024-09-26T12.26.47.307,12.820,0.185,-0.009,1.018
1727342807327,2024-09-26T12.26.47.327,12.840,0.148,-0.003,1.037
1727342807347,2024-09-26T12.26.47.347,12.860,0.106,0.037,1.004
1727342807367,2024-09-26T12.26.47.367,12.880,0.108,0.043,0.981
1727342807387,2024-09-26T12.26.47.387,12.900,0.158,0.023,1.037
1727342807407,2024-09-26T12.26.47.407,12.920,0.182,-0.001,1.038
1727342807427,2024-09-26T12.26.47.427,12.940,0.141,0.018,1.009
1727342807447,2024-09-26T12.26.47.447,12.960,0.106,0.054,0.994
1727342807467,2024-09-26T12.26.47.467,12.980,0.108,0.053,0.988
1727342807487,2024-09-26T12.26.47.487,13.000,0.107,0.063,0.943
1727342807507,2024-09-26T12.26.47.507,13.020,0.128,0.080,0.935
1727342807527,2024-09-26T12.26.47.527,13.040,0.125,0.071,0.941
1727342807547,2024-09-26T12.26.47.547,13.060,0.112,0.041,0.957
1727342807567,2024-09-26T12.26.47.567,13.080,0.188,0.019,0.967
1727342807587,2024-09-26T12.26.47.587,13.100,0.172,0.065,0.938
1727342807607,2024-09-26T12.26.47.607,13.120,0.140,0.107,0.881
1727342807627,2024-09-26T12.26.47.627,13.140,0.130,0.120,0.836
1727342807647,2024-09-26T12.26.47.647,13.160,0.085,0.150,0.781
1727342807667,2024-09-26T12.26.47.667,13.180,0.022,0.169,0.724
1727342807687,2024-09-26T12.26.47.687,13.200,0.021,0.180,0.687
1727342807707,2024-09-26T12.26.47.707,13.220,0.065,0.153,0.720
1727342807727,2024-09-26T12.26.47.727,13.240,0.078,0.089,0.746
1727342807747,2024-09-26T12.26.47.747,13.260,0.079,0.069,0.704
1727342807767,2024-09-26T12.26.47.767,13.280,0.104,0.067,0.713
1727342807787,2024-09-26T12.26.47.787,13.300,0.129,0.040,0.752
1727342807807,2024-09-26T12.26.47.807,13.320,0.156,0.026,0.765
1727342807827,2024-09-26T12.26.47.827,13.340,0.220,-0.088,0.837
1727342807847,2024-09-26T12.26.47.847,13.360,0.164,-0.202,0.774
1727342807867,2024-09-26T12.26.47.867,13.380,0.164,-0.189,0.792
1727342807887,2024-09-26T12.26.47.887,13.400,0.240,-0.198,0.860
1727342807907,2024-09-26T12.26.47.907,13.420,0.282,-0.211,0.854
1727342807927,2024-09-26T12.26.47.927,13.440,0.266,-0.276,0.764
1727342807947,2024-09-26T12.26.47.947,13.460,0.059,-0.330,0.650
1727342807967,2024-09-26T12.26.47.967,13.480,0.135,-0.398,0.741
1727342807987,2024-09-26T12.26.47.987,13.500,0.301,-0.510,0.844
1727342808007,2024-09-26T12.26.48.007,13.520,0.297,-0.569,0.798
1727342808027,2024-09-26T12.26.48.027,13.540,0.252,-0.585,0.724
1727342808047,2024-09-26T12.26.48.047,13.560,0.103,-0.643,0.677
1727342808067,2024-09-26T12.26.48.067,13.580,0.250,-0.759,0.780
1727342808087,2024-09-26T12.26.48.087,13.600,0.354,-0.827,0.784
1727342808107,2024-09-26T12.26.48.107,13.620,0.256,-0.803,0.688
1727342808127,2024-09-26T12.26.48.127,13.640,0.172,-0.825,0.648
1727342808147,2024-09-26T12.26.48.147,13.660,0.163,-0.926,0.690
1727342808167,2024-09-26T12.26.48.167,13.680,0.284,-1.017,0.748
1727342808187,2024-09-26T12.26.48.187,13.700,0.253,-1.006,0.725
1727342808207,2024-09-26T12.26.48.207,13.720,0.251,-0.983,0.689
1727342808227,2024-09-26T12.26.48.227,13.740,0.262,-0.974,0.645
1727342808247,2024-09-26T12.26.48.247,13.760,0.158,-0.932,0.555
1727342808267,2024-09-26T12.26.48.267,13.780,0.074,-0.935,0.490
1727342808287,2024-09-26T12.26.48.287,13.800,0.109,-0.992,0.519
1727342808307,2024-09-26T12.26.48.307,13.820,0.114,-0.984,0.559
1727342808327,2024-09-26T12.26.48.327,13.840,0.050,-0.974,0.517
1727342808347,2024-09-26T12.26.48.347,13.860,0.094,-1.020,0.526
1727342808367,2024-09-26T12.26.48.367,13.880,0.222,-1.068,0.610
1727342808387,2024-09-26T12.26.48.387,13.900,0.186,-1.055,0.587
1727342808407,2024-09-26T12.26.48.407,13.920,0.146,-1.002,0.515
1727342808427,2024-09-26T12.26.48.427,13.940,0.123,-0.984,0.487
1727342808447,2024-09-26T12.26.48.447,13.960,0.173,-0.996,0.505
1727342808467,2024-09-26T12.26.48.467,13.980,0.174,-0.988,0.491
1727342808487,2024-09-26T12.26.48.487,14.000,0.146,-0.970,0.460
1727342808507,2024-09-26T12.26.48.507,14.020,0.107,-0.961,0.406
1727342808527,2024-09-26T12.26.48.527,14.040,0.110,-0.971,0.390
1727342808547,2024-09-26T12.26.48.547,14.060,0.170,-0.980,0.426
1727342808567,2024-09-26T12.26.48.567,14.080,0.159,-0.983,0.423
1727342808587,2024-09-26T12.26.48.587,14.100,0.110,-0.968,0.365
1727342808607,2024-09-26T12.26.48.607,14.120,0.075,-0.965,0.363
1727342808627,2024-09-26T12.26.48.627,14.140,0.137,-0.980,0.426
1727342808647,2024-09-26T12.26.48.647,14.160,0.165,-1.004,0.500
1727342808667,2024-09-26T12.26.48.667,14.180,0.137,-1.021,0.496
1727342808687,2024-09-26T12.26.48.687,14.200,0.114,-1.011,0.485
1727342808707,2024-09-26T12.26.48.707,14.220,0.137,-1.036,0.566
1727342808727,2024-09-26T12.26.48.727,14.240,0.221,-1.034,0.641
1727342808747,2024-09-26T12.26.48.747,14.260,0.258,-1.022,0.685
1727342808767,2024-09-26T12.26.48.767,14.280,0.186,-1.031,0.665
1727342808787,2024-09-26T12.26.48.787,14.300,0.198,-1.018,0.672
1727342808807,2024-09-26T12.26.48.807,14.320,0.249,-1.024,0.756
1727342808827,2024-09-26T12.26.48.827,14.340,0.219,-0.992,0.774
1727342808847,2024-09-26T12.26.48.847,14.360,0.209,-0.940,0.769
1727342808867,2024-09-26T12.26.48.867,14.380,0.216,-0.916,0.782
1727342808887,2024-09-26T12.26.48.887,14.400,0.254,-0.892,0.778
1727342808907,2024-09-26T12.26.48.907,14.420,0.241,-0.853,0.810
1727342808927,2024-09-26T12.26.48.927,14.440,0.229,-0.808,0.801
1727342808947,2024-09-26T12.26.48.947,14.460,0.281,-0.727,0.761
1727342808967,2024-09-26T12.26.48.967,14.480,0.227,-0.655,0.756
1727342808987,2024-09-26T12.26.48.987,14.500,0.197,-0.597,0.734
1727342809007,2024-09-26T12.26.49.007,14.520,0.228,-0.549,0.733
1727342809027,2024-09-26T12.26.49.027,14.540,0.212,-0.513,0.718
1727342809047,2024-09-26T12.26.49.047,14.560,0.281,-0.442,0.732
1727342809067,2024-09-26T12.26.49.067,14.580,0.170,-0.374,0.728
1727342809087,2024-09-26T12.26.49.087,14.600,0.153,-0.307,0.729
1727342809107,2024-09-26T12.26.49.107,14.620,0.198,-0.316,0.734
1727342809127,2024-09-26T12.26.49.127,14.640,0.251,-0.280,0.799
1727342809147,2024-09-26T12.26.49.147,14.660,0.243,-0.257,0.810
1727342809167,2024-09-26T12.26.49.167,14.680,0.156,-0.149,0.737
1727342809187,2024-09-26T12.26.49.187,14.700,0.149,-0.054,0.749
1727342809207,2024-09-26T12.26.49.207,14.720,0.141,-0.029,0.754
1727342809227,2024-09-26T12.26.49.227,14.740,0.137,0.011,0.757
1727342809247,2024-09-26T12.26.49.247,14.760,0.108,0.071,0.718
1727342809267,2024-09-26T12.26.49.267,14.780,0.111,0.131,0.717
1727342809287,2024-09-26T12.26.49.287,14.800,0.076,0.144,0.735
1727342809307,2024-09-26T12.26.49.307,14.820,0.057,0.188,0.760
1727342809327,2024-09-26T12.26.49.327,14.840,0.059,0.200,0.778
1727342809347,2024-09-26T12.26.49.347,14.860,0.046,0.198,0.770
1727342809367,2024-09-26T12.26.49.367,14.880,0.083,0.208,0.781
1727342809387,2024-09-26T12.26.49.387,14.900,0.105,0.184,0.865
1727342809407,2024-09-26T12.26.49.407,14.920,0.084,0.185,0.914
1727342809427,2024-09-26T12.26.49.427,14.940,0.072,0.198,0.894
1727342809447,2024-09-26T12.26.49.447,14.960,0.016,0.220,0.835
1727342809467,2024-09-26T12.26.49.467,14.980,0.062,0.220,0.839
1727342809487,2024-09-26T12.26.49.487,15.000,0.115,0.199,0.928
1727342809507,2024-09-26T12.26.49.507,15.020,0.126,0.172,0.987
1727342809527,2024-09-26T12.26.49.527,15.040,0.065,0.197,0.930
1727342809547,2024-09-26T12.26.49.547,15.060,0.043,0.188,0.894
1727342809567,2024-09-26T12.26.49.567,15.080,0.155,0.167,0.946
1727342809587,2024-09-26T12.26.49.587,15.100,0.157,0.157,1.024
1727342809607,2024-09-26T12.26.49.607,15.120,0.122,0.160,1.004
1727342809627,2024-09-26T12.26.49.627,15.140,0.068,0.168,0.930
1727342809647,2024-09-26T12.26.49.647,15.160,0.086,0.161,0.930
1727342809667,2024-09-26T12.26.49.667,15.180,0.157,0.133,0.990
1727342809687,2024-09-26T12.26.49.687,15.200,0.161,0.139,1.008
1727342809707,2024-09-26T12.26.49.707,15.220,0.115,0.147,0.980
1727342809727,2024-09-26T12.26.49.727,15.240,0.089,0.167,0.929
1727342809747,2024-09-26T12.26.49.747,15.260,0.063,0.179,0.892
1727342809767,2024-09-26T12.26.49.767,15.280,0.127,0.172,0.916
1727342809787,2024-09-26T12.26.49.787,15.300,0.119,0.169,0.931
1727342809807,2024-09-26T12.26.49.807,15.320,0.099,0.198,0.864
1727342809827,2024-09-26T12.26.49.827,15.340,0.093,0.191,0.779
1727342809847,2024-09-26T12.26.49.847,15.360,0.092,0.181,0.734
1727342809867,2024-09-26T12.26.49.867,15.380,0.079,0.186,0.699
1727342809887,2024-09-26T12.26.49.887,15.400,0.084,0.210,0.642
1727342809907,2024-09-26T12.26.49.907,15.420,0.099,0.206,0.577
1727342809927,2024-09-26T12.26.49.927,15.440,0.035,0.151,0.524
1727342809947,2024-09-26T12.26.49.947,15.460,0.085,0.089,0.566
1727342809967,2024-09-26T12.26.49.967,15.480,0.134,0.020,0.659
1727342809987,2024-09-26T12.26.49.987,15.500,0.123,-0.045,0.653
1727342810007,2024-09-26T12.26.50.007,15.520,0.093,-0.100,0.649
1727342810027,2024-09-26T12.26.50.027,15.540,0.057,-0.160,0.652
1727342810047,2024-09-26T12.26.50.047,15.560,0.138,-0.248,0.684
