epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727343504057,2024-09-26T12.38.24.057,0.000,-51.646,8.354,30.610
1727343504077,2024-09-26T12.38.24.077,0.020,-50.915,6.951,32.073
1727343504097,2024-09-26T12.38.24.097,0.040,-50.976,0.427,41.707
1727343504117,2024-09-26T12.38.24.117,0.060,-54.695,1.768,51.341
1727343504137,2024-09-26T12.38.24.137,0.080,-51.951,11.341,52.744
1727343504157,2024-09-26T12.38.24.157,0.100,-37.012,11.829,52.744
1727343504177,2024-09-26T12.38.24.177,0.120,-23.354,2.317,57.012
1727343504197,2024-09-26T12.38.24.197,0.140,-21.220,9.817,58.293
1727343504217,2024-09-26T12.38.24.217,0.160,-23.476,21.707,57.012
1727343504237,2024-09-26T12.38.24.237,0.180,-20.976,18.293,56.098
1727343504257,2024-09-26T12.38.24.257,0.200,-2.683,8.354,54.024
1727343504277,2024-09-26T12.38.24.277,0.220,20.976,3.902,52.622
1727343504297,2024-09-26T12.38.24.297,0.240,33.232,15.244,47.134
1727343504317,2024-09-26T12.38.24.317,0.260,30.244,33.476,41.768
1727343504337,2024-09-26T12.38.24.337,0.280,23.049,35.122,42.439
1727343504357,2024-09-26T12.38.24.357,0.300,26.890,32.012,45.793
1727343504377,2024-09-26T12.38.24.377,0.320,37.134,33.171,49.939
1727343504397,2024-09-26T12.38.24.397,0.340,41.829,39.329,50.549
1727343504417,2024-09-26T12.38.24.417,0.360,39.939,45.000,47.012
1727343504437,2024-09-26T12.38.24.437,0.380,38.171,43.780,43.110
1727343504457,2024-09-26T12.38.24.457,0.400,43.049,45.305,40.305
1727343504477,2024-09-26T12.38.24.477,0.420,49.085,48.841,35.183
1727343504497,2024-09-26T12.38.24.497,0.440,49.817,47.683,28.841
1727343504517,2024-09-26T12.38.24.517,0.460,49.512,40.793,23.841
1727343504537,2024-09-26T12.38.24.537,0.480,51.098,35.366,19.756
1727343504557,2024-09-26T12.38.24.557,0.500,51.159,33.293,14.817
1727343504577,2024-09-26T12.38.24.577,0.520,49.451,33.659,4.512
1727343504597,2024-09-26T12.38.24.597,0.540,49.634,38.537,-4.329
1727343504617,2024-09-26T12.38.24.617,0.560,50.183,35.732,-6.646
1727343504637,2024-09-26T12.38.24.637,0.580,45.854,22.561,-6.768
1727343504657,2024-09-26T12.38.24.657,0.600,33.780,6.951,-5.915
1727343504677,2024-09-26T12.38.24.677,0.620,20.976,5.793,-4.939
1727343504697,2024-09-26T12.38.24.697,0.640,16.585,12.866,-2.317
1727343504717,2024-09-26T12.38.24.717,0.660,15.061,-0.122,0.122
1727343504737,2024-09-26T12.38.24.737,0.680,14.939,-16.829,-1.768
1727343504757,2024-09-26T12.38.24.757,0.700,15.610,-22.439,-7.622
1727343504777,2024-09-26T12.38.24.777,0.720,17.622,-27.256,-10.671
1727343504797,2024-09-26T12.38.24.797,0.740,25.305,-28.476,-19.878
1727343504817,2024-09-26T12.38.24.817,0.760,29.024,-31.829,-26.768
1727343504837,2024-09-26T12.38.24.837,0.780,33.354,-28.720,-29.451
1727343504857,2024-09-26T12.38.24.857,0.800,42.805,-21.341,-33.415
1727343504877,2024-09-26T12.38.24.877,0.820,43.598,-18.049,-34.573
1727343504897,2024-09-26T12.38.24.897,0.840,29.085,-24.512,-32.683
1727343504917,2024-09-26T12.38.24.917,0.860,14.756,-41.280,-27.012
1727343504937,2024-09-26T12.38.24.937,0.880,5.488,-38.293,-24.878
1727343504957,2024-09-26T12.38.24.957,0.900,4.329,4.146,-22.317
1727343504977,2024-09-26T12.38.24.977,0.920,2.195,18.598,-20.915
1727343504997,2024-09-26T12.38.24.997,0.940,0.061,-4.085,-24.878
1727343505017,2024-09-26T12.38.25.017,0.960,3.841,-20.488,-25.366
1727343505037,2024-09-26T12.38.25.037,0.980,6.280,-20.244,-16.829
1727343505057,2024-09-26T12.38.25.057,1.000,-4.939,-12.134,-10.061
1727343505077,2024-09-26T12.38.25.077,1.020,-12.195,3.780,-10.244
1727343505097,2024-09-26T12.38.25.097,1.040,-11.768,5.244,-12.073
1727343505117,2024-09-26T12.38.25.117,1.060,-7.805,-2.561,-11.159
1727343505137,2024-09-26T12.38.25.137,1.080,-4.878,-3.110,-6.463
1727343505157,2024-09-26T12.38.25.157,1.100,-6.951,3.049,-2.744
1727343505177,2024-09-26T12.38.25.177,1.120,-8.171,3.476,-3.049
1727343505197,2024-09-26T12.38.25.197,1.140,-4.451,-1.768,-5.610
1727343505217,2024-09-26T12.38.25.217,1.160,1.524,0.244,-6.707
1727343505237,2024-09-26T12.38.25.237,1.180,4.085,8.780,-4.451
1727343505257,2024-09-26T12.38.25.257,1.200,0.671,9.390,-1.280
1727343505277,2024-09-26T12.38.25.277,1.220,-2.256,0.000,1.220
1727343505297,2024-09-26T12.38.25.297,1.240,-0.610,-5.610,0.488
1727343505317,2024-09-26T12.38.25.317,1.260,2.012,-3.476,-2.134
1727343505337,2024-09-26T12.38.25.337,1.280,2.439,0.915,-3.049
1727343505357,2024-09-26T12.38.25.357,1.300,2.317,1.951,-2.134
1727343505377,2024-09-26T12.38.25.377,1.320,2.012,-3.476,-1.951
1727343505397,2024-09-26T12.38.25.397,1.340,3.049,-1.707,-3.171
1727343505417,2024-09-26T12.38.25.417,1.360,6.707,5.610,-4.329
1727343505437,2024-09-26T12.38.25.437,1.380,7.744,2.256,-3.720
1727343505457,2024-09-26T12.38.25.457,1.400,6.646,-5.061,-2.561
1727343505477,2024-09-26T12.38.25.477,1.420,9.695,-5.549,-4.207
1727343505497,2024-09-26T12.38.25.497,1.440,14.512,-4.573,-7.927
1727343505517,2024-09-26T12.38.25.517,1.460,16.402,-6.768,-11.524
1727343505537,2024-09-26T12.38.25.537,1.480,16.768,-7.744,-15.000
1727343505557,2024-09-26T12.38.25.557,1.500,15.976,-6.098,-17.012
1727343505577,2024-09-26T12.38.25.577,1.520,15.915,-2.866,-22.378
1727343505597,2024-09-26T12.38.25.597,1.540,14.085,-8.598,-26.341
1727343505617,2024-09-26T12.38.25.617,1.560,10.488,-20.366,-27.195
1727343505637,2024-09-26T12.38.25.637,1.580,7.012,-23.963,-28.171
1727343505657,2024-09-26T12.38.25.657,1.600,-1.037,-22.500,-28.841
1727343505677,2024-09-26T12.38.25.677,1.620,-8.476,-14.695,-31.463
1727343505697,2024-09-26T12.38.25.697,1.640,-8.537,-11.280,-34.207
1727343505717,2024-09-26T12.38.25.717,1.660,-6.037,-23.598,-31.585
1727343505737,2024-09-26T12.38.25.737,1.680,-8.598,-29.634,-27.256
1727343505757,2024-09-26T12.38.25.757,1.700,-19.451,-5.549,-33.963
1727343505777,2024-09-26T12.38.25.777,1.720,-23.293,21.341,-55.122
1727343505797,2024-09-26T12.38.25.797,1.740,-20.305,16.951,-71.463
1727343505817,2024-09-26T12.38.25.817,1.760,-22.988,-1.280,-64.817
1727343505837,2024-09-26T12.38.25.837,1.780,-31.707,-16.159,-52.805
1727343505857,2024-09-26T12.38.25.857,1.800,-45.854,-25.122,-42.317
1727343505877,2024-09-26T12.38.25.877,1.820,-56.037,-23.902,-36.220
1727343505897,2024-09-26T12.38.25.897,1.840,-56.585,-28.902,-27.256
1727343505917,2024-09-26T12.38.25.917,1.860,-56.829,-40.915,-15.488
1727343505937,2024-09-26T12.38.25.937,1.880,-62.805,-33.049,-3.232
1727343505957,2024-09-26T12.38.25.957,1.900,-74.390,-25.061,7.317
1727343505977,2024-09-26T12.38.25.977,1.920,-78.293,-30.976,15.122
1727343505997,2024-09-26T12.38.25.997,1.940,-71.159,-40.732,22.744
1727343506017,2024-09-26T12.38.26.017,1.960,-63.049,-35.732,25.000
1727343506037,2024-09-26T12.38.26.037,1.980,-66.463,-9.939,27.439
1727343506057,2024-09-26T12.38.26.057,2.000,-74.939,-7.805,31.707
1727343506077,2024-09-26T12.38.26.077,2.020,-70.793,-18.232,40.061
1727343506097,2024-09-26T12.38.26.097,2.040,-57.561,-2.988,44.268
1727343506117,2024-09-26T12.38.26.117,2.060,-56.220,14.573,45.976
1727343506137,2024-09-26T12.38.26.137,2.080,-61.951,14.390,52.561
1727343506157,2024-09-26T12.38.26.157,2.100,-55.488,17.012,61.280
1727343506177,2024-09-26T12.38.26.177,2.120,-41.220,9.268,66.646
1727343506197,2024-09-26T12.38.26.197,2.140,-32.866,-10.488,71.646
1727343506217,2024-09-26T12.38.26.217,2.160,-24.268,-15.305,71.768
1727343506237,2024-09-26T12.38.26.237,2.180,-9.695,-0.732,62.439
1727343506257,2024-09-26T12.38.26.257,2.200,9.024,9.390,50.549
1727343506277,2024-09-26T12.38.26.277,2.220,26.707,14.878,42.744
1727343506297,2024-09-26T12.38.26.297,2.240,31.463,13.963,46.402
1727343506317,2024-09-26T12.38.26.317,2.260,26.037,14.695,51.707
1727343506337,2024-09-26T12.38.26.337,2.280,22.744,23.780,51.646
1727343506357,2024-09-26T12.38.26.357,2.300,24.085,31.829,50.427
1727343506377,2024-09-26T12.38.26.377,2.320,21.890,33.110,54.390
1727343506397,2024-09-26T12.38.26.397,2.340,17.073,26.463,58.293
1727343506417,2024-09-26T12.38.26.417,2.360,20.183,23.354,56.768
1727343506437,2024-09-26T12.38.26.437,2.380,32.805,27.073,49.817
1727343506457,2024-09-26T12.38.26.457,2.400,44.878,22.805,41.646
1727343506477,2024-09-26T12.38.26.477,2.420,51.463,16.037,32.012
1727343506497,2024-09-26T12.38.26.497,2.440,57.134,30.366,19.939
1727343506517,2024-09-26T12.38.26.517,2.460,65.793,49.573,8.537
1727343506537,2024-09-26T12.38.26.537,2.480,72.378,42.134,1.402
1727343506557,2024-09-26T12.38.26.557,2.500,74.024,20.915,-2.500
1727343506577,2024-09-26T12.38.26.577,2.520,73.232,13.598,-4.817
1727343506597,2024-09-26T12.38.26.597,2.540,72.073,13.902,-8.780
1727343506617,2024-09-26T12.38.26.617,2.560,69.512,12.744,-12.744
1727343506637,2024-09-26T12.38.26.637,2.580,67.866,6.037,-18.415
1727343506657,2024-09-26T12.38.26.657,2.600,69.756,7.622,-23.780
1727343506677,2024-09-26T12.38.26.677,2.620,67.744,9.146,-25.366
1727343506697,2024-09-26T12.38.26.697,2.640,60.549,-1.707,-25.366
1727343506717,2024-09-26T12.38.26.717,2.660,50.122,-11.646,-24.573
1727343506737,2024-09-26T12.38.26.737,2.680,46.890,-5.305,-26.707
1727343506757,2024-09-26T12.38.26.757,2.700,50.915,-4.756,-29.207
1727343506777,2024-09-26T12.38.26.777,2.720,49.024,-22.866,-29.512
1727343506797,2024-09-26T12.38.26.797,2.740,39.634,-42.500,-32.073
1727343506817,2024-09-26T12.38.26.817,2.760,32.012,-41.098,-35.488
1727343506837,2024-09-26T12.38.26.837,2.780,29.329,-28.902,-33.963
1727343506857,2024-09-26T12.38.26.857,2.800,27.439,-26.829,-28.537
1727343506877,2024-09-26T12.38.26.877,2.820,22.683,-30.854,-27.500
1727343506897,2024-09-26T12.38.26.897,2.840,16.341,-19.329,-34.634
1727343506917,2024-09-26T12.38.26.917,2.860,10.549,-2.439,-36.707
1727343506937,2024-09-26T12.38.26.937,2.880,4.024,2.317,-32.317
1727343506957,2024-09-26T12.38.26.957,2.900,-2.195,8.963,-30.549
1727343506977,2024-09-26T12.38.26.977,2.920,-2.561,11.890,-28.232
1727343506997,2024-09-26T12.38.26.997,2.940,-3.780,-4.512,-19.268
1727343507017,2024-09-26T12.38.27.017,2.960,-7.378,-14.634,-9.756
1727343507037,2024-09-26T12.38.27.037,2.980,-8.110,-10.244,-5.061
1727343507057,2024-09-26T12.38.27.057,3.000,-8.110,-3.354,-2.012
1727343507077,2024-09-26T12.38.27.077,3.020,-8.780,1.829,-1.646
1727343507097,2024-09-26T12.38.27.097,3.040,-10.854,-3.537,-0.183
1727343507117,2024-09-26T12.38.27.117,3.060,-10.122,-6.098,0.671
1727343507137,2024-09-26T12.38.27.137,3.080,-7.256,0.610,1.890
1727343507157,2024-09-26T12.38.27.157,3.100,-2.622,5.671,2.805
1727343507177,2024-09-26T12.38.27.177,3.120,-1.829,2.195,2.195
1727343507197,2024-09-26T12.38.27.197,3.140,-3.110,-0.061,2.927
1727343507217,2024-09-26T12.38.27.217,3.160,-0.488,-0.427,4.695
1727343507237,2024-09-26T12.38.27.237,3.180,3.963,-4.146,5.976
1727343507257,2024-09-26T12.38.27.257,3.200,5.915,-14.939,7.744
1727343507277,2024-09-26T12.38.27.277,3.220,7.988,-21.220,8.841
1727343507297,2024-09-26T12.38.27.297,3.240,10.915,-22.561,7.073
1727343507317,2024-09-26T12.38.27.317,3.260,10.305,-24.146,4.512
1727343507357,2024-09-26T12.38.27.357,3.300,12.073,-35.061,-6.646
1727343507377,2024-09-26T12.38.27.377,3.320,8.841,-41.707,-11.524
1727343507397,2024-09-26T12.38.27.397,3.340,8.659,-36.951,-20.122
1727343507417,2024-09-26T12.38.27.417,3.360,9.329,-45.488,-26.098
1727343507437,2024-09-26T12.38.27.437,3.380,3.232,-68.049,-29.024
1727343507457,2024-09-26T12.38.27.457,3.400,-3.659,-62.256,-30.122
1727343507477,2024-09-26T12.38.27.477,3.420,-6.646,-35.854,-29.756
1727343507497,2024-09-26T12.38.27.497,3.440,-8.171,-35.122,-31.341
1727343507517,2024-09-26T12.38.27.517,3.460,-16.341,-56.098,-27.317
1727343507537,2024-09-26T12.38.27.537,3.480,-28.110,-68.415,-19.207
1727343507557,2024-09-26T12.38.27.557,3.500,-34.512,-59.573,-16.159
1727343507577,2024-09-26T12.38.27.577,3.520,-40.366,-43.659,-15.122
1727343507597,2024-09-26T12.38.27.597,3.540,-44.085,-33.963,-16.890
1727343507617,2024-09-26T12.38.27.617,3.560,-52.195,-33.293,-16.037
1727343507637,2024-09-26T12.38.27.637,3.580,-56.463,-25.366,-13.171
1727343507657,2024-09-26T12.38.27.657,3.600,-55.915,-25.244,-8.537
1727343507677,2024-09-26T12.38.27.677,3.620,-60.610,-27.073,-1.585
1727343507697,2024-09-26T12.38.27.697,3.640,-64.695,-13.720,1.768
1727343507717,2024-09-26T12.38.27.717,3.660,-64.939,-6.646,5.915
1727343507737,2024-09-26T12.38.27.737,3.680,-62.561,-13.354,16.829
1727343507757,2024-09-26T12.38.27.757,3.700,-62.500,-22.500,26.280
1727343507777,2024-09-26T12.38.27.777,3.720,-61.341,-21.524,27.622
1727343507797,2024-09-26T12.38.27.797,3.740,-57.866,-15.427,23.171
1727343507817,2024-09-26T12.38.27.817,3.760,-58.780,1.220,20.427
1727343507837,2024-09-26T12.38.27.837,3.780,-64.329,27.256,24.573
1727343507857,2024-09-26T12.38.27.857,3.800,-64.451,37.866,35.488
1727343507877,2024-09-26T12.38.27.877,3.820,-54.817,25.854,41.890
1727343507897,2024-09-26T12.38.27.897,3.840,-40.488,22.622,44.512
1727343507917,2024-09-26T12.38.27.917,3.860,-36.159,40.915,44.146
1727343507937,2024-09-26T12.38.27.937,3.880,-32.988,54.573,46.159
1727343507957,2024-09-26T12.38.27.957,3.900,-20.122,53.598,51.220
1727343507977,2024-09-26T12.38.27.977,3.920,-10.549,48.232,59.146
1727343507997,2024-09-26T12.38.27.997,3.940,-7.500,44.878,63.293
1727343508017,2024-09-26T12.38.28.017,3.960,1.524,44.817,62.744
1727343508037,2024-09-26T12.38.28.037,3.980,15.061,55.549,58.476
1727343508057,2024-09-26T12.38.28.057,4.000,24.268,59.451,52.439
1727343508077,2024-09-26T12.38.28.077,4.020,30.000,55.732,47.988
1727343508097,2024-09-26T12.38.28.097,4.040,37.073,49.695,48.049
1727343508117,2024-09-26T12.38.28.117,4.060,44.329,53.841,45.244
1727343508137,2024-09-26T12.38.28.137,4.080,53.415,56.463,37.561
1727343508157,2024-09-26T12.38.28.157,4.100,58.354,46.524,32.378
1727343508177,2024-09-26T12.38.28.177,4.120,54.268,35.793,30.366
1727343508197,2024-09-26T12.38.28.197,4.140,52.134,35.488,25.610
1727343508217,2024-09-26T12.38.28.217,4.160,56.159,38.720,18.780
1727343508237,2024-09-26T12.38.28.237,4.180,59.756,31.890,12.622
1727343508257,2024-09-26T12.38.28.257,4.200,60.122,28.841,7.683
1727343508277,2024-09-26T12.38.28.277,4.220,59.024,28.963,3.598
1727343508297,2024-09-26T12.38.28.297,4.240,60.549,21.402,0.305
1727343508317,2024-09-26T12.38.28.317,4.260,65.732,12.378,-2.805
1727343508337,2024-09-26T12.38.28.337,4.280,67.439,-2.866,-4.024
1727343508357,2024-09-26T12.38.28.357,4.300,64.390,-8.110,-7.012
1727343508377,2024-09-26T12.38.28.377,4.320,59.390,-4.939,-12.500
1727343508397,2024-09-26T12.38.28.397,4.340,52.561,-11.951,-15.915
1727343508417,2024-09-26T12.38.28.417,4.360,44.756,-34.878,-13.841
1727343508437,2024-09-26T12.38.28.437,4.380,35.366,-55.183,-12.805
1727343508457,2024-09-26T12.38.28.457,4.400,27.012,-58.232,-19.146
1727343508477,2024-09-26T12.38.28.477,4.420,18.720,-68.110,-23.841
1727343508497,2024-09-26T12.38.28.497,4.440,9.085,-85.122,-23.537
1727343508517,2024-09-26T12.38.28.517,4.460,3.537,-66.220,-24.085
1727343508537,2024-09-26T12.38.28.537,4.480,18.049,-2.927,-33.232
1727343508557,2024-09-26T12.38.28.557,4.500,23.598,10.183,-36.037
1727343508577,2024-09-26T12.38.28.577,4.520,10.671,-14.634,-32.317
1727343508597,2024-09-26T12.38.28.597,4.540,-1.098,-23.476,-29.878
1727343508617,2024-09-26T12.38.28.617,4.560,-1.341,-20.610,-26.890
1727343508637,2024-09-26T12.38.28.637,4.580,4.756,-7.317,-24.756
1727343508657,2024-09-26T12.38.28.657,4.600,1.707,-4.451,-21.341
1727343508677,2024-09-26T12.38.28.677,4.620,-10.183,-9.146,-17.317
1727343508697,2024-09-26T12.38.28.697,4.640,-19.268,-17.378,-11.585
1727343508717,2024-09-26T12.38.28.717,4.660,-15.976,-14.817,-8.049
1727343508737,2024-09-26T12.38.28.737,4.680,-10.793,-2.256,-6.098
1727343508757,2024-09-26T12.38.28.757,4.700,-11.890,6.829,-4.085
1727343508777,2024-09-26T12.38.28.777,4.720,-15.915,3.841,-1.951
1727343508797,2024-09-26T12.38.28.797,4.740,-15.061,-0.793,0.305
1727343508817,2024-09-26T12.38.28.817,4.760,-7.805,2.012,0.061
1727343508837,2024-09-26T12.38.28.837,4.780,-1.524,4.695,0.366
1727343508857,2024-09-26T12.38.28.857,4.800,-0.671,2.073,1.768
1727343508877,2024-09-26T12.38.28.877,4.820,-0.427,-0.976,2.378
1727343508897,2024-09-26T12.38.28.897,4.840,2.622,-1.037,2.378
1727343508977,2024-09-26T12.38.28.977,4.920,5.427,-26.768,-6.402
1727343508997,2024-09-26T12.38.28.997,4.940,-0.732,-30.000,-6.646
1727343509017,2024-09-26T12.38.29.017,4.960,-1.951,-9.329,-14.695
1727343509037,2024-09-26T12.38.29.037,4.980,-0.793,-4.024,-24.695
1727343509057,2024-09-26T12.38.29.057,5.000,0.183,-17.927,-27.683
1727343509077,2024-09-26T12.38.29.077,5.020,-0.305,-37.073,-28.476
1727343509097,2024-09-26T12.38.29.097,5.040,-3.354,-47.988,-29.878
1727343509117,2024-09-26T12.38.29.117,5.060,-4.878,-55.854,-29.207
1727343509137,2024-09-26T12.38.29.137,5.080,-8.232,-77.073,-28.232
1727343509157,2024-09-26T12.38.29.157,5.100,-15.366,-97.195,-27.805
1727343509177,2024-09-26T12.38.29.177,5.120,-20.122,-90.976,-25.610
1727343509197,2024-09-26T12.38.29.197,5.140,-21.890,-58.720,-25.488
1727343509217,2024-09-26T12.38.29.217,5.160,-29.390,-41.402,-24.695
1727343509237,2024-09-26T12.38.29.237,5.180,-36.829,-46.829,-22.744
1727343509257,2024-09-26T12.38.29.257,5.200,-39.512,-45.183,-23.841
1727343509277,2024-09-26T12.38.29.277,5.220,-41.159,-28.049,-24.329
1727343509297,2024-09-26T12.38.29.297,5.240,-41.768,-2.866,-22.988
1727343509317,2024-09-26T12.38.29.317,5.260,-43.232,0.488,-17.134
1727343509337,2024-09-26T12.38.29.337,5.280,-46.890,-29.390,-7.378
1727343509357,2024-09-26T12.38.29.357,5.300,-47.622,-56.707,-0.732
1727343509377,2024-09-26T12.38.29.377,5.320,-48.354,-48.293,2.805
1727343509397,2024-09-26T12.38.29.397,5.340,-52.500,-15.427,9.695
1727343509417,2024-09-26T12.38.29.417,5.360,-60.000,-10.183,17.378
1727343509437,2024-09-26T12.38.29.437,5.380,-60.732,-18.232,22.866
1727343509457,2024-09-26T12.38.29.457,5.400,-55.000,-15.061,24.390
1727343509477,2024-09-26T12.38.29.477,5.420,-50.183,-5.488,23.720
1727343509497,2024-09-26T12.38.29.497,5.440,-55.488,-6.037,25.976
1727343509517,2024-09-26T12.38.29.517,5.460,-62.988,-7.134,32.683
1727343509537,2024-09-26T12.38.29.537,5.480,-59.024,2.805,40.061
1727343509557,2024-09-26T12.38.29.557,5.500,-49.756,8.720,47.439
1727343509577,2024-09-26T12.38.29.577,5.520,-48.293,5.000,53.902
1727343509597,2024-09-26T12.38.29.597,5.540,-51.463,8.232,59.817
1727343509617,2024-09-26T12.38.29.617,5.560,-45.122,17.744,63.902
1727343509637,2024-09-26T12.38.29.637,5.580,-32.622,16.646,66.037
1727343509657,2024-09-26T12.38.29.657,5.600,-23.171,11.098,66.341
1727343509677,2024-09-26T12.38.29.677,5.620,-17.500,15.122,63.780
1727343509697,2024-09-26T12.38.29.697,5.640,-13.659,28.598,63.659
1727343509717,2024-09-26T12.38.29.717,5.660,-10.244,38.354,66.951
1727343509737,2024-09-26T12.38.29.737,5.680,-2.134,30.305,70.488
1727343509757,2024-09-26T12.38.29.757,5.700,8.476,13.049,73.841
1727343509777,2024-09-26T12.38.29.777,5.720,14.146,-4.024,76.463
1727343509797,2024-09-26T12.38.29.797,5.740,13.963,-18.293,78.415
1727343509817,2024-09-26T12.38.29.817,5.760,18.902,-12.378,76.768
1727343509837,2024-09-26T12.38.29.837,5.780,31.768,1.646,71.098
1727343509857,2024-09-26T12.38.29.857,5.800,41.646,5.488,62.195
1727343509877,2024-09-26T12.38.29.877,5.820,45.366,4.573,53.598
1727343509897,2024-09-26T12.38.29.897,5.840,47.927,1.524,45.488
1727343509917,2024-09-26T12.38.29.917,5.860,56.646,19.207,35.366
1727343509937,2024-09-26T12.38.29.937,5.880,64.817,32.378,25.915
1727343509957,2024-09-26T12.38.29.957,5.900,67.195,23.232,18.476
1727343509977,2024-09-26T12.38.29.977,5.920,67.012,7.622,13.110
1727343509997,2024-09-26T12.38.29.997,5.940,68.049,9.756,6.585
1727343510017,2024-09-26T12.38.30.017,5.960,71.402,25.488,0.244
1727343510037,2024-09-26T12.38.30.037,5.980,72.134,24.390,-2.378
1727343510057,2024-09-26T12.38.30.057,6.000,70.793,9.695,-5.305
1727343510077,2024-09-26T12.38.30.077,6.020,70.427,-2.927,-9.146
1727343510097,2024-09-26T12.38.30.097,6.040,71.037,-12.012,-16.098
1727343510117,2024-09-26T12.38.30.117,6.060,70.915,-13.415,-25.000
1727343510137,2024-09-26T12.38.30.137,6.080,65.244,-7.866,-31.951
1727343510157,2024-09-26T12.38.30.157,6.100,58.354,-2.256,-35.366
1727343510177,2024-09-26T12.38.30.177,6.120,52.927,-11.585,-34.207
1727343510197,2024-09-26T12.38.30.197,6.140,51.159,-25.305,-34.390
1727343510217,2024-09-26T12.38.30.217,6.160,51.098,-21.524,-41.951
1727343510237,2024-09-26T12.38.30.237,6.180,50.976,-11.220,-49.268
1727343510257,2024-09-26T12.38.30.257,6.200,47.744,-4.451,-53.720
1727343510277,2024-09-26T12.38.30.277,6.220,35.915,-7.195,-52.439
1727343510297,2024-09-26T12.38.30.297,6.240,19.512,-19.207,-47.561
1727343510317,2024-09-26T12.38.30.317,6.260,7.683,-20.183,-44.207
1727343510337,2024-09-26T12.38.30.337,6.280,0.000,3.110,-43.720
1727343510357,2024-09-26T12.38.30.357,6.300,-4.207,19.634,-41.037
1727343510377,2024-09-26T12.38.30.377,6.320,-7.988,2.988,-32.256
1727343510397,2024-09-26T12.38.30.397,6.340,-13.902,-18.902,-23.659
1727343510417,2024-09-26T12.38.30.417,6.360,-16.707,-12.988,-17.500
1727343510437,2024-09-26T12.38.30.437,6.380,-13.537,7.073,-14.756
1727343510457,2024-09-26T12.38.30.457,6.400,-10.000,13.598,-12.439
1727343510477,2024-09-26T12.38.30.477,6.420,-10.488,2.317,-8.415
1727343510497,2024-09-26T12.38.30.497,6.440,-11.890,-5.366,-6.280
1727343510517,2024-09-26T12.38.30.517,6.460,-10.000,3.110,-6.890
1727343510537,2024-09-26T12.38.30.537,6.480,-7.195,8.537,-4.695
1727343510557,2024-09-26T12.38.30.557,6.500,-4.268,3.780,0.305
1727343510577,2024-09-26T12.38.30.577,6.520,-4.451,-5.915,4.695
1727343510597,2024-09-26T12.38.30.597,6.540,-5.915,-9.695,5.488
1727343510617,2024-09-26T12.38.30.617,6.560,-5.000,-1.341,1.463
1727343510637,2024-09-26T12.38.30.637,6.580,-4.634,6.585,-1.646
1727343510657,2024-09-26T12.38.30.657,6.600,-3.720,8.780,0.244
1727343510677,2024-09-26T12.38.30.677,6.620,-3.841,6.585,2.744
1727343510697,2024-09-26T12.38.30.697,6.640,-4.878,3.476,2.683
1727343510717,2024-09-26T12.38.30.717,6.660,-2.988,5.793,1.524
1727343510737,2024-09-26T12.38.30.737,6.680,-0.671,4.451,1.890
1727343510757,2024-09-26T12.38.30.757,6.700,0.061,-4.329,1.585
1727343510777,2024-09-26T12.38.30.777,6.720,3.110,-15.915,0.366
1727343510797,2024-09-26T12.38.30.797,6.740,9.939,-33.171,0.061
1727343510817,2024-09-26T12.38.30.817,6.760,17.378,-57.744,0.976
1727343510837,2024-09-26T12.38.30.837,6.780,18.110,-77.561,0.488
1727343510857,2024-09-26T12.38.30.857,6.800,10.854,-56.951,-3.902
1727343510877,2024-09-26T12.38.30.877,6.820,5.244,-20.671,-10.061
1727343510897,2024-09-26T12.38.30.897,6.840,1.890,-17.927,-12.805
1727343510917,2024-09-26T12.38.30.917,6.860,0.366,-29.695,-14.512
1727343510937,2024-09-26T12.38.30.937,6.880,-2.683,-29.085,-17.134
1727343510957,2024-09-26T12.38.30.957,6.900,-5.183,-13.537,-21.280
1727343510977,2024-09-26T12.38.30.977,6.920,-8.171,-10.305,-23.659
1727343510997,2024-09-26T12.38.30.997,6.940,-15.183,-19.451,-26.341
1727343511017,2024-09-26T12.38.31.017,6.960,-24.146,-23.598,-30.732
1727343511037,2024-09-26T12.38.31.037,6.980,-29.512,-15.000,-36.098
1727343511057,2024-09-26T12.38.31.057,7.000,-34.329,-9.756,-39.512
1727343511077,2024-09-26T12.38.31.077,7.020,-38.415,-9.024,-44.512
1727343511097,2024-09-26T12.38.31.097,7.040,-41.402,-7.561,-49.390
1727343511117,2024-09-26T12.38.31.117,7.060,-37.927,6.768,-45.854
1727343511137,2024-09-26T12.38.31.137,7.080,-30.000,11.402,-35.122
1727343511157,2024-09-26T12.38.31.157,7.100,-28.598,-2.256,-25.549
1727343511177,2024-09-26T12.38.31.177,7.120,-38.293,-7.805,-24.146
1727343511197,2024-09-26T12.38.31.197,7.140,-44.634,22.866,-26.037
1727343511217,2024-09-26T12.38.31.217,7.160,-43.780,49.390,-22.622
1727343511237,2024-09-26T12.38.31.237,7.180,-38.659,49.756,-9.451
1727343511257,2024-09-26T12.38.31.257,7.200,-36.463,19.634,-0.305
1727343511277,2024-09-26T12.38.31.277,7.220,-41.098,3.841,1.585
1727343511297,2024-09-26T12.38.31.297,7.240,-49.024,11.585,6.829
1727343511317,2024-09-26T12.38.31.317,7.260,-53.110,4.878,15.671
1727343511337,2024-09-26T12.38.31.337,7.280,-52.744,-1.951,23.963
