epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727343608193,2024-09-26T12.40.08.193,0.000,-96.220,-0.732,51.768
1727343608213,2024-09-26T12.40.08.213,0.020,-97.317,-0.732,51.280
1727343608233,2024-09-26T12.40.08.233,0.040,-99.573,-1.463,45.488
1727343608253,2024-09-26T12.40.08.253,0.060,-100.976,-1.646,40.305
1727343608273,2024-09-26T12.40.08.273,0.080,-105.854,-16.707,46.890
1727343608293,2024-09-26T12.40.08.293,0.100,-117.683,-59.207,60.854
1727343608313,2024-09-26T12.40.08.313,0.120,-127.378,-109.817,72.073
1727343608333,2024-09-26T12.40.08.333,0.140,-126.707,-103.537,65.427
1727343608353,2024-09-26T12.40.08.353,0.160,-127.866,-51.890,42.988
1727343608373,2024-09-26T12.40.08.373,0.180,-135.366,-14.878,19.634
1727343608393,2024-09-26T12.40.08.393,0.200,-133.476,5.549,1.098
1727343608413,2024-09-26T12.40.08.413,0.220,-123.049,-2.378,-12.805
1727343608433,2024-09-26T12.40.08.433,0.240,-109.939,-24.817,-28.293
1727343608453,2024-09-26T12.40.08.453,0.260,-98.171,-10.610,-44.451
1727343608473,2024-09-26T12.40.08.473,0.280,-91.646,27.012,-69.207
1727343608493,2024-09-26T12.40.08.493,0.300,-83.415,37.683,-94.512
1727343608513,2024-09-26T12.40.08.513,0.320,-66.098,5.854,-97.927
1727343608533,2024-09-26T12.40.08.533,0.340,-51.768,-12.378,-94.634
1727343608553,2024-09-26T12.40.08.553,0.360,-44.695,3.537,-105.305
1727343608573,2024-09-26T12.40.08.573,0.380,-32.256,16.890,-114.634
1727343608593,2024-09-26T12.40.08.593,0.400,-11.768,14.695,-116.646
1727343608613,2024-09-26T12.40.08.613,0.420,6.220,8.049,-114.817
1727343608633,2024-09-26T12.40.08.633,0.440,19.146,8.415,-110.549
1727343608653,2024-09-26T12.40.08.653,0.460,32.256,14.573,-105.000
1727343608673,2024-09-26T12.40.08.673,0.480,45.488,16.402,-97.256
1727343608693,2024-09-26T12.40.08.693,0.500,58.902,13.476,-90.976
1727343608713,2024-09-26T12.40.08.713,0.520,68.963,12.927,-86.585
1727343608733,2024-09-26T12.40.08.733,0.540,74.634,17.256,-77.622
1727343608753,2024-09-26T12.40.08.753,0.560,78.293,21.524,-66.463
1727343608773,2024-09-26T12.40.08.773,0.580,84.207,20.793,-55.183
1727343608793,2024-09-26T12.40.08.793,0.600,91.951,19.146,-47.805
1727343608813,2024-09-26T12.40.08.813,0.620,98.049,26.280,-40.488
1727343608833,2024-09-26T12.40.08.833,0.640,101.463,37.378,-30.000
1727343608853,2024-09-26T12.40.08.853,0.660,100.366,40.915,-22.317
1727343608873,2024-09-26T12.40.08.873,0.680,99.390,44.146,-12.805
1727343608893,2024-09-26T12.40.08.893,0.700,98.110,40.671,-3.720
1727343608913,2024-09-26T12.40.08.913,0.720,95.610,37.866,4.024
1727343608933,2024-09-26T12.40.08.933,0.740,92.378,47.561,12.073
1727343608953,2024-09-26T12.40.08.953,0.760,85.854,58.780,17.195
1727343608973,2024-09-26T12.40.08.973,0.780,75.915,61.341,20.366
1727343608993,2024-09-26T12.40.08.993,0.800,66.707,50.915,27.256
1727343609013,2024-09-26T12.40.09.013,0.820,62.073,42.134,37.744
1727343609033,2024-09-26T12.40.09.033,0.840,53.293,41.098,42.927
1727343609053,2024-09-26T12.40.09.053,0.860,41.402,40.793,43.415
1727343609073,2024-09-26T12.40.09.073,0.880,32.988,36.220,42.744
1727343609093,2024-09-26T12.40.09.093,0.900,24.634,27.195,43.659
1727343609113,2024-09-26T12.40.09.113,0.920,16.951,28.476,41.524
1727343609133,2024-09-26T12.40.09.133,0.940,8.415,33.598,36.890
1727343609153,2024-09-26T12.40.09.153,0.960,0.488,30.854,31.951
1727343609173,2024-09-26T12.40.09.173,0.980,-6.159,21.890,27.622
1727343609193,2024-09-26T12.40.09.193,1.000,-11.159,15.305,21.890
1727343609213,2024-09-26T12.40.09.213,1.020,-13.354,21.890,13.232
1727343609233,2024-09-26T12.40.09.233,1.040,-12.805,30.488,6.707
1727343609253,2024-09-26T12.40.09.253,1.060,-14.268,19.268,4.573
1727343609273,2024-09-26T12.40.09.273,1.080,-14.024,4.024,6.951
1727343609293,2024-09-26T12.40.09.293,1.100,-10.610,-1.159,5.549
1727343609313,2024-09-26T12.40.09.313,1.120,-8.963,2.683,2.317
1727343609333,2024-09-26T12.40.09.333,1.140,-5.976,9.024,-0.610
1727343609353,2024-09-26T12.40.09.353,1.160,-6.280,6.524,-4.451
1727343609373,2024-09-26T12.40.09.373,1.180,-5.488,4.512,-5.915
1727343609393,2024-09-26T12.40.09.393,1.200,-2.134,2.561,-3.293
1727343609413,2024-09-26T12.40.09.413,1.220,0.488,0.854,-2.195
1727343609433,2024-09-26T12.40.09.433,1.240,-0.854,2.134,-3.720
1727343609453,2024-09-26T12.40.09.453,1.260,-1.646,3.537,-5.366
1727343609473,2024-09-26T12.40.09.473,1.280,-0.549,1.280,-5.122
1727343609493,2024-09-26T12.40.09.493,1.300,2.195,3.780,-5.488
1727343609513,2024-09-26T12.40.09.513,1.320,3.049,8.476,-4.756
1727343609533,2024-09-26T12.40.09.533,1.340,0.793,5.488,-2.805
1727343609553,2024-09-26T12.40.09.553,1.360,-2.927,-4.024,-3.110
1727343609573,2024-09-26T12.40.09.573,1.380,-2.256,-3.110,-3.963
1727343609593,2024-09-26T12.40.09.593,1.400,1.402,4.390,-3.780
1727343609613,2024-09-26T12.40.09.613,1.420,1.707,3.415,-2.805
1727343609633,2024-09-26T12.40.09.633,1.440,-1.707,-2.622,-0.915
1727343609653,2024-09-26T12.40.09.653,1.460,-4.634,-5.427,0.305
1727343609673,2024-09-26T12.40.09.673,1.480,-3.293,-0.793,0.000
1727343609693,2024-09-26T12.40.09.693,1.500,-1.220,3.537,-0.366
1727343609713,2024-09-26T12.40.09.713,1.520,-2.683,1.524,0.610
1727343609733,2024-09-26T12.40.09.733,1.540,-5.183,-3.963,2.317
1727343609753,2024-09-26T12.40.09.753,1.560,-6.524,-6.220,1.646
1727343609773,2024-09-26T12.40.09.773,1.580,-4.878,0.549,0.305
1727343609793,2024-09-26T12.40.09.793,1.600,0.427,8.720,-0.061
1727343609813,2024-09-26T12.40.09.813,1.620,0.061,0.976,2.378
1727343609853,2024-09-26T12.40.09.853,1.660,-3.780,1.280,1.585
1727343609873,2024-09-26T12.40.09.873,1.680,1.220,6.037,-0.183
1727343609893,2024-09-26T12.40.09.893,1.700,3.171,3.171,0.610
1727343609913,2024-09-26T12.40.09.913,1.720,-0.305,-1.280,2.378
1727343609993,2024-09-26T12.40.09.993,1.800,11.280,4.756,5.305
1727343610013,2024-09-26T12.40.10.013,1.820,15.915,6.951,9.024
1727343610033,2024-09-26T12.40.10.033,1.840,19.756,13.476,12.744
1727343610053,2024-09-26T12.40.10.053,1.860,22.683,17.256,17.866
1727343610073,2024-09-26T12.40.10.073,1.880,23.659,16.341,24.573
1727343610093,2024-09-26T12.40.10.093,1.900,23.476,10.976,32.805
1727343610113,2024-09-26T12.40.10.113,1.920,23.598,6.341,39.695
1727343610133,2024-09-26T12.40.10.133,1.940,21.524,8.049,45.488
1727343610153,2024-09-26T12.40.10.153,1.960,14.695,9.573,49.451
1727343610173,2024-09-26T12.40.10.173,1.980,4.329,9.695,49.756
1727343610193,2024-09-26T12.40.10.193,2.000,-7.256,13.902,50.488
1727343610213,2024-09-26T12.40.10.213,2.020,-22.195,15.610,51.524
1727343610233,2024-09-26T12.40.10.233,2.040,-38.232,17.073,50.976
1727343610253,2024-09-26T12.40.10.253,2.060,-51.220,19.573,49.329
1727343610273,2024-09-26T12.40.10.273,2.080,-61.037,11.768,45.244
1727343610293,2024-09-26T12.40.10.293,2.100,-68.049,4.268,40.671
1727343610313,2024-09-26T12.40.10.313,2.120,-75.122,1.524,37.927
1727343610333,2024-09-26T12.40.10.333,2.140,-83.171,-0.183,35.122
1727343610353,2024-09-26T12.40.10.353,2.160,-87.073,-11.098,30.671
1727343610373,2024-09-26T12.40.10.373,2.180,-90.793,-18.780,27.500
1727343610393,2024-09-26T12.40.10.393,2.200,-95.732,-13.110,23.902
1727343610413,2024-09-26T12.40.10.413,2.220,-97.927,-11.220,21.463
1727343610433,2024-09-26T12.40.10.433,2.240,-96.402,-19.939,18.232
1727343610453,2024-09-26T12.40.10.453,2.260,-95.305,-22.012,6.829
1727343610473,2024-09-26T12.40.10.473,2.280,-93.963,-7.439,-6.220
1727343610493,2024-09-26T12.40.10.493,2.300,-88.049,-3.720,-11.402
1727343610513,2024-09-26T12.40.10.513,2.320,-80.610,-14.573,-15.244
1727343610533,2024-09-26T12.40.10.533,2.340,-72.500,-12.012,-23.598
1727343610553,2024-09-26T12.40.10.553,2.360,-68.049,2.317,-33.415
1727343610573,2024-09-26T12.40.10.573,2.380,-65.915,7.744,-39.024
1727343610593,2024-09-26T12.40.10.593,2.400,-55.366,1.463,-37.927
1727343610613,2024-09-26T12.40.10.613,2.420,-37.195,-0.793,-33.049
1727343610633,2024-09-26T12.40.10.633,2.440,-31.646,11.463,-37.805
1727343610653,2024-09-26T12.40.10.653,2.460,-41.829,28.659,-53.902
1727343610673,2024-09-26T12.40.10.673,2.480,-49.573,22.134,-67.622
1727343610693,2024-09-26T12.40.10.693,2.500,-43.476,-23.110,-69.268
1727343610713,2024-09-26T12.40.10.713,2.520,-28.232,-31.159,-75.366
1727343610733,2024-09-26T12.40.10.733,2.540,-15.122,-0.549,-92.317
1727343610753,2024-09-26T12.40.10.753,2.560,-0.671,3.476,-100.610
1727343610773,2024-09-26T12.40.10.773,2.580,18.049,-13.354,-96.280
1727343610793,2024-09-26T12.40.10.793,2.600,30.366,-17.744,-92.744
1727343610813,2024-09-26T12.40.10.813,2.620,42.195,-2.927,-93.293
1727343610833,2024-09-26T12.40.10.833,2.640,55.000,-3.049,-86.341
1727343610853,2024-09-26T12.40.10.853,2.660,63.841,-13.659,-72.012
1727343610873,2024-09-26T12.40.10.873,2.680,70.244,-12.500,-63.354
1727343610893,2024-09-26T12.40.10.893,2.700,78.659,-2.927,-60.427
1727343610913,2024-09-26T12.40.10.913,2.720,89.390,5.915,-53.841
1727343610933,2024-09-26T12.40.10.933,2.740,96.402,-1.220,-43.049
1727343610953,2024-09-26T12.40.10.953,2.760,96.646,-7.378,-33.902
1727343610973,2024-09-26T12.40.10.973,2.780,96.829,13.720,-30.183
1727343610993,2024-09-26T12.40.10.993,2.800,97.683,32.012,-23.963
1727343611013,2024-09-26T12.40.11.013,2.820,93.841,25.610,-12.439
1727343611033,2024-09-26T12.40.11.033,2.840,86.280,1.829,-1.951
1727343611053,2024-09-26T12.40.11.053,2.860,78.049,-1.829,5.854
1727343611073,2024-09-26T12.40.11.073,2.880,79.207,37.378,11.463
1727343611093,2024-09-26T12.40.11.093,2.900,77.073,53.049,17.439
1727343611113,2024-09-26T12.40.11.113,2.920,65.427,39.573,23.780
1727343611133,2024-09-26T12.40.11.133,2.940,54.085,22.744,28.780
1727343611153,2024-09-26T12.40.11.153,2.960,47.378,26.829,33.780
1727343611173,2024-09-26T12.40.11.173,2.980,48.963,52.622,34.451
1727343611193,2024-09-26T12.40.11.193,3.000,43.171,52.500,35.061
1727343611213,2024-09-26T12.40.11.213,3.020,33.049,43.659,35.976
1727343611233,2024-09-26T12.40.11.233,3.040,27.012,38.902,37.317
1727343611253,2024-09-26T12.40.11.253,3.060,22.561,36.890,39.146
1727343611273,2024-09-26T12.40.11.273,3.080,14.817,36.037,40.427
1727343611293,2024-09-26T12.40.11.293,3.100,3.659,29.512,40.183
1727343611313,2024-09-26T12.40.11.313,3.120,-4.146,18.659,38.293
1727343611333,2024-09-26T12.40.11.333,3.140,-6.159,15.854,34.268
1727343611353,2024-09-26T12.40.11.353,3.160,-9.085,22.134,29.817
1727343611373,2024-09-26T12.40.11.373,3.180,-13.963,19.878,25.793
1727343611393,2024-09-26T12.40.11.393,3.200,-19.573,3.415,22.622
1727343611413,2024-09-26T12.40.11.413,3.220,-20.976,-2.683,18.110
1727343611433,2024-09-26T12.40.11.433,3.240,-18.902,-2.622,12.988
1727343611453,2024-09-26T12.40.11.453,3.260,-17.683,-1.951,7.622
1727343611473,2024-09-26T12.40.11.473,3.280,-17.927,1.280,1.646
1727343611493,2024-09-26T12.40.11.493,3.300,-15.610,3.171,-0.793
1727343611513,2024-09-26T12.40.11.513,3.320,-12.744,1.524,0.610
1727343611533,2024-09-26T12.40.11.533,3.340,-12.500,-9.939,1.951
1727343611553,2024-09-26T12.40.11.553,3.360,-11.159,-9.268,-0.305
1727343611573,2024-09-26T12.40.11.573,3.380,-7.683,-2.683,-2.866
1727343611593,2024-09-26T12.40.11.593,3.400,-4.817,-2.317,-4.573
1727343611613,2024-09-26T12.40.11.613,3.420,0.183,2.134,-4.146
1727343611633,2024-09-26T12.40.11.633,3.440,1.646,-7.561,-2.805
1727343611653,2024-09-26T12.40.11.653,3.460,-0.610,-14.207,-4.634
1727343611673,2024-09-26T12.40.11.673,3.480,-0.793,1.829,-5.854
1727343611693,2024-09-26T12.40.11.693,3.500,-0.610,9.878,-6.098
1727343611713,2024-09-26T12.40.11.713,3.520,-0.183,8.110,-6.098
1727343611733,2024-09-26T12.40.11.733,3.540,3.232,2.317,-3.049
1727343611973,2024-09-26T12.40.11.973,3.780,8.780,7.927,14.024
1727343611993,2024-09-26T12.40.11.993,3.800,10.122,9.634,16.037
1727343612033,2024-09-26T12.40.12.033,3.840,14.146,10.488,24.878
1727343612053,2024-09-26T12.40.12.053,3.860,9.695,2.988,28.963
1727343612073,2024-09-26T12.40.12.073,3.880,4.634,3.476,31.463
1727343612093,2024-09-26T12.40.12.093,3.900,-2.012,10.549,31.829
1727343612113,2024-09-26T12.40.12.113,3.920,-10.549,19.512,31.463
1727343612133,2024-09-26T12.40.12.133,3.940,-19.268,21.463,33.780
1727343612153,2024-09-26T12.40.12.153,3.960,-27.012,10.915,35.793
1727343612173,2024-09-26T12.40.12.173,3.980,-34.268,0.671,36.951
1727343612193,2024-09-26T12.40.12.193,4.000,-41.098,1.463,36.098
1727343612213,2024-09-26T12.40.12.213,4.020,-46.829,5.854,33.476
1727343612233,2024-09-26T12.40.12.233,4.040,-48.537,2.317,30.488
1727343612253,2024-09-26T12.40.12.253,4.060,-42.927,-6.341,29.573
1727343612273,2024-09-26T12.40.12.273,4.080,-36.159,-12.439,28.110
1727343612293,2024-09-26T12.40.12.293,4.100,-35.488,-4.329,22.134
1727343612313,2024-09-26T12.40.12.313,4.120,-47.866,-3.598,20.488
1727343612333,2024-09-26T12.40.12.333,4.140,-63.841,-15.488,24.085
1727343612353,2024-09-26T12.40.12.353,4.160,-70.549,-28.720,25.122
1727343612373,2024-09-26T12.40.12.373,4.180,-70.061,-29.939,18.659
1727343612393,2024-09-26T12.40.12.393,4.200,-73.049,-18.293,11.159
1727343612413,2024-09-26T12.40.12.413,4.220,-77.866,-12.134,8.354
1727343612433,2024-09-26T12.40.12.433,4.240,-81.890,-16.341,7.012
1727343612453,2024-09-26T12.40.12.453,4.260,-84.207,-16.463,0.854
1727343612473,2024-09-26T12.40.12.473,4.280,-83.415,-1.098,-13.415
1727343612493,2024-09-26T12.40.12.493,4.300,-78.598,13.293,-23.659
1727343612513,2024-09-26T12.40.12.513,4.320,-74.756,11.524,-24.207
1727343612533,2024-09-26T12.40.12.533,4.340,-75.366,0.000,-26.524
1727343612553,2024-09-26T12.40.12.553,4.360,-74.939,4.878,-37.500
1727343612573,2024-09-26T12.40.12.573,4.380,-66.768,12.683,-48.415
1727343612593,2024-09-26T12.40.12.593,4.400,-55.488,6.646,-50.793
1727343612613,2024-09-26T12.40.12.613,4.420,-49.268,1.402,-52.500
1727343612633,2024-09-26T12.40.12.633,4.440,-46.280,1.829,-56.585
1727343612653,2024-09-26T12.40.12.653,4.460,-38.659,0.854,-62.317
1727343612673,2024-09-26T12.40.12.673,4.480,-25.000,-6.829,-67.866
1727343612693,2024-09-26T12.40.12.693,4.500,-12.622,-10.671,-71.098
1727343612713,2024-09-26T12.40.12.713,4.520,-5.671,-7.988,-73.963
1727343612733,2024-09-26T12.40.12.733,4.540,1.707,-4.695,-79.329
1727343612753,2024-09-26T12.40.12.753,4.560,10.732,-14.329,-80.183
1727343612773,2024-09-26T12.40.12.773,4.580,18.537,-21.341,-77.622
1727343612793,2024-09-26T12.40.12.793,4.600,29.512,-12.439,-76.890
1727343612813,2024-09-26T12.40.12.813,4.620,40.610,-8.598,-75.061
1727343612833,2024-09-26T12.40.12.833,4.640,47.805,-15.000,-69.878
1727343612853,2024-09-26T12.40.12.853,4.660,52.927,-20.244,-62.500
1727343612873,2024-09-26T12.40.12.873,4.680,61.890,-16.463,-54.390
1727343612893,2024-09-26T12.40.12.893,4.700,75.366,-6.524,-49.390
1727343612913,2024-09-26T12.40.12.913,4.720,84.512,1.951,-42.988
1727343612933,2024-09-26T12.40.12.933,4.740,83.720,9.634,-33.780
1727343612953,2024-09-26T12.40.12.953,4.760,81.463,16.707,-22.744
1727343612973,2024-09-26T12.40.12.973,4.780,83.841,22.805,-11.829
1727343612993,2024-09-26T12.40.12.993,4.800,84.756,23.537,-2.927
1727343613013,2024-09-26T12.40.13.013,4.820,81.220,25.610,3.963
1727343613033,2024-09-26T12.40.13.033,4.840,76.768,36.463,9.024
1727343613053,2024-09-26T12.40.13.053,4.860,74.512,42.744,15.000
1727343613073,2024-09-26T12.40.13.073,4.880,72.500,34.756,21.646
1727343613093,2024-09-26T12.40.13.093,4.900,68.293,23.232,27.012
1727343613113,2024-09-26T12.40.13.113,4.920,64.817,30.976,28.902
1727343613133,2024-09-26T12.40.13.133,4.940,64.756,46.220,30.610
1727343613153,2024-09-26T12.40.13.153,4.960,61.707,40.488,32.683
1727343613173,2024-09-26T12.40.13.173,4.980,55.793,21.646,36.463
1727343613193,2024-09-26T12.40.13.193,5.000,48.720,3.415,39.146
1727343613213,2024-09-26T12.40.13.213,5.020,45.305,7.805,39.878
1727343613233,2024-09-26T12.40.13.233,5.040,45.122,16.159,38.476
1727343613253,2024-09-26T12.40.13.253,5.060,39.939,1.585,39.878
1727343613273,2024-09-26T12.40.13.273,5.080,29.695,-19.329,42.988
1727343613293,2024-09-26T12.40.13.293,5.100,13.537,-22.805,45.244
1727343613313,2024-09-26T12.40.13.313,5.120,0.305,4.390,41.585
1727343613333,2024-09-26T12.40.13.333,5.140,-6.463,29.451,32.378
1727343613353,2024-09-26T12.40.13.353,5.160,-12.927,27.134,24.756
1727343613373,2024-09-26T12.40.13.373,5.180,-17.744,15.366,18.476
1727343613393,2024-09-26T12.40.13.393,5.200,-19.085,15.610,11.768
1727343613413,2024-09-26T12.40.13.413,5.220,-14.756,25.244,6.463
1727343613433,2024-09-26T12.40.13.433,5.240,-9.756,18.659,6.585
1727343613453,2024-09-26T12.40.13.453,5.260,-10.732,-6.098,7.195
1727343613473,2024-09-26T12.40.13.473,5.280,-13.659,-17.988,4.329
1727343613493,2024-09-26T12.40.13.493,5.300,-10.305,-6.341,0.793
1727343613513,2024-09-26T12.40.13.513,5.320,-3.780,2.256,0.000
1727343613533,2024-09-26T12.40.13.533,5.340,-0.366,-0.610,0.061
1727343613553,2024-09-26T12.40.13.553,5.360,-3.415,-8.110,-0.549
1727343613573,2024-09-26T12.40.13.573,5.380,-4.756,-8.476,-1.707
1727343613593,2024-09-26T12.40.13.593,5.400,-2.134,-1.402,-3.171
1727343613613,2024-09-26T12.40.13.613,5.420,2.500,1.220,-4.146
1727343613633,2024-09-26T12.40.13.633,5.440,1.707,-2.988,-3.415
1727343613653,2024-09-26T12.40.13.653,5.460,-0.061,-4.817,-2.256
1727343613673,2024-09-26T12.40.13.673,5.480,-0.671,0.122,-3.659
1727343613693,2024-09-26T12.40.13.693,5.500,0.549,4.451,-4.329
1727343613713,2024-09-26T12.40.13.713,5.520,1.829,2.317,-5.305
1727343613733,2024-09-26T12.40.13.733,5.540,-0.061,0.976,-5.122
1727343613793,2024-09-26T12.40.13.793,5.600,-0.976,3.902,-2.012
1727343613813,2024-09-26T12.40.13.813,5.620,-0.915,-1.768,-2.866
1727343613853,2024-09-26T12.40.13.853,5.660,-2.134,-0.427,-4.390
1727343613873,2024-09-26T12.40.13.873,5.680,-1.341,9.573,-4.268
1727343613893,2024-09-26T12.40.13.893,5.700,0.732,12.378,-3.902
1727343613913,2024-09-26T12.40.13.913,5.720,-0.427,8.720,-3.232
1727343613993,2024-09-26T12.40.13.993,5.800,10.366,9.695,11.402
1727343614013,2024-09-26T12.40.14.013,5.820,10.732,16.341,16.890
1727343614073,2024-09-26T12.40.14.073,5.880,-7.195,1.463,47.744
1727343614093,2024-09-26T12.40.14.093,5.900,-14.512,15.488,50.488
1727343614113,2024-09-26T12.40.14.113,5.920,-24.634,26.037,53.049
1727343614133,2024-09-26T12.40.14.133,5.940,-37.622,21.829,54.268
1727343614153,2024-09-26T12.40.14.153,5.960,-47.195,14.756,50.976
1727343614173,2024-09-26T12.40.14.173,5.980,-50.610,19.695,43.537
1727343614193,2024-09-26T12.40.14.193,6.000,-56.341,25.732,37.683
1727343614213,2024-09-26T12.40.14.213,6.020,-69.024,27.012,35.427
1727343614233,2024-09-26T12.40.14.233,6.040,-82.561,17.744,35.732
1727343614253,2024-09-26T12.40.14.253,6.060,-89.695,-3.720,36.220
1727343614273,2024-09-26T12.40.14.273,6.080,-91.159,-23.110,36.037
1727343614293,2024-09-26T12.40.14.293,6.100,-96.890,-22.256,33.780
1727343614313,2024-09-26T12.40.14.313,6.120,-109.634,-10.915,31.280
1727343614333,2024-09-26T12.40.14.333,6.140,-114.756,-5.061,25.671
1727343614353,2024-09-26T12.40.14.353,6.160,-106.707,-15.183,19.390
1727343614373,2024-09-26T12.40.14.373,6.180,-100.000,-29.756,15.549
1727343614393,2024-09-26T12.40.14.393,6.200,-100.427,-11.280,4.207
1727343614413,2024-09-26T12.40.14.413,6.220,-102.744,33.171,-15.183
1727343614433,2024-09-26T12.40.14.433,6.240,-95.122,34.634,-37.256
1727343614453,2024-09-26T12.40.14.453,6.260,-80.549,-14.024,-37.500
1727343614473,2024-09-26T12.40.14.473,6.280,-72.073,-28.720,-34.329
1727343614493,2024-09-26T12.40.14.493,6.300,-72.134,-1.220,-46.890
1727343614513,2024-09-26T12.40.14.513,6.320,-70.854,16.098,-68.537
1727343614533,2024-09-26T12.40.14.533,6.340,-58.659,-3.232,-72.378
1727343614553,2024-09-26T12.40.14.553,6.360,-46.220,-21.463,-64.756
1727343614573,2024-09-26T12.40.14.573,6.380,-41.220,-11.159,-68.841
1727343614593,2024-09-26T12.40.14.593,6.400,-34.207,3.476,-80.549
1727343614613,2024-09-26T12.40.14.613,6.420,-19.207,-2.988,-84.756
1727343614633,2024-09-26T12.40.14.633,6.440,-1.646,-16.098,-83.171
1727343614653,2024-09-26T12.40.14.653,6.460,7.134,-18.659,-81.341
1727343614673,2024-09-26T12.40.14.673,6.480,10.061,-5.549,-81.585
1727343614693,2024-09-26T12.40.14.693,6.500,16.707,-2.073,-81.524
1727343614713,2024-09-26T12.40.14.713,6.520,26.646,-12.622,-76.829
1727343614733,2024-09-26T12.40.14.733,6.540,35.061,-11.402,-71.646
1727343614753,2024-09-26T12.40.14.753,6.560,41.951,5.732,-73.537
1727343614773,2024-09-26T12.40.14.773,6.580,49.695,3.841,-70.427
1727343614793,2024-09-26T12.40.14.793,6.600,59.817,-1.280,-64.268
1727343614813,2024-09-26T12.40.14.813,6.620,70.366,6.951,-61.829
1727343614833,2024-09-26T12.40.14.833,6.640,79.329,16.280,-58.476
1727343614853,2024-09-26T12.40.14.853,6.660,83.902,14.329,-49.573
1727343614873,2024-09-26T12.40.14.873,6.680,84.634,13.476,-39.512
1727343614893,2024-09-26T12.40.14.893,6.700,85.305,25.549,-31.829
1727343614913,2024-09-26T12.40.14.913,6.720,91.463,38.293,-24.756
1727343614933,2024-09-26T12.40.14.933,6.740,94.878,33.049,-14.573
1727343614953,2024-09-26T12.40.14.953,6.760,92.195,30.000,-5.793
1727343614973,2024-09-26T12.40.14.973,6.780,89.146,36.341,1.280
1727343614993,2024-09-26T12.40.14.993,6.800,87.561,43.598,7.561
1727343615013,2024-09-26T12.40.15.013,6.820,86.646,45.366,14.329
1727343615033,2024-09-26T12.40.15.033,6.840,82.073,40.854,20.915
1727343615053,2024-09-26T12.40.15.053,6.860,74.573,34.756,27.195
1727343615073,2024-09-26T12.40.15.073,6.880,66.646,32.073,32.744
1727343615093,2024-09-26T12.40.15.093,6.900,62.561,33.171,36.463
1727343615113,2024-09-26T12.40.15.113,6.920,60.976,24.451,41.402
1727343615133,2024-09-26T12.40.15.133,6.940,56.524,6.768,43.049
1727343615153,2024-09-26T12.40.15.153,6.960,51.098,-3.110,40.000
1727343615173,2024-09-26T12.40.15.173,6.980,47.378,-20.000,37.561
1727343615193,2024-09-26T12.40.15.193,7.000,44.024,-42.195,40.854
1727343615213,2024-09-26T12.40.15.213,7.020,35.244,-35.732,41.890
1727343615233,2024-09-26T12.40.15.233,7.040,18.963,-6.402,38.232
1727343615253,2024-09-26T12.40.15.253,7.060,4.634,7.561,40.122
1727343615273,2024-09-26T12.40.15.273,7.080,-3.293,-7.927,45.854
1727343615293,2024-09-26T12.40.15.293,7.100,-10.793,-26.463,46.037
1727343615313,2024-09-26T12.40.15.313,7.120,-16.951,-19.207,40.671
1727343615333,2024-09-26T12.40.15.333,7.140,-15.000,10.305,33.902
1727343615353,2024-09-26T12.40.15.353,7.160,-12.683,20.183,26.341
1727343615373,2024-09-26T12.40.15.373,7.180,-14.756,7.561,19.756
1727343615393,2024-09-26T12.40.15.393,7.200,-14.939,0.122,14.268
1727343615413,2024-09-26T12.40.15.413,7.220,-11.402,3.902,10.305
1727343615433,2024-09-26T12.40.15.433,7.240,-8.171,10.183,4.817
1727343615453,2024-09-26T12.40.15.453,7.260,-3.598,22.195,-0.854
1727343615473,2024-09-26T12.40.15.473,7.280,-1.402,18.049,-5.671
1727343615493,2024-09-26T12.40.15.493,7.300,-1.463,13.841,-9.085
1727343615513,2024-09-26T12.40.15.513,7.320,-1.402,10.793,-6.524
1727343615533,2024-09-26T12.40.15.533,7.340,-2.073,-4.878,-4.085
1727343615553,2024-09-26T12.40.15.553,7.360,-2.317,-19.634,-4.390
1727343615573,2024-09-26T12.40.15.573,7.380,-1.220,0.244,-8.780
1727343615593,2024-09-26T12.40.15.593,7.400,2.927,39.939,-12.073
1727343615613,2024-09-26T12.40.15.613,7.420,2.683,42.622,-8.049
1727343615633,2024-09-26T12.40.15.633,7.440,-3.171,10.549,-1.220
1727343615653,2024-09-26T12.40.15.653,7.460,-9.634,-19.390,3.049
1727343615673,2024-09-26T12.40.15.673,7.480,-11.098,-23.293,2.988
1727343615693,2024-09-26T12.40.15.693,7.500,-4.817,-3.476,0.366
1727343615713,2024-09-26T12.40.15.713,7.520,1.646,6.890,-2.866
1727343615733,2024-09-26T12.40.15.733,7.540,-0.854,-2.439,-2.683
1727343615753,2024-09-26T12.40.15.753,7.560,-3.598,-5.305,-0.549
1727343615773,2024-09-26T12.40.15.773,7.580,-2.012,0.244,-0.793
1727343615793,2024-09-26T12.40.15.793,7.600,0.793,3.720,-2.439
1727343615813,2024-09-26T12.40.15.813,7.620,2.195,4.695,-3.110
1727343615833,2024-09-26T12.40.15.833,7.640,1.220,1.951,-2.683
1727343615853,2024-09-26T12.40.15.853,7.660,0.976,0.427,-1.646
1727343615873,2024-09-26T12.40.15.873,7.680,3.171,4.756,-1.159
1727343615893,2024-09-26T12.40.15.893,7.700,2.439,7.012,-0.671
1727343615913,2024-09-26T12.40.15.913,7.720,2.012,9.146,0.549
