epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727343608099,2024-09-26T12.40.08.099,0.000,-0.091,0.119,0.968
1727343608119,2024-09-26T12.40.08.119,0.020,-0.061,0.117,0.971
1727343608139,2024-09-26T12.40.08.139,0.040,-0.061,0.105,0.961
1727343608159,2024-09-26T12.40.08.159,0.060,-0.054,0.097,0.958
1727343608179,2024-09-26T12.40.08.179,0.080,-0.067,0.108,0.963
1727343608199,2024-09-26T12.40.08.199,0.100,-0.067,0.107,0.961
1727343608219,2024-09-26T12.40.08.219,0.120,-0.070,0.100,0.956
1727343608239,2024-09-26T12.40.08.239,0.140,-0.068,0.113,0.988
1727343608259,2024-09-26T12.40.08.259,0.160,-0.099,0.110,1.025
1727343608279,2024-09-26T12.40.08.279,0.180,-0.172,0.103,1.076
1727343608299,2024-09-26T12.40.08.299,0.200,-0.254,0.096,1.128
1727343608319,2024-09-26T12.40.08.319,0.220,-0.285,0.092,1.136
1727343608339,2024-09-26T12.40.08.339,0.240,-0.282,0.096,1.143
1727343608359,2024-09-26T12.40.08.359,0.260,-0.292,0.091,1.137
1727343608379,2024-09-26T12.40.08.379,0.280,-0.349,0.081,1.124
1727343608399,2024-09-26T12.40.08.399,0.300,-0.413,0.078,1.096
1727343608419,2024-09-26T12.40.08.419,0.320,-0.453,0.090,1.038
1727343608439,2024-09-26T12.40.08.439,0.340,-0.435,0.100,0.978
1727343608459,2024-09-26T12.40.08.459,0.360,-0.385,0.086,0.910
1727343608479,2024-09-26T12.40.08.479,0.380,-0.350,0.068,0.845
1727343608499,2024-09-26T12.40.08.499,0.400,-0.326,0.057,0.774
1727343608519,2024-09-26T12.40.08.519,0.420,-0.278,0.040,0.691
1727343608539,2024-09-26T12.40.08.539,0.440,-0.224,0.028,0.595
1727343608559,2024-09-26T12.40.08.559,0.460,-0.134,0.009,0.494
1727343608579,2024-09-26T12.40.08.579,0.480,-0.083,-0.015,0.380
1727343608599,2024-09-26T12.40.08.599,0.500,-0.076,-0.026,0.287
1727343608619,2024-09-26T12.40.08.619,0.520,-0.043,-0.051,0.221
1727343608639,2024-09-26T12.40.08.639,0.540,0.035,-0.068,0.194
1727343608659,2024-09-26T12.40.08.659,0.560,0.088,-0.073,0.278
1727343608679,2024-09-26T12.40.08.679,0.580,0.139,-0.095,0.394
1727343608699,2024-09-26T12.40.08.699,0.600,0.197,-0.123,0.514
1727343608719,2024-09-26T12.40.08.719,0.620,0.205,-0.159,0.633
1727343608739,2024-09-26T12.40.08.739,0.640,0.225,-0.248,0.792
1727343608759,2024-09-26T12.40.08.759,0.660,0.192,-0.281,0.922
1727343608779,2024-09-26T12.40.08.779,0.680,0.178,-0.274,0.962
1727343608799,2024-09-26T12.40.08.799,0.700,0.340,-0.298,0.899
1727343608819,2024-09-26T12.40.08.819,0.720,0.577,-0.336,0.917
1727343608839,2024-09-26T12.40.08.839,0.740,0.658,-0.294,1.010
1727343608859,2024-09-26T12.40.08.859,0.760,0.624,-0.329,1.130
1727343608879,2024-09-26T12.40.08.879,0.780,0.561,-0.433,1.218
1727343608899,2024-09-26T12.40.08.899,0.800,0.497,-0.472,1.247
1727343608919,2024-09-26T12.40.08.919,0.820,0.678,-0.461,1.299
1727343608939,2024-09-26T12.40.08.939,0.840,0.812,-0.487,1.331
1727343608959,2024-09-26T12.40.08.959,0.860,0.696,-0.486,1.364
1727343608979,2024-09-26T12.40.08.979,0.880,0.390,-0.467,1.435
1727343608999,2024-09-26T12.40.08.999,0.900,0.323,-0.507,1.457
1727343609019,2024-09-26T12.40.09.019,0.920,0.445,-0.536,1.494
1727343609039,2024-09-26T12.40.09.039,0.940,0.383,-0.554,1.557
1727343609059,2024-09-26T12.40.09.059,0.960,0.198,-0.574,1.559
1727343609079,2024-09-26T12.40.09.079,0.980,0.066,-0.568,1.561
1727343609099,2024-09-26T12.40.09.099,1.000,0.025,-0.567,1.587
1727343609119,2024-09-26T12.40.09.119,1.020,-0.017,-0.575,1.605
1727343609139,2024-09-26T12.40.09.139,1.040,-0.094,-0.586,1.587
1727343609159,2024-09-26T12.40.09.159,1.060,-0.166,-0.589,1.479
1727343609179,2024-09-26T12.40.09.179,1.080,-0.224,-0.570,1.384
1727343609199,2024-09-26T12.40.09.199,1.100,-0.212,-0.549,1.365
1727343609219,2024-09-26T12.40.09.219,1.120,-0.212,-0.530,1.313
1727343609239,2024-09-26T12.40.09.239,1.140,-0.261,-0.503,1.231
1727343609259,2024-09-26T12.40.09.259,1.160,-0.283,-0.484,1.117
1727343609279,2024-09-26T12.40.09.279,1.180,-0.272,-0.460,1.065
1727343609299,2024-09-26T12.40.09.299,1.200,-0.231,-0.439,1.042
1727343609319,2024-09-26T12.40.09.319,1.220,-0.265,-0.391,0.962
1727343609339,2024-09-26T12.40.09.339,1.240,-0.262,-0.355,0.886
1727343609359,2024-09-26T12.40.09.359,1.260,-0.291,-0.334,0.820
1727343609379,2024-09-26T12.40.09.379,1.280,-0.289,-0.306,0.797
1727343609399,2024-09-26T12.40.09.399,1.300,-0.217,-0.283,0.790
1727343609419,2024-09-26T12.40.09.419,1.320,-0.185,-0.248,0.703
1727343609439,2024-09-26T12.40.09.439,1.340,-0.178,-0.188,0.639
1727343609459,2024-09-26T12.40.09.459,1.360,-0.202,-0.149,0.648
1727343609479,2024-09-26T12.40.09.479,1.380,-0.188,-0.144,0.657
1727343609499,2024-09-26T12.40.09.499,1.400,-0.107,-0.102,0.597
1727343609519,2024-09-26T12.40.09.519,1.420,-0.029,-0.045,0.577
1727343609539,2024-09-26T12.40.09.539,1.440,0.013,-0.031,0.594
1727343609559,2024-09-26T12.40.09.559,1.460,0.024,-0.007,0.611
1727343609579,2024-09-26T12.40.09.579,1.480,0.068,0.019,0.591
1727343609599,2024-09-26T12.40.09.599,1.500,0.154,0.036,0.598
1727343609619,2024-09-26T12.40.09.619,1.520,0.161,0.050,0.645
1727343609639,2024-09-26T12.40.09.639,1.540,0.135,0.080,0.695
1727343609659,2024-09-26T12.40.09.659,1.560,0.136,0.100,0.739
1727343609679,2024-09-26T12.40.09.679,1.580,0.155,0.113,0.785
1727343609699,2024-09-26T12.40.09.699,1.600,0.159,0.138,0.841
1727343609719,2024-09-26T12.40.09.719,1.620,0.089,0.141,0.910
1727343609739,2024-09-26T12.40.09.739,1.640,0.022,0.130,0.946
1727343609759,2024-09-26T12.40.09.759,1.660,0.017,0.139,0.951
1727343609779,2024-09-26T12.40.09.779,1.680,0.017,0.141,0.988
1727343609799,2024-09-26T12.40.09.799,1.700,0.011,0.136,1.006
1727343609819,2024-09-26T12.40.09.819,1.720,-0.043,0.138,1.012
1727343609839,2024-09-26T12.40.09.839,1.740,-0.062,0.136,1.024
1727343609859,2024-09-26T12.40.09.859,1.760,-0.087,0.126,1.027
1727343609879,2024-09-26T12.40.09.879,1.780,-0.107,0.120,1.024
1727343609899,2024-09-26T12.40.09.899,1.800,-0.092,0.143,1.030
1727343609919,2024-09-26T12.40.09.919,1.820,-0.085,0.126,1.023
1727343609939,2024-09-26T12.40.09.939,1.840,-0.124,0.110,0.986
1727343609959,2024-09-26T12.40.09.959,1.860,-0.120,0.097,0.962
1727343609979,2024-09-26T12.40.09.979,1.880,-0.115,0.110,0.973
1727343609999,2024-09-26T12.40.09.999,1.900,-0.125,0.101,0.971
1727343610019,2024-09-26T12.40.10.019,1.920,-0.150,0.095,0.949
1727343610039,2024-09-26T12.40.10.039,1.940,-0.134,0.103,0.940
1727343610059,2024-09-26T12.40.10.059,1.960,-0.127,0.089,0.948
1727343610079,2024-09-26T12.40.10.079,1.980,-0.152,0.087,0.959
1727343610099,2024-09-26T12.40.10.099,2.000,-0.161,0.102,0.957
1727343610119,2024-09-26T12.40.10.119,2.020,-0.150,0.109,0.949
1727343610139,2024-09-26T12.40.10.139,2.040,-0.135,0.086,0.936
1727343610159,2024-09-26T12.40.10.159,2.060,-0.140,0.075,0.938
1727343610179,2024-09-26T12.40.10.179,2.080,-0.145,0.088,0.950
1727343610199,2024-09-26T12.40.10.199,2.100,-0.147,0.091,0.964
1727343610219,2024-09-26T12.40.10.219,2.120,-0.141,0.086,0.953
1727343610239,2024-09-26T12.40.10.239,2.140,-0.130,0.089,0.961
1727343610259,2024-09-26T12.40.10.259,2.160,-0.113,0.071,0.965
1727343610279,2024-09-26T12.40.10.279,2.180,-0.170,0.078,0.984
1727343610319,2024-09-26T12.40.10.319,2.220,-0.110,0.084,0.971
1727343610339,2024-09-26T12.40.10.339,2.240,-0.114,0.071,0.958
1727343610359,2024-09-26T12.40.10.359,2.260,-0.145,0.077,0.974
1727343610379,2024-09-26T12.40.10.379,2.280,-0.145,0.097,0.985
1727343610399,2024-09-26T12.40.10.399,2.300,-0.118,0.089,0.977
1727343610419,2024-09-26T12.40.10.419,2.320,-0.107,0.077,0.957
1727343610479,2024-09-26T12.40.10.479,2.380,-0.313,0.090,1.095
1727343610499,2024-09-26T12.40.10.499,2.400,-0.346,0.099,1.136
1727343610519,2024-09-26T12.40.10.519,2.420,-0.372,0.098,1.156
1727343610539,2024-09-26T12.40.10.539,2.440,-0.418,0.093,1.121
1727343610559,2024-09-26T12.40.10.559,2.460,-0.458,0.090,1.057
1727343610579,2024-09-26T12.40.10.579,2.480,-0.481,0.081,0.986
1727343610599,2024-09-26T12.40.10.599,2.500,-0.498,0.058,0.873
1727343610619,2024-09-26T12.40.10.619,2.520,-0.446,0.033,0.753
1727343610639,2024-09-26T12.40.10.639,2.540,-0.391,0.017,0.627
1727343610659,2024-09-26T12.40.10.659,2.560,-0.349,0.005,0.496
1727343610679,2024-09-26T12.40.10.679,2.580,-0.265,-0.013,0.392
1727343610699,2024-09-26T12.40.10.699,2.600,-0.182,-0.036,0.330
1727343610719,2024-09-26T12.40.10.719,2.620,-0.095,-0.060,0.297
1727343610739,2024-09-26T12.40.10.739,2.640,-0.004,-0.058,0.349
1727343610759,2024-09-26T12.40.10.759,2.660,-0.012,-0.054,0.421
1727343610779,2024-09-26T12.40.10.779,2.680,0.016,-0.089,0.487
1727343610799,2024-09-26T12.40.10.799,2.700,0.071,-0.106,0.573
1727343610819,2024-09-26T12.40.10.819,2.720,0.134,-0.107,0.688
1727343610839,2024-09-26T12.40.10.839,2.740,0.109,-0.093,0.790
1727343610859,2024-09-26T12.40.10.859,2.760,0.091,-0.091,0.854
1727343610879,2024-09-26T12.40.10.879,2.780,0.149,-0.113,0.937
1727343610899,2024-09-26T12.40.10.899,2.800,0.177,-0.144,1.032
1727343610919,2024-09-26T12.40.10.919,2.820,0.173,-0.184,1.064
1727343610939,2024-09-26T12.40.10.939,2.840,0.184,-0.203,1.021
1727343610959,2024-09-26T12.40.10.959,2.860,0.286,-0.208,1.060
1727343610979,2024-09-26T12.40.10.979,2.880,0.235,-0.239,1.145
1727343610999,2024-09-26T12.40.10.999,2.900,0.182,-0.281,1.134
1727343611019,2024-09-26T12.40.11.019,2.920,0.206,-0.278,1.100
1727343611039,2024-09-26T12.40.11.039,2.940,0.257,-0.307,1.082
1727343611059,2024-09-26T12.40.11.059,2.960,0.216,-0.335,1.101
1727343611079,2024-09-26T12.40.11.079,2.980,0.122,-0.360,1.098
1727343611099,2024-09-26T12.40.11.099,3.000,0.121,-0.384,1.071
1727343611119,2024-09-26T12.40.11.119,3.020,0.205,-0.410,1.036
1727343611139,2024-09-26T12.40.11.139,3.040,0.312,-0.406,1.140
1727343611159,2024-09-26T12.40.11.159,3.060,0.255,-0.401,1.288
1727343611179,2024-09-26T12.40.11.179,3.080,-0.005,-0.402,1.395
1727343611199,2024-09-26T12.40.11.199,3.100,0.037,-0.440,1.518
1727343611219,2024-09-26T12.40.11.219,3.120,0.144,-0.468,1.589
1727343611239,2024-09-26T12.40.11.239,3.140,0.010,-0.435,1.613
1727343611259,2024-09-26T12.40.11.259,3.160,-0.164,-0.443,1.633
1727343611279,2024-09-26T12.40.11.279,3.180,-0.177,-0.445,1.612
1727343611299,2024-09-26T12.40.11.299,3.200,-0.147,-0.446,1.599
1727343611319,2024-09-26T12.40.11.319,3.220,-0.275,-0.436,1.551
1727343611339,2024-09-26T12.40.11.339,3.240,-0.401,-0.413,1.512
1727343611359,2024-09-26T12.40.11.359,3.260,-0.388,-0.434,1.424
1727343611379,2024-09-26T12.40.11.379,3.280,-0.374,-0.479,1.317
1727343611399,2024-09-26T12.40.11.399,3.300,-0.394,-0.472,1.269
1727343611419,2024-09-26T12.40.11.419,3.320,-0.444,-0.465,1.189
1727343611439,2024-09-26T12.40.11.439,3.340,-0.433,-0.464,1.088
1727343611459,2024-09-26T12.40.11.459,3.360,-0.371,-0.419,1.016
1727343611479,2024-09-26T12.40.11.479,3.380,-0.340,-0.393,0.973
1727343611499,2024-09-26T12.40.11.499,3.400,-0.395,-0.378,0.924
1727343611519,2024-09-26T12.40.11.519,3.420,-0.403,-0.334,0.859
1727343611539,2024-09-26T12.40.11.539,3.440,-0.361,-0.266,0.781
1727343611559,2024-09-26T12.40.11.559,3.460,-0.211,-0.248,0.756
1727343611579,2024-09-26T12.40.11.579,3.480,-0.194,-0.240,0.718
1727343611599,2024-09-26T12.40.11.599,3.500,-0.223,-0.179,0.708
1727343611619,2024-09-26T12.40.11.619,3.520,-0.196,-0.134,0.695
1727343611639,2024-09-26T12.40.11.639,3.540,-0.170,-0.128,0.698
1727343611659,2024-09-26T12.40.11.659,3.560,-0.063,-0.125,0.683
1727343611679,2024-09-26T12.40.11.679,3.580,-0.104,-0.064,0.678
1727343611699,2024-09-26T12.40.11.699,3.600,-0.087,-0.042,0.690
1727343611719,2024-09-26T12.40.11.719,3.620,-0.092,-0.046,0.687
1727343611739,2024-09-26T12.40.11.739,3.640,-0.088,-0.031,0.655
1727343611759,2024-09-26T12.40.11.759,3.660,-0.058,0.007,0.625
1727343611779,2024-09-26T12.40.11.779,3.680,-0.009,0.013,0.638
1727343611799,2024-09-26T12.40.11.799,3.700,-0.000,0.023,0.674
1727343611819,2024-09-26T12.40.11.819,3.720,0.034,0.036,0.683
1727343611839,2024-09-26T12.40.11.839,3.740,0.080,0.057,0.706
1727343611859,2024-09-26T12.40.11.859,3.760,0.095,0.066,0.750
1727343611879,2024-09-26T12.40.11.879,3.780,0.058,0.087,0.801
1727343611899,2024-09-26T12.40.11.899,3.800,0.060,0.111,0.852
1727343611919,2024-09-26T12.40.11.919,3.820,0.063,0.103,0.889
1727343611939,2024-09-26T12.40.11.939,3.840,0.051,0.104,0.918
1727343611959,2024-09-26T12.40.11.959,3.860,0.034,0.122,0.949
1727343611979,2024-09-26T12.40.11.979,3.880,-0.006,0.143,0.998
1727343611999,2024-09-26T12.40.11.999,3.900,-0.058,0.127,1.035
1727343612019,2024-09-26T12.40.12.019,3.920,-0.102,0.109,1.045
1727343612039,2024-09-26T12.40.12.039,3.940,-0.097,0.121,1.046
1727343612059,2024-09-26T12.40.12.059,3.960,-0.061,0.107,1.070
1727343612079,2024-09-26T12.40.12.079,3.980,-0.142,0.098,1.060
1727343612099,2024-09-26T12.40.12.099,4.000,-0.137,0.089,1.059
1727343612119,2024-09-26T12.40.12.119,4.020,-0.173,0.079,1.053
1727343612139,2024-09-26T12.40.12.139,4.040,-0.176,0.081,1.002
1727343612159,2024-09-26T12.40.12.159,4.060,-0.099,0.099,0.981
1727343612179,2024-09-26T12.40.12.179,4.080,-0.107,0.077,0.983
1727343612199,2024-09-26T12.40.12.199,4.100,-0.176,0.076,0.958
1727343612219,2024-09-26T12.40.12.219,4.120,-0.184,0.070,0.947
1727343612499,2024-09-26T12.40.12.499,4.400,-0.317,0.034,0.907
1727343612519,2024-09-26T12.40.12.519,4.420,-0.327,0.037,0.837
1727343612539,2024-09-26T12.40.12.539,4.440,-0.299,0.033,0.754
1727343612559,2024-09-26T12.40.12.559,4.460,-0.249,0.026,0.669
1727343612579,2024-09-26T12.40.12.579,4.480,-0.213,0.024,0.602
1727343612599,2024-09-26T12.40.12.599,4.500,-0.190,0.009,0.599
1727343612619,2024-09-26T12.40.12.619,4.520,-0.228,0.003,0.585
1727343612639,2024-09-26T12.40.12.639,4.540,-0.202,-0.006,0.579
1727343612659,2024-09-26T12.40.12.659,4.560,-0.143,-0.024,0.590
1727343612679,2024-09-26T12.40.12.679,4.580,-0.088,-0.043,0.620
1727343612699,2024-09-26T12.40.12.699,4.600,-0.086,-0.056,0.649
1727343612719,2024-09-26T12.40.12.719,4.620,-0.097,-0.083,0.700
1727343612739,2024-09-26T12.40.12.739,4.640,-0.092,-0.118,0.710
1727343612759,2024-09-26T12.40.12.759,4.660,-0.064,-0.092,0.709
1727343612779,2024-09-26T12.40.12.779,4.680,-0.038,-0.059,0.803
1727343612799,2024-09-26T12.40.12.799,4.700,-0.036,-0.061,0.859
1727343612819,2024-09-26T12.40.12.819,4.720,-0.002,-0.111,0.856
1727343612839,2024-09-26T12.40.12.839,4.740,0.050,-0.187,0.799
1727343612859,2024-09-26T12.40.12.859,4.760,0.116,-0.189,0.840
1727343612879,2024-09-26T12.40.12.879,4.780,0.138,-0.170,0.948
1727343612899,2024-09-26T12.40.12.899,4.800,0.125,-0.188,1.001
1727343612919,2024-09-26T12.40.12.919,4.820,0.165,-0.246,1.013
1727343612939,2024-09-26T12.40.12.939,4.840,0.200,-0.246,1.016
1727343612959,2024-09-26T12.40.12.959,4.860,0.193,-0.230,1.099
1727343612979,2024-09-26T12.40.12.979,4.880,0.153,-0.265,1.168
1727343612999,2024-09-26T12.40.12.999,4.900,0.119,-0.312,1.163
1727343613019,2024-09-26T12.40.13.019,4.920,0.181,-0.308,1.159
1727343613039,2024-09-26T12.40.13.039,4.940,0.160,-0.296,1.210
1727343613059,2024-09-26T12.40.13.059,4.960,0.103,-0.324,1.253
1727343613079,2024-09-26T12.40.13.079,4.980,0.085,-0.360,1.265
1727343613099,2024-09-26T12.40.13.099,5.000,0.129,-0.382,1.290
1727343613119,2024-09-26T12.40.13.119,5.020,0.145,-0.427,1.301
1727343613139,2024-09-26T12.40.13.139,5.040,0.076,-0.448,1.294
1727343613159,2024-09-26T12.40.13.159,5.060,0.045,-0.451,1.310
1727343613179,2024-09-26T12.40.13.179,5.080,0.057,-0.462,1.327
1727343613199,2024-09-26T12.40.13.199,5.100,0.052,-0.484,1.310
1727343613219,2024-09-26T12.40.13.219,5.120,-0.032,-0.479,1.309
1727343613239,2024-09-26T12.40.13.239,5.140,-0.109,-0.470,1.297
1727343613259,2024-09-26T12.40.13.259,5.160,-0.134,-0.470,1.269
1727343613279,2024-09-26T12.40.13.279,5.180,-0.201,-0.488,1.271
1727343613299,2024-09-26T12.40.13.299,5.200,-0.278,-0.476,1.294
1727343613319,2024-09-26T12.40.13.319,5.220,-0.334,-0.454,1.314
1727343613339,2024-09-26T12.40.13.339,5.240,-0.389,-0.450,1.316
1727343613359,2024-09-26T12.40.13.359,5.260,-0.425,-0.459,1.262
1727343613379,2024-09-26T12.40.13.379,5.280,-0.449,-0.453,1.187
1727343613399,2024-09-26T12.40.13.399,5.300,-0.452,-0.431,1.137
1727343613419,2024-09-26T12.40.13.419,5.320,-0.443,-0.408,1.076
1727343613439,2024-09-26T12.40.13.439,5.340,-0.458,-0.384,1.026
1727343613459,2024-09-26T12.40.13.459,5.360,-0.423,-0.350,0.969
1727343613479,2024-09-26T12.40.13.479,5.380,-0.354,-0.314,0.939
1727343613499,2024-09-26T12.40.13.499,5.400,-0.262,-0.303,0.927
1727343613519,2024-09-26T12.40.13.519,5.420,-0.261,-0.286,0.917
1727343613539,2024-09-26T12.40.13.539,5.440,-0.252,-0.263,0.888
1727343613559,2024-09-26T12.40.13.559,5.460,-0.210,-0.237,0.866
1727343613579,2024-09-26T12.40.13.579,5.480,-0.142,-0.215,0.867
1727343613599,2024-09-26T12.40.13.599,5.500,-0.073,-0.210,0.862
1727343613619,2024-09-26T12.40.13.619,5.520,-0.114,-0.172,0.812
1727343613639,2024-09-26T12.40.13.639,5.540,-0.149,-0.117,0.794
1727343613659,2024-09-26T12.40.13.659,5.560,-0.120,-0.106,0.778
1727343613679,2024-09-26T12.40.13.679,5.580,-0.056,-0.096,0.763
1727343613699,2024-09-26T12.40.13.699,5.600,-0.025,-0.085,0.690
1727343613719,2024-09-26T12.40.13.719,5.620,-0.078,-0.041,0.640
1727343613739,2024-09-26T12.40.13.739,5.640,-0.074,-0.013,0.589
1727343613759,2024-09-26T12.40.13.759,5.660,-0.010,0.004,0.575
1727343613779,2024-09-26T12.40.13.779,5.680,0.114,0.022,0.559
1727343613799,2024-09-26T12.40.13.799,5.700,0.187,0.029,0.572
1727343613819,2024-09-26T12.40.13.819,5.720,0.182,0.025,0.674
1727343613839,2024-09-26T12.40.13.839,5.740,0.150,0.034,0.766
1727343613859,2024-09-26T12.40.13.859,5.760,0.162,0.066,0.837
1727343613879,2024-09-26T12.40.13.879,5.780,0.146,0.089,0.915
1727343613899,2024-09-26T12.40.13.899,5.800,0.068,0.095,0.970
1727343613919,2024-09-26T12.40.13.919,5.820,-0.006,0.102,0.990
1727343613939,2024-09-26T12.40.13.939,5.840,-0.007,0.129,1.000
1727343613959,2024-09-26T12.40.13.959,5.860,0.019,0.129,1.028
1727343613979,2024-09-26T12.40.13.979,5.880,-0.027,0.103,1.052
1727343613999,2024-09-26T12.40.13.999,5.900,-0.067,0.091,1.038
1727343614019,2024-09-26T12.40.14.019,5.920,-0.081,0.114,1.032
1727343614039,2024-09-26T12.40.14.039,5.940,-0.061,0.110,1.034
1727343614059,2024-09-26T12.40.14.059,5.960,-0.077,0.098,1.025
1727343614079,2024-09-26T12.40.14.079,5.980,-0.084,0.073,1.002
1727343614099,2024-09-26T12.40.14.099,6.000,-0.113,0.081,0.989
1727343614119,2024-09-26T12.40.14.119,6.020,-0.093,0.074,1.000
1727343614139,2024-09-26T12.40.14.139,6.040,-0.092,0.072,0.974
1727343614159,2024-09-26T12.40.14.159,6.060,-0.082,0.080,0.968
1727343614179,2024-09-26T12.40.14.179,6.080,-0.106,0.054,0.944
1727343614199,2024-09-26T12.40.14.199,6.100,-0.110,0.069,0.931
1727343614299,2024-09-26T12.40.14.299,6.200,-0.127,0.048,0.958
1727343614319,2024-09-26T12.40.14.319,6.220,-0.102,0.064,0.961
1727343614339,2024-09-26T12.40.14.339,6.240,-0.112,0.045,0.964
1727343614359,2024-09-26T12.40.14.359,6.260,-0.155,0.064,0.971
1727343614519,2024-09-26T12.40.14.519,6.420,-0.256,-0.061,0.504
1727343614539,2024-09-26T12.40.14.539,6.440,-0.180,-0.102,0.483
1727343614559,2024-09-26T12.40.14.559,6.460,-0.108,-0.129,0.473
1727343614579,2024-09-26T12.40.14.579,6.480,-0.011,-0.138,0.494
1727343614599,2024-09-26T12.40.14.599,6.500,0.044,-0.126,0.530
1727343614619,2024-09-26T12.40.14.619,6.520,0.068,-0.122,0.590
1727343614639,2024-09-26T12.40.14.639,6.540,0.076,-0.135,0.659
1727343614659,2024-09-26T12.40.14.659,6.560,0.047,-0.137,0.732
1727343614679,2024-09-26T12.40.14.679,6.580,0.004,-0.141,0.770
1727343614699,2024-09-26T12.40.14.699,6.600,0.052,-0.157,0.790
1727343614719,2024-09-26T12.40.14.719,6.620,0.139,-0.174,0.865
1727343614739,2024-09-26T12.40.14.739,6.640,0.154,-0.221,0.965
1727343614759,2024-09-26T12.40.14.759,6.660,0.100,-0.302,1.007
1727343614779,2024-09-26T12.40.14.779,6.680,0.106,-0.361,1.049
1727343614799,2024-09-26T12.40.14.799,6.700,0.238,-0.389,1.036
1727343614819,2024-09-26T12.40.14.819,6.720,0.454,-0.435,1.049
1727343614839,2024-09-26T12.40.14.839,6.740,0.359,-0.462,1.099
1727343614859,2024-09-26T12.40.14.859,6.760,0.062,-0.420,1.155
1727343614879,2024-09-26T12.40.14.879,6.780,0.120,-0.441,1.131
1727343614899,2024-09-26T12.40.14.899,6.800,0.315,-0.531,1.105
1727343614919,2024-09-26T12.40.14.919,6.820,0.335,-0.560,1.088
1727343614939,2024-09-26T12.40.14.939,6.840,0.065,-0.490,1.159
1727343614959,2024-09-26T12.40.14.959,6.860,0.011,-0.523,1.206
1727343614979,2024-09-26T12.40.14.979,6.880,0.101,-0.578,1.229
1727343614999,2024-09-26T12.40.14.999,6.900,0.151,-0.614,1.266
1727343615019,2024-09-26T12.40.15.019,6.920,-0.013,-0.616,1.299
1727343615039,2024-09-26T12.40.15.039,6.940,-0.115,-0.621,1.308
1727343615059,2024-09-26T12.40.15.059,6.960,-0.091,-0.622,1.326
1727343615079,2024-09-26T12.40.15.079,6.980,-0.032,-0.602,1.354
1727343615099,2024-09-26T12.40.15.099,7.000,-0.048,-0.601,1.347
1727343615119,2024-09-26T12.40.15.119,7.020,-0.135,-0.587,1.319
1727343615139,2024-09-26T12.40.15.139,7.040,-0.125,-0.588,1.279
1727343615159,2024-09-26T12.40.15.159,7.060,-0.046,-0.576,1.261
1727343615179,2024-09-26T12.40.15.179,7.080,-0.136,-0.517,1.286
1727343615199,2024-09-26T12.40.15.199,7.100,-0.216,-0.507,1.278
1727343615219,2024-09-26T12.40.15.219,7.120,-0.191,-0.546,1.220
1727343615239,2024-09-26T12.40.15.239,7.140,-0.209,-0.548,1.169
1727343615259,2024-09-26T12.40.15.259,7.160,-0.298,-0.511,1.156
1727343615279,2024-09-26T12.40.15.279,7.180,-0.332,-0.489,1.120
1727343615299,2024-09-26T12.40.15.299,7.200,-0.310,-0.475,1.085
1727343615319,2024-09-26T12.40.15.319,7.220,-0.306,-0.466,1.048
1727343615339,2024-09-26T12.40.15.339,7.240,-0.347,-0.451,1.022
1727343615359,2024-09-26T12.40.15.359,7.260,-0.327,-0.412,0.990
1727343615379,2024-09-26T12.40.15.379,7.280,-0.272,-0.378,0.955
1727343615399,2024-09-26T12.40.15.399,7.300,-0.256,-0.364,0.901
1727343615419,2024-09-26T12.40.15.419,7.320,-0.247,-0.337,0.844
1727343615439,2024-09-26T12.40.15.439,7.340,-0.244,-0.294,0.813
1727343615459,2024-09-26T12.40.15.459,7.360,-0.228,-0.256,0.777
1727343615479,2024-09-26T12.40.15.479,7.380,-0.203,-0.230,0.743
1727343615499,2024-09-26T12.40.15.499,7.400,-0.175,-0.224,0.713
1727343615519,2024-09-26T12.40.15.519,7.420,-0.148,-0.219,0.715
1727343615539,2024-09-26T12.40.15.539,7.440,-0.156,-0.189,0.702
1727343615559,2024-09-26T12.40.15.559,7.460,-0.081,-0.172,0.674
1727343615579,2024-09-26T12.40.15.579,7.480,-0.071,-0.160,0.654
1727343615599,2024-09-26T12.40.15.599,7.500,-0.127,-0.153,0.616
1727343615619,2024-09-26T12.40.15.619,7.520,-0.063,-0.093,0.540
1727343615639,2024-09-26T12.40.15.639,7.540,0.072,0.014,0.513
1727343615659,2024-09-26T12.40.15.659,7.560,0.104,0.062,0.579
1727343615679,2024-09-26T12.40.15.679,7.580,0.013,0.028,0.653
1727343615699,2024-09-26T12.40.15.699,7.600,0.048,0.042,0.698
1727343615719,2024-09-26T12.40.15.719,7.620,0.194,0.080,0.783
1727343615739,2024-09-26T12.40.15.739,7.640,0.303,0.055,0.870
1727343615759,2024-09-26T12.40.15.759,7.660,0.259,0.044,0.907
1727343615779,2024-09-26T12.40.15.779,7.680,0.211,0.068,0.937
1727343615799,2024-09-26T12.40.15.799,7.700,0.197,0.072,0.973
1727343615819,2024-09-26T12.40.15.819,7.720,0.192,0.046,0.993
1727343615839,2024-09-26T12.40.15.839,7.740,0.172,0.041,1.006
1727343615859,2024-09-26T12.40.15.859,7.760,0.180,0.057,1.024
1727343615879,2024-09-26T12.40.15.879,7.780,0.103,0.049,1.036
1727343615899,2024-09-26T12.40.15.899,7.800,0.031,0.064,1.017
1727343615919,2024-09-26T12.40.15.919,7.820,0.013,0.088,1.035
